327 	73	mmu-miR-21a-3p 	Neo1 	neogenin	
328 	73	mmu-miR-21a-3p 	Snap25 	synaptosomal-associated protein 25	
329 	72	mmu-miR-21a-3p 	Zfr 	zinc finger RNA binding protein	
330 	72	mmu-miR-21a-3p 	Vwa5a 	von Willebrand factor A domain containing 5A	
331 	72	mmu-miR-21a-3p 	Pard3 	par-3 family cell polarity regulator	
332 	72	mmu-miR-21a-3p 	Gja3 	gap junction protein, alpha 3	
333 	72	mmu-miR-21a-3p 	Helz2 	helicase with zinc finger 2, transcriptional coactivator	
334 	72	mmu-miR-21a-3p 	Epb41l2 	erythrocyte membrane protein band 4.1 like 2	
335 	72	mmu-miR-21a-3p 	Zfp445 	zinc finger protein 445	
336 	72	mmu-miR-21a-3p 	Rab11fip3 	RAB11 family interacting protein 3 (class II)	
337 	72	mmu-miR-21a-3p 	Tpbg 	trophoblast glycoprotein	
338 	72	mmu-miR-21a-3p 	Htt 	huntingtin	
339 	72	mmu-miR-21a-3p 	1110012L19Rik 	RIKEN cDNA 1110012L19 gene	
340 	72	mmu-miR-21a-3p 	Elovl7 	ELOVL family member 7, elongation of long chain fatty acids (yeast)	
341 	72	mmu-miR-21a-3p 	Nup188 	nucleoporin 188	
342 	72	mmu-miR-21a-3p 	Plaur 	plasminogen activator, urokinase receptor	
343 	72	mmu-miR-21a-3p 	Naip6 	NLR family, apoptosis inhibitory protein 6	
344 	72	mmu-miR-21a-3p 	Kif13a 	kinesin family member 13A	
345 	72	mmu-miR-21a-3p 	Lrrc39 	leucine rich repeat containing 39	
346 	71	mmu-miR-21a-3p 	Hs3st2 	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	
347 	71	mmu-miR-21a-3p 	Cks1brt 	CDC28 protein kinase 1b, retrogene	
348 	71	mmu-miR-21a-3p 	Pdap1 	PDGFA associated protein 1	
349 	71	mmu-miR-21a-3p 	Lhx9 	LIM homeobox protein 9	
350 	71	mmu-miR-21a-3p 	Rragb 	Ras-related GTP binding B	
351 	71	mmu-miR-21a-3p 	Tmem131 	transmembrane protein 131	
352 	71	mmu-miR-21a-3p 	Bend4 	BEN domain containing 4	
353 	71	mmu-miR-21a-3p 	Spty2d1 	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	
354 	71	mmu-miR-21a-3p 	Ccl4 	chemokine (C-C motif) ligand 4	
355 	71	mmu-miR-21a-3p 	Ccnb1 	cyclin B1	
356 	71	mmu-miR-21a-3p 	Cltc 	clathrin, heavy polypeptide (Hc)	
357 	71	mmu-miR-21a-3p 	Tvp23b 	trans-golgi network vesicle protein 23B	
358 	71	mmu-miR-21a-3p 	Ctla4 	cytotoxic T-lymphocyte-associated protein 4	
359 	71	mmu-miR-21a-3p 	Champ1 	chromosome alignment maintaining phosphoprotein 1	
360 	71	mmu-miR-21a-3p 	Atp6v1g1 	ATPase, H+ transporting, lysosomal V1 subunit G1	
361 	71	mmu-miR-21a-3p 	Zfp507 	zinc finger protein 507	
362 	70	mmu-miR-21a-3p 	Car8 	carbonic anhydrase 8	
363 	70	mmu-miR-21a-3p 	Ahcyl2 	S-adenosylhomocysteine hydrolase-like 2	
364 	70	mmu-miR-21a-3p 	Plaa 	phospholipase A2, activating protein	
365 	70	mmu-miR-21a-3p 	Mb21d2 	Mab-21 domain containing 2	
366 	70	mmu-miR-21a-3p 	Prpf4b 	pre-mRNA processing factor 4B	
367 	70	mmu-miR-21a-3p 	Nexmif 	neurite extension and migration factor	
368 	70	mmu-miR-21a-3p 	Gprc5b 	G protein-coupled receptor, family C, group 5, member B	
369 	70	mmu-miR-21a-3p 	Ccn3 	cellular communication network factor 3	
370 	70	mmu-miR-21a-3p 	Cdk20 	cyclin-dependent kinase 20	
371 	70	mmu-miR-21a-3p 	Rab11fip5 	RAB11 family interacting protein 5 (class I)	
372 	70	mmu-miR-21a-3p 	Skap2 	src family associated phosphoprotein 2	
373 	70	mmu-miR-21a-3p 	Nmt2 	N-myristoyltransferase 2	
374 	70	mmu-miR-21a-3p 	Iqsec1 	IQ motif and Sec7 domain 1	
375 	70	mmu-miR-21a-3p 	Il6st 	interleukin 6 signal transducer	
376 	70	mmu-miR-21a-3p 	Pter 	phosphotriesterase related	
377 	70	mmu-miR-21a-3p 	Cdk13 	cyclin-dependent kinase 13	
378 	70	mmu-miR-21a-3p 	Pex26 	peroxisomal biogenesis factor 26	
379 	70	mmu-miR-21a-3p 	Zpbp 	zona pellucida binding protein	
380 	70	mmu-miR-21a-3p 	Efhd1 	EF hand domain containing 1	
381 	70	mmu-miR-21a-3p 	Ptpn2 	protein tyrosine phosphatase, non-receptor type 2	
382 	70	mmu-miR-21a-3p 	Sorbs2 	sorbin and SH3 domain containing 2	
383 	70	mmu-miR-21a-3p 	Acbd3 	acyl-Coenzyme A binding domain containing 3	
384 	70	mmu-miR-21a-3p 	Stx17 	syntaxin 17	
385 	69	mmu-miR-21a-3p 	9930104L06Rik 	RIKEN cDNA 9930104L06 gene	
386 	69	mmu-miR-21a-3p 	2010111I01Rik 	RIKEN cDNA 2010111I01 gene	
387 	69	mmu-miR-21a-3p 	Rab3gap1 	RAB3 GTPase activating protein subunit 1	
388 	69	mmu-miR-21a-3p 	Rmnd5a 	required for meiotic nuclear division 5 homolog A	
389 	69	mmu-miR-21a-3p 	Scml4 	Scm polycomb group protein like 4	
390 	69	mmu-miR-21a-3p 	Dcun1d4 	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)	
391 	69	mmu-miR-21a-3p 	Slc39a10 	solute carrier family 39 (zinc transporter), member 10	
392 	69	mmu-miR-21a-3p 	Shprh 	SNF2 histone linker PHD RING helicase	
393 	69	mmu-miR-21a-3p 	Hnrnpc 	heterogeneous nuclear ribonucleoprotein C	
394 	69	mmu-miR-21a-3p 	Snx16 	sorting nexin 16	
395 	69	mmu-miR-21a-3p 	Luzp2 	leucine zipper protein 2	
396 	69	mmu-miR-21a-3p 	Rasa2 	RAS p21 protein activator 2	
397 	68	mmu-miR-21a-3p 	Psmc3ip 	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein	
398 	68	mmu-miR-21a-3p 	Gm12888 	predicted gene 12888	
399 	68	mmu-miR-21a-3p 	Slc9a6 	solute carrier family 9 (sodium/hydrogen exchanger), member 6	
400 	68	mmu-miR-21a-3p 	Mllt10 	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10	
401 	68	mmu-miR-21a-3p 	4930503L19Rik 	RIKEN cDNA 4930503L19 gene	
402 	68	mmu-miR-21a-3p 	Wnk3 	WNK lysine deficient protein kinase 3	
403 	68	mmu-miR-21a-3p 	Phf3 	PHD finger protein 3	
404 	68	mmu-miR-21a-3p 	Dglucy 	D-glutamate cyclase	
405 	68	mmu-miR-21a-3p 	Adcy1 	adenylate cyclase 1	
406 	68	mmu-miR-21a-3p 	Hnrnpd 	heterogeneous nuclear ribonucleoprotein D	
407 	68	mmu-miR-21a-3p 	Mrtfb 	myocardin related transcription factor B	
408 	68	mmu-miR-21a-3p 	Prrc2b 	proline-rich coiled-coil 2B	
409 	68	mmu-miR-21a-3p 	Rfx7 	regulatory factor X, 7	
410 	68	mmu-miR-21a-3p 	Mid2 	midline 2	
411 	68	mmu-miR-21a-3p 	Fsbp 	fibrinogen silencer binding protein	
412 	68	mmu-miR-21a-3p 	Dlg3 	discs large MAGUK scaffold protein 3	
413 	68	mmu-miR-21a-3p 	Zbtb11 	zinc finger and BTB domain containing 11	
414 	68	mmu-miR-21a-3p 	Agmo 	alkylglycerol monooxygenase	
415 	68	mmu-miR-21a-3p 	Cadm1 	cell adhesion molecule 1	
416 	68	mmu-miR-21a-3p 	Prox1 	prospero homeobox 1	
417 	68	mmu-miR-21a-3p 	Pex3 	peroxisomal biogenesis factor 3	
418 	68	mmu-miR-21a-3p 	Clec2h 	C-type lectin domain family 2, member h	
419 	68	mmu-miR-21a-3p 	Mcrip1 	MAPK regulated corepressor interacting protein 1	
420 	68	mmu-miR-21a-3p 	D5Ertd579e 	DNA segment, Chr 5, ERATO Doi 579, expressed	
421 	68	mmu-miR-21a-3p 	Setd5 	SET domain containing 5	
422 	68	mmu-miR-21a-3p 	Jak1 	Janus kinase 1	
423 	68	mmu-miR-21a-3p 	Bdnf 	brain derived neurotrophic factor	
424 	68	mmu-miR-21a-3p 	Slc5a8 	solute carrier family 5 (iodide transporter), member 8	
425 	68	mmu-miR-21a-3p 	Kdm7a 	lysine (K)-specific demethylase 7A	
426 	68	mmu-miR-21a-3p 	Nlrp4b 	NLR family, pyrin domain containing 4B	
427 	67	mmu-miR-21a-3p 	Grk3 	G protein-coupled receptor kinase 3	
428 	67	mmu-miR-21a-3p 	Mpzl1 	myelin protein zero-like 1	
429 	67	mmu-miR-21a-3p 	Gabra1 	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1	
430 	67	mmu-miR-21a-3p 	Mmaa 	methylmalonic aciduria (cobalamin deficiency) type A	
431 	67	mmu-miR-21a-3p 	Ybey 	ybeY metallopeptidase	
432 	67	mmu-miR-21a-3p 	Sla 	src-like adaptor	
433 	67	mmu-miR-21a-3p 	Rad54b 	RAD54 homolog B (S. cerevisiae)	
434 	67	mmu-miR-21a-3p 	Retreg3 	reticulophagy regulator family member 3	
435 	67	mmu-miR-21a-3p 	Amigo1 	adhesion molecule with Ig like domain 1	
436 	67	mmu-miR-21a-3p 	Il1rap 	interleukin 1 receptor accessory protein	
437 	67	mmu-miR-21a-3p 	Nr4a3 	nuclear receptor subfamily 4, group A, member 3	
438 	67	mmu-miR-21a-3p 	Ttc39b 	tetratricopeptide repeat domain 39B	
439 	66	mmu-miR-21a-3p 	Dync2h1 	dynein cytoplasmic 2 heavy chain 1	
440 	66	mmu-miR-21a-3p 	Tmem45a 	transmembrane protein 45a	
441 	66	mmu-miR-21a-3p 	Zfp91 	zinc finger protein 91	
442 	66	mmu-miR-21a-3p 	Ubn2 	ubinuclein 2	
443 	66	mmu-miR-21a-3p 	Atg5 	autophagy related 5	
444 	66	mmu-miR-21a-3p 	Enc1 	ectodermal-neural cortex 1	
445 	66	mmu-miR-21a-3p 	Prpf18 	pre-mRNA processing factor 18	
446 	66	mmu-miR-21a-3p 	Dhtkd1 	dehydrogenase E1 and transketolase domain containing 1	
447 	66	mmu-miR-21a-3p 	Cab39 	calcium binding protein 39	
448 	66	mmu-miR-21a-3p 	Cd200 	CD200 antigen	
449 	66	mmu-miR-21a-3p 	C1qbp 	complement component 1, q subcomponent binding protein	
450 	66	mmu-miR-21a-3p 	Prpf38b 	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	
451 	66	mmu-miR-21a-3p 	Jarid2 	jumonji, AT rich interactive domain 2	
452 	66	mmu-miR-21a-3p 	Dennd6a 	DENN/MADD domain containing 6A	
453 	66	mmu-miR-21a-3p 	Six6 	sine oculis-related homeobox 6	
454 	66	mmu-miR-21a-3p 	Urb1 	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	
455 	66	mmu-miR-21a-3p 	Rnf152 	ring finger protein 152	
456 	66	mmu-miR-21a-3p 	Pappa2 	pappalysin 2	
457 	66	mmu-miR-21a-3p 	Kmt2c 	lysine (K)-specific methyltransferase 2C	
458 	65	mmu-miR-21a-3p 	Cln6 	ceroid-lipofuscinosis, neuronal 6	
459 	65	mmu-miR-21a-3p 	Nono 	non-POU-domain-containing, octamer binding protein	
460 	65	mmu-miR-21a-3p 	Fam227b 	family with sequence similarity 227, member B	
461 	65	mmu-miR-21a-3p 	Sec31b 	Sec31 homolog B (S. cerevisiae)	
462 	65	mmu-miR-21a-3p 	Pdcd11 	programmed cell death 11	
463 	65	mmu-miR-21a-3p 	Vps35 	VPS35 retromer complex component	
464 	65	mmu-miR-21a-3p 	Fyb 	FYN binding protein	
465 	65	mmu-miR-21a-3p 	Atp6v1a 	ATPase, H+ transporting, lysosomal V1 subunit A	
466 	65	mmu-miR-21a-3p 	Zfp655 	zinc finger protein 655	
467 	65	mmu-miR-21a-3p 	Fzd4 	frizzled class receptor 4	
468 	65	mmu-miR-21a-3p 	Matr3 	matrin 3	
469 	65	mmu-miR-21a-3p 	Zfp623 	zinc finger protein 623	
470 	65	mmu-miR-21a-3p 	Ehf 	ets homologous factor	
471 	65	mmu-miR-21a-3p 	Nhlrc2 	NHL repeat containing 2	
472 	64	mmu-miR-21a-3p 	Pofut1 	protein O-fucosyltransferase 1	
473 	64	mmu-miR-21a-3p 	Zcchc3 	zinc finger, CCHC domain containing 3	
474 	64	mmu-miR-21a-3p 	Tmem43 	transmembrane protein 43	
475 	64	mmu-miR-21a-3p 	Zdhhc21 	zinc finger, DHHC domain containing 21	
476 	64	mmu-miR-21a-3p 	1600012H06Rik 	RIKEN cDNA 1600012H06 gene	
477 	64	mmu-miR-21a-3p 	Nrn1 	neuritin 1	
478 	64	mmu-miR-21a-3p 	Prdm2 	PR domain containing 2, with ZNF domain	
479 	64	mmu-miR-21a-3p 	Sema5a 	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	
480 	64	mmu-miR-21a-3p 	Nisch 	nischarin	
481 	64	mmu-miR-21a-3p 	Gm11563 	predicted gene 11563	
482 	63	mmu-miR-21a-3p 	Mtdh 	metadherin	
483 	63	mmu-miR-21a-3p 	H3f3b 	H3 histone, family 3B	
484 	63	mmu-miR-21a-3p 	Phip 	pleckstrin homology domain interacting protein	
485 	63	mmu-miR-21a-3p 	Tmem33 	transmembrane protein 33	
486 	63	mmu-miR-21a-3p 	Trps1 	transcriptional repressor GATA binding 1	
487 	63	mmu-miR-21a-3p 	Mblac2 	metallo-beta-lactamase domain containing 2	
488 	63	mmu-miR-21a-3p 	Ccna1 	cyclin A1	
489 	63	mmu-miR-21a-3p 	Tbx18 	T-box18	
490 	63	mmu-miR-21a-3p 	Tmem170b 	transmembrane protein 170B	
491 	63	mmu-miR-21a-3p 	Mon2 	MON2 homolog, regulator of endosome to Golgi trafficking	
492 	63	mmu-miR-21a-3p 	Wipf1 	WAS/WASL interacting protein family, member 1	
493 	63	mmu-miR-21a-3p 	Smurf2 	SMAD specific E3 ubiquitin protein ligase 2	
494 	63	mmu-miR-21a-3p 	Qsox2 	quiescin Q6 sulfhydryl oxidase 2	
495 	63	mmu-miR-21a-3p 	Marf1 	meiosis regulator and mRNA stability 1	
496 	63	mmu-miR-21a-3p 	Otx1 	orthodenticle homeobox 1	
497 	63	mmu-miR-21a-3p 	Arhgef7 	Rho guanine nucleotide exchange factor (GEF7)	
498 	63	mmu-miR-21a-3p 	Unc13b 	unc-13 homolog B	
499 	63	mmu-miR-21a-3p 	Ska2 	spindle and kinetochore associated complex subunit 2	
500 	63	mmu-miR-21a-3p 	Acvr2b 	activin receptor IIB	
501 	62	mmu-miR-21a-3p 	Ap3s1 	adaptor-related protein complex 3, sigma 1 subunit	
502 	62	mmu-miR-21a-3p 	Col24a1 	collagen, type XXIV, alpha 1	
503 	62	mmu-miR-21a-3p 	Zfp609 	zinc finger protein 609	
504 	62	mmu-miR-21a-3p 	Arl14ep 	ADP-ribosylation factor-like 14 effector protein	
505 	62	mmu-miR-21a-3p 	9230112D13Rik 	RIKEN cDNA 9230112D13 gene	
506 	62	mmu-miR-21a-3p 	Atp2b1 	ATPase, Ca++ transporting, plasma membrane 1	
507 	62	mmu-miR-21a-3p 	Birc6 	baculoviral IAP repeat-containing 6	
508 	62	mmu-miR-21a-3p 	Zscan12 	zinc finger and SCAN domain containing 12	
509 	62	mmu-miR-21a-3p 	Ncapd2 	non-SMC condensin I complex, subunit D2	
510 	62	mmu-miR-21a-3p 	Lgr4 	leucine-rich repeat-containing G protein-coupled receptor 4	
511 	62	mmu-miR-21a-3p 	Vps26b 	VPS26 retromer complex component B	
512 	62	mmu-miR-21a-3p 	Necap1 	NECAP endocytosis associated 1	
513 	62	mmu-miR-21a-3p 	Galnt11 	polypeptide N-acetylgalactosaminyltransferase 11	
514 	62	mmu-miR-21a-3p 	Scai 	suppressor of cancer cell invasion	
515 	62	mmu-miR-21a-3p 	Flt1 	FMS-like tyrosine kinase 1	
516 	62	mmu-miR-21a-3p 	Kcnk10 	potassium channel, subfamily K, member 10	
517 	62	mmu-miR-21a-3p 	Cul3 	cullin 3	
518 	62	mmu-miR-21a-3p 	Brsk2 	BR serine/threonine kinase 2	
519 	62	mmu-miR-21a-3p 	Phf14 	PHD finger protein 14	
520 	61	mmu-miR-21a-3p 	Sec22c 	SEC22 homolog C, vesicle trafficking protein	
521 	61	mmu-miR-21a-3p 	Nfatc3 	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	
522 	61	mmu-miR-21a-3p 	Zbtb34 	zinc finger and BTB domain containing 34	
523 	61	mmu-miR-21a-3p 	Drd1 	dopamine receptor D1	
524 	61	mmu-miR-21a-3p 	Ccdc50 	coiled-coil domain containing 50	
525 	61	mmu-miR-21a-3p 	Slain2 	SLAIN motif family, member 2	
526 	61	mmu-miR-21a-3p 	Tial1 	Tia1 cytotoxic granule-associated RNA binding protein-like 1	
527 	61	mmu-miR-21a-3p 	Kbtbd11 	kelch repeat and BTB (POZ) domain containing 11	
528 	61	mmu-miR-21a-3p 	Gja8 	gap junction protein, alpha 8	
529 	61	mmu-miR-21a-3p 	Amer1 	APC membrane recruitment 1	
530 	61	mmu-miR-21a-3p 	Tbc1d31 	TBC1 domain family, member 31	
531 	61	mmu-miR-21a-3p 	Zfp2 	zinc finger protein 2	
532 	61	mmu-miR-21a-3p 	Arhgap35 	Rho GTPase activating protein 35	
533 	61	mmu-miR-21a-3p 	Rab14 	RAB14, member RAS oncogene family	
534 	61	mmu-miR-21a-3p 	Palm2 	paralemmin 2	
535 	61	mmu-miR-21a-3p 	Trmt9b 	tRNA methyltransferase 9B	
536 	61	mmu-miR-21a-3p 	Erbb4 	erb-b2 receptor tyrosine kinase 4	
537 	61	mmu-miR-21a-3p 	Wdr37 	WD repeat domain 37	
538 	61	mmu-miR-21a-3p 	Lipc 	lipase, hepatic	
539 	61	mmu-miR-21a-3p 	Hoxb7 	homeobox B7	
540 	61	mmu-miR-21a-3p 	Grm6 	glutamate receptor, metabotropic 6	
541 	61	mmu-miR-21a-3p 	Dock4 	dedicator of cytokinesis 4	
542 	61	mmu-miR-21a-3p 	Chd6 	chromodomain helicase DNA binding protein 6	
543 	61	mmu-miR-21a-3p 	Ppp3ca 	protein phosphatase 3, catalytic subunit, alpha isoform	
544 	61	mmu-miR-21a-3p 	Adam22 	a disintegrin and metallopeptidase domain 22	
545 	61	mmu-miR-21a-3p 	Megf11 	multiple EGF-like-domains 11	
546 	61	mmu-miR-21a-3p 	Zfp352 	zinc finger protein 352	
547 	61	mmu-miR-21a-3p 	Hdhd2 	haloacid dehalogenase-like hydrolase domain containing 2	
548 	61	mmu-miR-21a-3p 	Fitm2 	fat storage-inducing transmembrane protein 2	
549 	61	mmu-miR-21a-3p 	Sec14l2 	SEC14-like lipid binding 2	
550 	61	mmu-miR-21a-3p 	Adam12 	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	
551 	61	mmu-miR-21a-3p 	Nkx2-1 	NK2 homeobox 1	
552 	61	mmu-miR-21a-3p 	Epb41l5 	erythrocyte membrane protein band 4.1 like 5	
553 	60	mmu-miR-21a-3p 	Adnp2 	ADNP homeobox 2	
554 	60	mmu-miR-21a-3p 	Bbs1 	Bardet-Biedl syndrome 1 (human)	
555 	60	mmu-miR-21a-3p 	Kmt2d 	lysine (K)-specific methyltransferase 2D	
556 	60	mmu-miR-21a-3p 	Cyp2c67 	cytochrome P450, family 2, subfamily c, polypeptide 67	
557 	60	mmu-miR-21a-3p 	Cyp2c68 	cytochrome P450, family 2, subfamily c, polypeptide 68	
558 	60	mmu-miR-21a-3p 	Il18r1 	interleukin 18 receptor 1	
559 	60	mmu-miR-21a-3p 	Cfi 	complement component factor i	
560 	60	mmu-miR-21a-3p 	Npr3 	natriuretic peptide receptor 3	
561 	60	mmu-miR-21a-3p 	Tmem56 	transmembrane protein 56	
562 	60	mmu-miR-21a-3p 	Fam69a 	family with sequence similarity 69, member A	
563 	60	mmu-miR-21a-3p 	Stk4 	serine/threonine kinase 4	
564 	60	mmu-miR-21a-3p 	Akt2 	thymoma viral proto-oncogene 2	
565 	60	mmu-miR-21a-3p 	Gdi1 	guanosine diphosphate (GDP) dissociation inhibitor 1	
566 	60	mmu-miR-21a-3p 	Gimap8 	GTPase, IMAP family member 8	
567 	60	mmu-miR-21a-3p 	Sgms2 	sphingomyelin synthase 2	
568 	60	mmu-miR-21a-3p 	Ank3 	ankyrin 3, epithelial	
569 	60	mmu-miR-21a-3p 	Cyp2c40 	cytochrome P450, family 2, subfamily c, polypeptide 40	
570 	60	mmu-miR-21a-3p 	Cyp2c69 	cytochrome P450, family 2, subfamily c, polypeptide 69	
571 	59	mmu-miR-21a-3p 	Mettl21a 	methyltransferase like 21A	
572 	59	mmu-miR-21a-3p 	Nr2c2 	nuclear receptor subfamily 2, group C, member 2	
573 	59	mmu-miR-21a-3p 	Slc7a14 	solute carrier family 7 (cationic amino acid transporter, y+ system), member 14	
574 	59	mmu-miR-21a-3p 	Smco3 	single-pass membrane protein with coiled-coil domains 3	
575 	59	mmu-miR-21a-3p 	Dio2 	deiodinase, iodothyronine, type II	
576 	59	mmu-miR-21a-3p 	Edil3 	EGF-like repeats and discoidin I-like domains 3	
577 	59	mmu-miR-21a-3p 	Lrp6 	low density lipoprotein receptor-related protein 6	
578 	59	mmu-miR-21a-3p 	Fam49b 	family with sequence similarity 49, member B	
579 	59	mmu-miR-21a-3p 	Atp6ap1 	ATPase, H+ transporting, lysosomal accessory protein 1	
580 	59	mmu-miR-21a-3p 	Dtx4 	deltex 4, E3 ubiquitin ligase	
581 	59	mmu-miR-21a-3p 	Rbm39 	RNA binding motif protein 39	
582 	59	mmu-miR-21a-3p 	Spata3 	spermatogenesis associated 3	
583 	59	mmu-miR-21a-3p 	Arl5b 	ADP-ribosylation factor-like 5B	
584 	59	mmu-miR-21a-3p 	Snx4 	sorting nexin 4	
585 	59	mmu-miR-21a-3p 	Dph3 	diphthamine biosynthesis 3	
586 	59	mmu-miR-21a-3p 	Rnf111 	ring finger 111	
587 	59	mmu-miR-21a-3p 	Zcchc2 	zinc finger, CCHC domain containing 2	
588 	59	mmu-miR-21a-3p 	Ubxn7 	UBX domain protein 7	
589 	58	mmu-miR-21a-3p 	Nudcd3 	NudC domain containing 3	
590 	58	mmu-miR-21a-3p 	Six4 	sine oculis-related homeobox 4	
591 	58	mmu-miR-21a-3p 	Pja2 	praja ring finger ubiquitin ligase 2	
592 	58	mmu-miR-21a-3p 	Mkx 	mohawk homeobox	
593 	58	mmu-miR-21a-3p 	Dcun1d3 	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	
594 	58	mmu-miR-21a-3p 	Hoxa5 	homeobox A5	
595 	58	mmu-miR-21a-3p 	Cdon 	cell adhesion molecule-related/down-regulated by oncogenes	
596 	58	mmu-miR-21a-3p 	Socs7 	suppressor of cytokine signaling 7	
597 	58	mmu-miR-21a-3p 	Lrrtm4 	leucine rich repeat transmembrane neuronal 4	
598 	58	mmu-miR-21a-3p 	Ripk1 	receptor (TNFRSF)-interacting serine-threonine kinase 1	
599 	58	mmu-miR-21a-3p 	Foxo4 	forkhead box O4	
600 	58	mmu-miR-21a-3p 	Mtf2 	metal response element binding transcription factor 2	
601 	58	mmu-miR-21a-3p 	Scoc 	short coiled-coil protein	
602 	58	mmu-miR-21a-3p 	Siah1a 	siah E3 ubiquitin protein ligase 1A	
603 	58	mmu-miR-21a-3p 	Trim33 	tripartite motif-containing 33	
604 	58	mmu-miR-21a-3p 	Fbxl5 	F-box and leucine-rich repeat protein 5	
605 	58	mmu-miR-21a-3p 	Cxcr3 	chemokine (C-X-C motif) receptor 3	
606 	58	mmu-miR-21a-3p 	Slc30a7 	solute carrier family 30 (zinc transporter), member 7	
607 	58	mmu-miR-21a-3p 	Agap1 	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	
608 	58	mmu-miR-21a-3p 	Ccser1 	coiled-coil serine rich 1	
609 	58	mmu-miR-21a-3p 	Ociad1 	OCIA domain containing 1	
610 	58	mmu-miR-21a-3p 	Gimap1 	GTPase, IMAP family member 1	
611 	58	mmu-miR-21a-3p 	Gpr165 	G protein-coupled receptor 165	
612 	58	mmu-miR-21a-3p 	Sorcs1 	sortilin-related VPS10 domain containing receptor 1	
613 	58	mmu-miR-21a-3p 	Mysm1 	myb-like, SWIRM and MPN domains 1	
614 	58	mmu-miR-21a-3p 	Nxf1 	nuclear RNA export factor 1	
615 	58	mmu-miR-21a-3p 	Cttnbp2nl 	CTTNBP2 N-terminal like	
616 	58	mmu-miR-21a-3p 	Lifr 	LIF receptor alpha	
617 	57	mmu-miR-21a-3p 	Dnajc1 	DnaJ heat shock protein family (Hsp40) member C1	
618 	57	mmu-miR-21a-3p 	Ube2i 	ubiquitin-conjugating enzyme E2I	
619 	57	mmu-miR-21a-3p 	Ubfd1 	ubiquitin family domain containing 1	
620 	57	mmu-miR-21a-3p 	Trim68 	tripartite motif-containing 68	
621 	57	mmu-miR-21a-3p 	Hnrnpk 	heterogeneous nuclear ribonucleoprotein K	
622 	57	mmu-miR-21a-3p 	Mtmr9 	myotubularin related protein 9	
623 	57	mmu-miR-21a-3p 	Rassf10 	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10	
624 	57	mmu-miR-21a-3p 	Tctn1 	tectonic family member 1	
625 	57	mmu-miR-21a-3p 	Rock1 	Rho-associated coiled-coil containing protein kinase 1	
626 	57	mmu-miR-21a-3p 	Zc3h6 	zinc finger CCCH type containing 6	
627 	57	mmu-miR-21a-3p 	Rab8a 	RAB8A, member RAS oncogene family	
628 	57	mmu-miR-21a-3p 	Ivns1abp 	influenza virus NS1A binding protein	
629 	57	mmu-miR-21a-3p 	Zcchc14 	zinc finger, CCHC domain containing 14	
630 	57	mmu-miR-21a-3p 	Capza2 	capping protein (actin filament) muscle Z-line, alpha 2	
631 	57	mmu-miR-21a-3p 	Ccdc150 	coiled-coil domain containing 150	
632 	57	mmu-miR-21a-3p 	Pcdh18 	protocadherin 18	
633 	57	mmu-miR-21a-3p 	Stxbp5l 	syntaxin binding protein 5-like	
634 	57	mmu-miR-21a-3p 	AW551984 	expressed sequence AW551984	
635 	57	mmu-miR-21a-3p 	Polr3g 	polymerase (RNA) III (DNA directed) polypeptide G	
636 	57	mmu-miR-21a-3p 	Rbmx2 	RNA binding motif protein, X-linked 2	
637 	57	mmu-miR-21a-3p 	2610008E11Rik 	RIKEN cDNA 2610008E11 gene	
638 	57	mmu-miR-21a-3p 	Zmym3 	zinc finger, MYM-type 3	
639 	56	mmu-miR-21a-3p 	Ppargc1a 	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	
640 	56	mmu-miR-21a-3p 	C2cd4c 	C2 calcium-dependent domain containing 4C	
641 	56	mmu-miR-21a-3p 	Atrx 	ATRX, chromatin remodeler	
642 	56	mmu-miR-21a-3p 	Cramp1l 	cramped chromatin regulator homolog 1	
643 	56	mmu-miR-21a-3p 	1700025G04Rik 	RIKEN cDNA 1700025G04 gene	
644 	56	mmu-miR-21a-3p 	Usp38 	ubiquitin specific peptidase 38	
645 	56	mmu-miR-21a-3p 	Manea 	mannosidase, endo-alpha	
646 	56	mmu-miR-21a-3p 	Plin5 	perilipin 5	
647 	56	mmu-miR-21a-3p 	Cabyr 	calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)	
648 	56	mmu-miR-21a-3p 	Steap2 	six transmembrane epithelial antigen of prostate 2	
649 	56	mmu-miR-21a-3p 	Spint2 	serine protease inhibitor, Kunitz type 2	
