miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-2681-5p	HCoV-OC43	14516	14521	6mer	55
hsa-miR-2681-5p	HCoV-OC43	21627	21632	6mer	55
hsa-miR-2681-5p	HCoV-OC43	22555	22561	7mer-m8	55
hsa-miR-2681-5p	HCoV-OC43	24541	24546	6mer	55
hsa-miR-2681-5p	HCoV-OC43	25155	25162	8mer-1a	55
hsa-miR-2681-5p	HCoV-OC43	26945	26951	7mer-m8	55
hsa-miR-2681-5p	HCoV-OC43	27522	27527	6mer	55
hsa-miR-2681-5p	HCoV-OC43	28327	28332	6mer	55
hsa-miR-2681-5p	HCoV-OC43	28384	28389	6mer	55
hsa-miR-2681-5p	HCoV-OC43	4258	4263	6mer	55
hsa-miR-2681-5p	HCoV-OC43	5565	5572	8mer-1a	55
hsa-miR-2681-5p	HCoV-OC43	5634	5639	6mer	55
hsa-miR-2681-5p	HCoV-OC43	8080	8085	6mer	55
hsa-miR-2681-5p	HCoV-OC43	8371	8376	6mer	55
hsa-miR-2681-5p	HCoV-OC43	9810	9816	7mer-m8	55
hsa-miR-27b-5p	HCoV-OC43	12289	12294	6mer	72
hsa-miR-27b-5p	HCoV-OC43	17374	17381	8mer-1a	72
hsa-miR-27b-5p	HCoV-OC43	18321	18326	6mer	72
hsa-miR-27b-5p	HCoV-OC43	19678	19684	7mer-m8	72
hsa-miR-27b-5p	HCoV-OC43	22018	22024	7mer-m8	72
hsa-miR-27b-5p	HCoV-OC43	25096	25101	6mer	72
hsa-miR-27b-5p	HCoV-OC43	26063	26068	6mer	72
hsa-miR-27b-5p	HCoV-OC43	26764	26769	6mer	72
hsa-miR-27b-5p	HCoV-OC43	26863	26869	7mer-1a	72
hsa-miR-27b-5p	HCoV-OC43	7346	7352	7mer-m8	72
hsa-miR-28-5p	HCoV-OC43	16808	16814	7mer-1a	85
hsa-miR-708-5p	HCoV-OC43	16808	16814	7mer-1a	79
hsa-miR-28-5p	HCoV-OC43	17969	17974	6mer	85
hsa-miR-708-5p	HCoV-OC43	17969	17974	6mer	79
hsa-miR-28-5p	HCoV-OC43	18322	18328	7mer-m8	85
hsa-miR-708-5p	HCoV-OC43	18322	18328	7mer-m8	79
hsa-miR-28-5p	HCoV-OC43	22878	22884	7mer-m8	85
hsa-miR-708-5p	HCoV-OC43	22878	22884	7mer-m8	79
hsa-miR-28-5p	HCoV-OC43	25097	25104	8mer-1a	85
hsa-miR-708-5p	HCoV-OC43	25097	25104	8mer-1a	79
hsa-miR-28-5p	HCoV-OC43	27161	27168	8mer-1a	85
hsa-miR-708-5p	HCoV-OC43	27161	27168	8mer-1a	79
hsa-miR-28-5p	HCoV-OC43	29661	29667	7mer-1a	85
hsa-miR-708-5p	HCoV-OC43	29661	29667	7mer-1a	79
hsa-miR-28-5p	HCoV-OC43	3069	3075	7mer-1a	85
hsa-miR-708-5p	HCoV-OC43	3069	3075	7mer-1a	79
hsa-miR-28-5p	HCoV-OC43	3095	3101	7mer-m8	85
hsa-miR-708-5p	HCoV-OC43	3095	3101	7mer-m8	79
hsa-miR-299-5p	HCoV-OC43	10265	10270	6mer	64
hsa-miR-299-5p	HCoV-OC43	13076	13081	6mer	64
hsa-miR-299-5p	HCoV-OC43	14533	14538	6mer	64
hsa-miR-299-5p	HCoV-OC43	1859	1864	6mer	64
hsa-miR-299-5p	HCoV-OC43	19174	19179	6mer	64
hsa-miR-299-5p	HCoV-OC43	20088	20094	7mer-m8	64
hsa-miR-299-5p	HCoV-OC43	23915	23921	7mer-1a	64
hsa-miR-299-5p	HCoV-OC43	24625	24631	7mer-m8	64
hsa-miR-299-5p	HCoV-OC43	29825	29830	6mer	64
hsa-miR-299-5p	HCoV-OC43	4098	4104	7mer-m8	64
hsa-miR-299-5p	HCoV-OC43	5867	5872	6mer	64
hsa-miR-299-5p	HCoV-OC43	6151	6157	7mer-m8	64
hsa-miR-299-5p	HCoV-OC43	7547	7553	7mer-1a	64
hsa-miR-299-5p	HCoV-OC43	950	956	7mer-1a	64
hsa-miR-29a-5p	HCoV-OC43	21975	21980	6mer	63
hsa-miR-29a-5p	HCoV-OC43	26124	26129	6mer	63
hsa-miR-29a-5p	HCoV-OC43	26507	26512	6mer	63
hsa-miR-29a-5p	HCoV-OC43	26648	26654	7mer-1a	63
hsa-miR-29a-5p	HCoV-OC43	27368	27374	7mer-1a	63
hsa-miR-29a-5p	HCoV-OC43	27473	27478	6mer	63
hsa-miR-29a-5p	HCoV-OC43	374	379	6mer	63
hsa-miR-29a-5p	HCoV-OC43	6312	6319	8mer-1a	63
hsa-miR-29a-5p	HCoV-OC43	8553	8558	6mer	63
hsa-miR-29a-5p	HCoV-OC43	9617	9622	6mer	63
hsa-miR-29b-2-5p	HCoV-OC43	10308	10313	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	22052	22058	7mer-m8	71
hsa-miR-29b-2-5p	HCoV-OC43	23068	23074	7mer-m8	71
hsa-miR-29b-2-5p	HCoV-OC43	23916	23921	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	28330	28335	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	29188	29193	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	30252	30257	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	6303	6310	8mer-1a	71
hsa-miR-29b-2-5p	HCoV-OC43	6345	6350	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	6393	6400	8mer-1a	71
hsa-miR-29b-2-5p	HCoV-OC43	7548	7553	6mer	71
hsa-miR-29b-2-5p	HCoV-OC43	951	956	6mer	71
hsa-miR-372-3p	HCoV-OC43	10998	11003	6mer	63
hsa-miR-373-3p	HCoV-OC43	10998	11003	6mer	63
hsa-miR-372-3p	HCoV-OC43	11814	11820	7mer-m8	63
hsa-miR-373-3p	HCoV-OC43	11814	11820	7mer-m8	63
hsa-miR-372-3p	HCoV-OC43	14478	14483	6mer	63
hsa-miR-373-3p	HCoV-OC43	14478	14483	6mer	63
hsa-miR-372-3p	HCoV-OC43	14616	14622	7mer-m8	63
hsa-miR-373-3p	HCoV-OC43	14616	14622	7mer-m8	63
hsa-miR-372-3p	HCoV-OC43	25174	25179	6mer	63
hsa-miR-373-3p	HCoV-OC43	25174	25179	6mer	63
hsa-miR-372-3p	HCoV-OC43	4670	4676	7mer-m8	63
hsa-miR-373-3p	HCoV-OC43	4670	4676	7mer-m8	63
hsa-miR-372-3p	HCoV-OC43	8810	8815	6mer	63
hsa-miR-373-3p	HCoV-OC43	8810	8815	6mer	63
hsa-miR-372-3p	HCoV-OC43	8826	8831	6mer	63
hsa-miR-373-3p	HCoV-OC43	8826	8831	6mer	63
hsa-miR-372-3p	HCoV-OC43	9539	9545	7mer-1a	63
hsa-miR-373-3p	HCoV-OC43	9539	9545	7mer-1a	63
hsa-miR-302a-5p	HCoV-OC43	11664	11669	6mer	75
hsa-miR-302a-5p	HCoV-OC43	14162	14167	6mer	75
hsa-miR-302a-5p	HCoV-OC43	14572	14577	6mer	75
hsa-miR-302a-5p	HCoV-OC43	16021	16026	6mer	75
hsa-miR-302a-5p	HCoV-OC43	16078	16084	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	16532	16537	6mer	75
hsa-miR-302a-5p	HCoV-OC43	16801	16806	6mer	75
hsa-miR-302a-5p	HCoV-OC43	17510	17515	6mer	75
hsa-miR-302a-5p	HCoV-OC43	18341	18346	6mer	75
hsa-miR-302a-5p	HCoV-OC43	18941	18946	6mer	75
hsa-miR-302a-5p	HCoV-OC43	21379	21385	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	2187	2193	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	22201	22207	7mer-m8	75
hsa-miR-302a-5p	HCoV-OC43	2360	2366	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	2394	2400	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	25032	25037	6mer	75
hsa-miR-302a-5p	HCoV-OC43	27339	27344	6mer	75
hsa-miR-302a-5p	HCoV-OC43	27627	27633	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	2778	2783	6mer	75
hsa-miR-302a-5p	HCoV-OC43	29072	29077	6mer	75
hsa-miR-302a-5p	HCoV-OC43	5160	5165	6mer	75
hsa-miR-302a-5p	HCoV-OC43	5199	5204	6mer	75
hsa-miR-302a-5p	HCoV-OC43	6351	6356	6mer	75
hsa-miR-302a-5p	HCoV-OC43	6569	6575	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	6777	6782	6mer	75
hsa-miR-302a-5p	HCoV-OC43	6990	6996	7mer-1a	75
hsa-miR-302a-5p	HCoV-OC43	8066	8071	6mer	75
hsa-miR-302b-5p	HCoV-OC43	10876	10881	6mer	93
hsa-miR-302d-5p	HCoV-OC43	10876	10881	6mer	92
hsa-miR-302b-5p	HCoV-OC43	12739	12745	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	12739	12745	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	1405	1410	6mer	93
hsa-miR-302d-5p	HCoV-OC43	1405	1410	6mer	92
hsa-miR-302b-5p	HCoV-OC43	14589	14595	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	14589	14595	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	15120	15126	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	15120	15126	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	15844	15851	8mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	15844	15851	8mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	17925	17931	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	17925	17931	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	18855	18860	6mer	93
hsa-miR-302d-5p	HCoV-OC43	18855	18860	6mer	92
hsa-miR-302b-5p	HCoV-OC43	19020	19026	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	19020	19026	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	19790	19795	6mer	93
hsa-miR-302d-5p	HCoV-OC43	19790	19795	6mer	92
hsa-miR-302b-5p	HCoV-OC43	20529	20535	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	20529	20535	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	21800	21806	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	21800	21806	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	23697	23702	6mer	93
hsa-miR-302d-5p	HCoV-OC43	23697	23702	6mer	92
hsa-miR-302b-5p	HCoV-OC43	23980	23986	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	23980	23986	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	26260	26266	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	26260	26266	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	27763	27769	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	27763	27769	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	3384	3390	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	3384	3390	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	3478	3484	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	3478	3484	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	3688	3693	6mer	93
hsa-miR-302d-5p	HCoV-OC43	3688	3693	6mer	92
hsa-miR-302b-5p	HCoV-OC43	3802	3808	7mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	3802	3808	7mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	4047	4053	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	4047	4053	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	4063	4068	6mer	93
hsa-miR-302d-5p	HCoV-OC43	4063	4068	6mer	92
hsa-miR-302b-5p	HCoV-OC43	4080	4086	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	4080	4086	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	4176	4183	8mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	4176	4183	8mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	4879	4884	6mer	93
hsa-miR-302d-5p	HCoV-OC43	4879	4884	6mer	92
hsa-miR-302b-5p	HCoV-OC43	5085	5090	6mer	93
hsa-miR-302d-5p	HCoV-OC43	5085	5090	6mer	92
hsa-miR-302b-5p	HCoV-OC43	5926	5931	6mer	93
hsa-miR-302d-5p	HCoV-OC43	5926	5931	6mer	92
hsa-miR-302b-5p	HCoV-OC43	6600	6606	7mer-m8	93
hsa-miR-302d-5p	HCoV-OC43	6600	6606	7mer-m8	92
hsa-miR-302b-5p	HCoV-OC43	7127	7134	8mer-1a	93
hsa-miR-302d-5p	HCoV-OC43	7127	7134	8mer-1a	92
hsa-miR-302b-5p	HCoV-OC43	8449	8454	6mer	93
hsa-miR-302d-5p	HCoV-OC43	8449	8454	6mer	92
hsa-miR-302b-5p	HCoV-OC43	856	861	6mer	93
hsa-miR-302d-5p	HCoV-OC43	856	861	6mer	92
hsa-miR-302b-5p	HCoV-OC43	9259	9264	6mer	93
hsa-miR-302d-5p	HCoV-OC43	9259	9264	6mer	92
hsa-miR-302c-5p	HCoV-OC43	10415	10421	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	10550	10555	6mer	99
hsa-miR-302c-5p	HCoV-OC43	12002	12007	6mer	99
hsa-miR-302c-5p	HCoV-OC43	12614	12619	6mer	99
hsa-miR-302c-5p	HCoV-OC43	13028	13034	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	13073	13079	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	13528	13533	6mer	99
hsa-miR-302c-5p	HCoV-OC43	14785	14790	6mer	99
hsa-miR-302c-5p	HCoV-OC43	148	153	6mer	99
hsa-miR-302c-5p	HCoV-OC43	1511	1516	6mer	99
hsa-miR-302c-5p	HCoV-OC43	15324	15330	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	15843	15849	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	1667	1672	6mer	99
hsa-miR-302c-5p	HCoV-OC43	16894	16899	6mer	99
hsa-miR-302c-5p	HCoV-OC43	17766	17772	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	18142	18148	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	18967	18972	6mer	99
hsa-miR-302c-5p	HCoV-OC43	18976	18981	6mer	99
hsa-miR-302c-5p	HCoV-OC43	19149	19155	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	20307	20312	6mer	99
hsa-miR-302c-5p	HCoV-OC43	20473	20478	6mer	99
hsa-miR-302c-5p	HCoV-OC43	20509	20514	6mer	99
hsa-miR-302c-5p	HCoV-OC43	20514	20520	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	20782	20787	6mer	99
hsa-miR-302c-5p	HCoV-OC43	21576	21582	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	21798	21805	8mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	22494	22499	6mer	99
hsa-miR-302c-5p	HCoV-OC43	22659	22664	6mer	99
hsa-miR-302c-5p	HCoV-OC43	22788	22793	6mer	99
hsa-miR-302c-5p	HCoV-OC43	2285	2291	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	23153	23158	6mer	99
hsa-miR-302c-5p	HCoV-OC43	25310	25316	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	25435	25441	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	25505	25510	6mer	99
hsa-miR-302c-5p	HCoV-OC43	25961	25966	6mer	99
hsa-miR-302c-5p	HCoV-OC43	26747	26752	6mer	99
hsa-miR-302c-5p	HCoV-OC43	27182	27187	6mer	99
hsa-miR-302c-5p	HCoV-OC43	27278	27283	6mer	99
hsa-miR-302c-5p	HCoV-OC43	27762	27768	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	28049	28054	6mer	99
hsa-miR-302c-5p	HCoV-OC43	28981	28987	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	29976	29983	8mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	30648	30654	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	3383	3389	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	3868	3874	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	4046	4052	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	4079	4085	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	4175	4181	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	4928	4933	6mer	99
hsa-miR-302c-5p	HCoV-OC43	5150	5155	6mer	99
hsa-miR-302c-5p	HCoV-OC43	5177	5182	6mer	99
hsa-miR-302c-5p	HCoV-OC43	5225	5230	6mer	99
hsa-miR-302c-5p	HCoV-OC43	5701	5707	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	5743	5749	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	5824	5829	6mer	99
hsa-miR-302c-5p	HCoV-OC43	5848	5854	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	6115	6121	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	6338	6344	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	6374	6379	6mer	99
hsa-miR-302c-5p	HCoV-OC43	638	643	6mer	99
hsa-miR-302c-5p	HCoV-OC43	6403	6409	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	6562	6568	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	6590	6595	6mer	99
hsa-miR-302c-5p	HCoV-OC43	7126	7132	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	7433	7439	7mer-1a	99
hsa-miR-302c-5p	HCoV-OC43	7651	7657	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	7717	7723	7mer-m8	99
hsa-miR-302c-5p	HCoV-OC43	9404	9409	6mer	99
hsa-miR-302c-5p	HCoV-OC43	947	953	7mer-1a	99
hsa-miR-3064-3p	HCoV-OC43	12749	12754	6mer	85
hsa-miR-3064-3p	HCoV-OC43	15436	15441	6mer	85
hsa-miR-3064-3p	HCoV-OC43	1780	1786	7mer-m8	85
hsa-miR-3064-3p	HCoV-OC43	18901	18906	6mer	85
hsa-miR-3064-3p	HCoV-OC43	22575	22580	6mer	85
hsa-miR-3064-3p	HCoV-OC43	28214	28219	6mer	85
hsa-miR-3064-3p	HCoV-OC43	29417	29422	6mer	85
hsa-miR-3064-3p	HCoV-OC43	29735	29740	6mer	85
hsa-miR-3064-3p	HCoV-OC43	29800	29806	7mer-1a	85
hsa-miR-3064-3p	HCoV-OC43	29810	29815	6mer	85
hsa-miR-3064-3p	HCoV-OC43	5283	5288	6mer	85
hsa-miR-3064-3p	HCoV-OC43	5768	5773	6mer	85
hsa-miR-3065-3p	HCoV-OC43	1144	1149	6mer	53
hsa-miR-3065-3p	HCoV-OC43	12145	12150	6mer	53
hsa-miR-3065-3p	HCoV-OC43	14805	14810	6mer	53
hsa-miR-3065-3p	HCoV-OC43	17553	17558	6mer	53
hsa-miR-3065-3p	HCoV-OC43	19929	19935	7mer-1a	53
hsa-miR-3065-3p	HCoV-OC43	22025	22032	8mer-1a	53
hsa-miR-3065-3p	HCoV-OC43	2311	2316	6mer	53
hsa-miR-3065-3p	HCoV-OC43	26089	26094	6mer	53
hsa-miR-3065-3p	HCoV-OC43	2758	2763	6mer	53
hsa-miR-3065-3p	HCoV-OC43	30191	30198	8mer-1a	53
hsa-miR-3065-3p	HCoV-OC43	3181	3186	6mer	53
hsa-miR-3065-5p	HCoV-OC43	10115	10121	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	10888	10894	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	11025	11030	6mer	99
hsa-miR-3065-5p	HCoV-OC43	11277	11283	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	12756	12762	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	12871	12876	6mer	99
hsa-miR-3065-5p	HCoV-OC43	13471	13476	6mer	99
hsa-miR-3065-5p	HCoV-OC43	13523	13529	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	13808	13815	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	14321	14327	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	14708	14713	6mer	99
hsa-miR-3065-5p	HCoV-OC43	17205	17210	6mer	99
hsa-miR-3065-5p	HCoV-OC43	17208	17213	6mer	99
hsa-miR-3065-5p	HCoV-OC43	18254	18260	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	18580	18585	6mer	99
hsa-miR-3065-5p	HCoV-OC43	18627	18633	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	20449	20455	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	2122	2128	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	22132	22137	6mer	99
hsa-miR-3065-5p	HCoV-OC43	23216	23222	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	23577	23583	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	25545	25552	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	26403	26410	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	27256	27261	6mer	99
hsa-miR-3065-5p	HCoV-OC43	27644	27649	6mer	99
hsa-miR-3065-5p	HCoV-OC43	29049	29055	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	3309	3316	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	3537	3544	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	3895	3901	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	4093	4098	6mer	99
hsa-miR-3065-5p	HCoV-OC43	4276	4281	6mer	99
hsa-miR-3065-5p	HCoV-OC43	5173	5178	6mer	99
hsa-miR-3065-5p	HCoV-OC43	6045	6052	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	6421	6427	7mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	6906	6912	7mer-m8	99
hsa-miR-3065-5p	HCoV-OC43	7107	7114	8mer-1a	99
hsa-miR-3065-5p	HCoV-OC43	8725	8730	6mer	99
hsa-miR-3065-5p	HCoV-OC43	8728	8733	6mer	99
hsa-miR-3065-5p	HCoV-OC43	9334	9339	6mer	99
hsa-miR-3065-5p	HCoV-OC43	9607	9612	6mer	99
hsa-miR-3074-3p	HCoV-OC43	13420	13425	6mer	69
hsa-miR-3074-3p	HCoV-OC43	13821	13827	7mer-m8	69
hsa-miR-3074-3p	HCoV-OC43	15100	15105	6mer	69
hsa-miR-3074-3p	HCoV-OC43	17199	17205	7mer-m8	69
hsa-miR-3074-3p	HCoV-OC43	18631	18636	6mer	69
hsa-miR-3074-3p	HCoV-OC43	18895	18900	6mer	69
hsa-miR-3074-3p	HCoV-OC43	20178	20184	7mer-m8	69
hsa-miR-3074-3p	HCoV-OC43	20982	20988	7mer-m8	69
hsa-miR-3074-3p	HCoV-OC43	21331	21336	6mer	69
hsa-miR-3074-3p	HCoV-OC43	21400	21405	6mer	69
hsa-miR-3074-3p	HCoV-OC43	21724	21729	6mer	69
hsa-miR-3074-3p	HCoV-OC43	22710	22715	6mer	69
hsa-miR-3074-3p	HCoV-OC43	2273	2279	7mer-1a	69
hsa-miR-3074-3p	HCoV-OC43	23328	23333	6mer	69
hsa-miR-3074-3p	HCoV-OC43	23477	23483	7mer-m8	69
hsa-miR-3074-3p	HCoV-OC43	2909	2914	6mer	69
hsa-miR-3074-3p	HCoV-OC43	4055	4061	7mer-1a	69
hsa-miR-3074-3p	HCoV-OC43	4664	4670	7mer-1a	69
hsa-miR-3074-3p	HCoV-OC43	5027	5033	7mer-1a	69
hsa-miR-3074-3p	HCoV-OC43	6434	6439	6mer	69
hsa-miR-3074-3p	HCoV-OC43	7046	7051	6mer	69
hsa-miR-3119	HCoV-OC43	12105	12110	6mer	55
hsa-miR-3119	HCoV-OC43	14833	14840	8mer-1a	55
hsa-miR-3119	HCoV-OC43	16162	16167	6mer	55
hsa-miR-3119	HCoV-OC43	20145	20150	6mer	55
hsa-miR-3119	HCoV-OC43	2520	2526	7mer-1a	55
hsa-miR-3119	HCoV-OC43	26994	27001	8mer-1a	55
hsa-miR-3119	HCoV-OC43	30321	30327	7mer-m8	55
hsa-miR-3119	HCoV-OC43	4881	4886	6mer	55
hsa-miR-3119	HCoV-OC43	5928	5933	6mer	55
hsa-miR-3119	HCoV-OC43	7065	7071	7mer-1a	55
hsa-miR-3119	HCoV-OC43	7818	7824	7mer-1a	55
hsa-miR-3120-3p	HCoV-OC43	11428	11434	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	11909	11914	6mer	81
hsa-miR-3120-3p	HCoV-OC43	12146	12152	7mer-1a	81
hsa-miR-3120-3p	HCoV-OC43	14482	14488	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	145	150	6mer	81
hsa-miR-3120-3p	HCoV-OC43	16980	16987	8mer-1a	81
hsa-miR-3120-3p	HCoV-OC43	17554	17560	7mer-1a	81
hsa-miR-3120-3p	HCoV-OC43	18046	18051	6mer	81
hsa-miR-3120-3p	HCoV-OC43	19989	19995	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	2312	2317	6mer	81
hsa-miR-3120-3p	HCoV-OC43	23680	23686	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	24500	24505	6mer	81
hsa-miR-3120-3p	HCoV-OC43	25306	25312	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	27597	27602	6mer	81
hsa-miR-3120-3p	HCoV-OC43	28046	28051	6mer	81
hsa-miR-3120-3p	HCoV-OC43	28972	28978	7mer-m8	81
hsa-miR-3120-3p	HCoV-OC43	2927	2932	6mer	81
hsa-miR-3120-3p	HCoV-OC43	4508	4513	6mer	81
hsa-miR-3120-3p	HCoV-OC43	6587	6592	6mer	81
hsa-miR-3120-3p	HCoV-OC43	7838	7844	7mer-1a	81
hsa-miR-3120-3p	HCoV-OC43	8141	8147	7mer-1a	81
hsa-miR-3120-3p	HCoV-OC43	8731	8738	8mer-1a	81
hsa-miR-3121-3p	HCoV-OC43	11099	11104	6mer	58
hsa-miR-3121-3p	HCoV-OC43	11486	11491	6mer	58
hsa-miR-3121-3p	HCoV-OC43	13854	13859	6mer	58
hsa-miR-3121-3p	HCoV-OC43	14102	14107	6mer	58
hsa-miR-3121-3p	HCoV-OC43	24887	24892	6mer	58
hsa-miR-3121-3p	HCoV-OC43	2536	2542	7mer-1a	58
hsa-miR-3121-3p	HCoV-OC43	25719	25724	6mer	58
hsa-miR-3121-3p	HCoV-OC43	25787	25792	6mer	58
hsa-miR-3121-3p	HCoV-OC43	25837	25842	6mer	58
hsa-miR-3121-3p	HCoV-OC43	26549	26555	7mer-m8	58
hsa-miR-3121-3p	HCoV-OC43	28276	28283	8mer-1a	58
hsa-miR-3121-3p	HCoV-OC43	28585	28590	6mer	58
hsa-miR-3121-3p	HCoV-OC43	2863	2868	6mer	58
hsa-miR-3121-3p	HCoV-OC43	3033	3038	6mer	58
hsa-miR-3121-3p	HCoV-OC43	6955	6960	6mer	58
hsa-miR-3121-3p	HCoV-OC43	7870	7875	6mer	58
hsa-miR-3121-3p	HCoV-OC43	9255	9261	7mer-1a	58
hsa-miR-3121-3p	HCoV-OC43	9484	9489	6mer	58
hsa-miR-3130-3p	HCoV-OC43	1537	1542	6mer	64
hsa-miR-3130-3p	HCoV-OC43	16086	16091	6mer	64
hsa-miR-3130-3p	HCoV-OC43	19331	19337	7mer-m8	64
hsa-miR-3130-3p	HCoV-OC43	1933	1939	7mer-1a	64
