miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-371b-5p	HCoV-HKU1	4829	4835	7mer-1a	91
hsa-miR-373-5p	HCoV-HKU1	4829	4835	7mer-1a	91
hsa-miR-616-5p	HCoV-HKU1	4829	4835	7mer-1a	91
hsa-miR-371b-5p	HCoV-HKU1	4854	4860	7mer-m8	91
hsa-miR-373-5p	HCoV-HKU1	4854	4860	7mer-m8	91
hsa-miR-616-5p	HCoV-HKU1	4854	4860	7mer-m8	91
hsa-miR-371b-5p	HCoV-HKU1	5041	5047	7mer-m8	91
hsa-miR-373-5p	HCoV-HKU1	5041	5047	7mer-m8	91
hsa-miR-616-5p	HCoV-HKU1	5041	5047	7mer-m8	91
hsa-miR-371b-5p	HCoV-HKU1	9045	9052	8mer-1a	91
hsa-miR-373-5p	HCoV-HKU1	9045	9052	8mer-1a	91
hsa-miR-616-5p	HCoV-HKU1	9045	9052	8mer-1a	91
hsa-miR-372-5p	HCoV-HKU1	10035	10041	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	11903	11908	6mer	91
hsa-miR-372-5p	HCoV-HKU1	12108	12114	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	12595	12600	6mer	91
hsa-miR-372-5p	HCoV-HKU1	15123	15129	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	15549	15554	6mer	91
hsa-miR-372-5p	HCoV-HKU1	15834	15839	6mer	91
hsa-miR-372-5p	HCoV-HKU1	16485	16490	6mer	91
hsa-miR-372-5p	HCoV-HKU1	20744	20750	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	23192	23198	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	24005	24011	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	24302	24308	7mer-m8	91
hsa-miR-372-5p	HCoV-HKU1	29400	29406	7mer-1a	91
hsa-miR-372-5p	HCoV-HKU1	4253	4258	6mer	91
hsa-miR-372-5p	HCoV-HKU1	4828	4835	8mer-1a	91
hsa-miR-372-5p	HCoV-HKU1	4855	4860	6mer	91
hsa-miR-372-5p	HCoV-HKU1	5042	5047	6mer	91
hsa-miR-372-5p	HCoV-HKU1	9046	9052	7mer-1a	91
hsa-miR-374a-3p	HCoV-HKU1	12124	12129	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	12400	12406	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	12478	12483	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	12661	12667	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	12673	12678	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	1306	1311	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	14466	14471	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	15057	15063	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	16959	16965	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	17385	17390	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	17727	17732	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	17751	17756	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	18252	18258	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	19317	19323	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	20466	20471	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	20817	20822	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	21074	21081	8mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	21230	21235	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	21327	21333	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	22513	22519	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	22750	22755	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	23469	23475	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	23687	23693	7mer-m8	88
hsa-miR-374a-3p	HCoV-HKU1	23928	23934	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	25112	25118	7mer-m8	88
hsa-miR-374a-3p	HCoV-HKU1	25461	25466	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	2557	2563	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	25590	25595	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	2584	2590	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	367	372	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	4201	4207	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	4696	4702	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	6148	6153	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	6268	6273	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	6838	6843	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	6949	6955	7mer-1a	88
hsa-miR-374a-3p	HCoV-HKU1	8470	8475	6mer	88
hsa-miR-374a-3p	HCoV-HKU1	8857	8862	6mer	88
hsa-miR-374b-3p	HCoV-HKU1	11677	11682	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	11872	11877	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	12001	12006	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	12316	12322	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	12618	12624	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	12817	12822	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	14493	14498	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	15210	15215	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	15630	15635	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	15665	15671	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	17154	17159	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	17360	17367	8mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	17919	17924	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	18759	18765	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	20481	20487	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	20985	20990	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	21528	21533	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	2206	2212	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	22635	22641	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	24369	24375	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	26031	26037	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	28760	28765	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	3904	3909	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	4362	4368	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	4803	4809	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	6202	6208	7mer-1a	83
hsa-miR-374b-3p	HCoV-HKU1	6733	6738	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	7743	7749	7mer-m8	83
hsa-miR-374b-3p	HCoV-HKU1	8515	8520	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	8539	8544	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	8902	8907	6mer	83
hsa-miR-374b-3p	HCoV-HKU1	9292	9297	6mer	83
hsa-miR-376a-5p	HCoV-HKU1	11115	11121	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	1236	1241	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	13575	13581	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	15949	15956	8mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	1617	1622	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	19008	19013	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	19525	19532	8mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	19582	19587	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	20332	20337	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	20594	20600	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	21763	21769	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	22344	22350	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	22518	22524	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	22933	22939	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	23432	23438	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	24064	24071	8mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	27035	27041	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	27615	27621	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	27621	27627	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	28304	28310	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	4458	4464	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	5196	5201	6mer	95
hsa-miR-376a-5p	HCoV-HKU1	63	69	7mer-1a	95
hsa-miR-376a-5p	HCoV-HKU1	8388	8393	6mer	95
hsa-miR-377-3p	HCoV-HKU1	1257	1263	7mer-m8	87
hsa-miR-377-3p	HCoV-HKU1	13616	13622	7mer-1a	87
hsa-miR-377-3p	HCoV-HKU1	14000	14007	8mer-1a	87
hsa-miR-377-3p	HCoV-HKU1	17306	17313	8mer-1a	87
hsa-miR-377-3p	HCoV-HKU1	20204	20209	6mer	87
hsa-miR-377-3p	HCoV-HKU1	23405	23411	7mer-m8	87
hsa-miR-380-5p	HCoV-HKU1	23358	23363	6mer	56
hsa-miR-563	HCoV-HKU1	23358	23363	6mer	55
hsa-miR-380-5p	HCoV-HKU1	2493	2500	8mer-1a	56
hsa-miR-563	HCoV-HKU1	2493	2500	8mer-1a	55
hsa-miR-380-5p	HCoV-HKU1	27145	27151	7mer-m8	56
hsa-miR-563	HCoV-HKU1	27145	27151	7mer-m8	55
hsa-miR-380-5p	HCoV-HKU1	28475	28481	7mer-1a	56
hsa-miR-563	HCoV-HKU1	28475	28481	7mer-1a	55
hsa-miR-381-3p	HCoV-HKU1	10043	10049	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	10251	10257	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	10683	10689	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	11182	11188	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	11464	11469	6mer	97
hsa-miR-381-3p	HCoV-HKU1	126	132	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	13384	13389	6mer	97
hsa-miR-381-3p	HCoV-HKU1	14209	14214	6mer	97
hsa-miR-381-3p	HCoV-HKU1	1484	1489	6mer	97
hsa-miR-381-3p	HCoV-HKU1	14975	14980	6mer	97
hsa-miR-381-3p	HCoV-HKU1	15021	15027	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	1515	1522	8mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	16413	16419	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	16633	16639	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	19405	19410	6mer	97
hsa-miR-381-3p	HCoV-HKU1	19565	19571	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	20893	20899	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	21195	21200	6mer	97
hsa-miR-381-3p	HCoV-HKU1	22719	22725	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	2317	2322	6mer	97
hsa-miR-381-3p	HCoV-HKU1	23272	23277	6mer	97
hsa-miR-381-3p	HCoV-HKU1	23290	23296	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	23533	23538	6mer	97
hsa-miR-381-3p	HCoV-HKU1	23617	23622	6mer	97
hsa-miR-381-3p	HCoV-HKU1	24214	24219	6mer	97
hsa-miR-381-3p	HCoV-HKU1	24889	24894	6mer	97
hsa-miR-381-3p	HCoV-HKU1	2521	2526	6mer	97
hsa-miR-381-3p	HCoV-HKU1	26737	26742	6mer	97
hsa-miR-381-3p	HCoV-HKU1	26884	26890	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	27489	27494	6mer	97
hsa-miR-381-3p	HCoV-HKU1	27565	27571	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	4268	4273	6mer	97
hsa-miR-381-3p	HCoV-HKU1	6040	6046	7mer-m8	97
hsa-miR-381-3p	HCoV-HKU1	7106	7112	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	722	728	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	7536	7541	6mer	97
hsa-miR-381-3p	HCoV-HKU1	7927	7932	6mer	97
hsa-miR-381-3p	HCoV-HKU1	8045	8050	6mer	97
hsa-miR-381-3p	HCoV-HKU1	8120	8126	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	8559	8566	8mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	8721	8726	6mer	97
hsa-miR-381-3p	HCoV-HKU1	9254	9260	7mer-1a	97
hsa-miR-381-3p	HCoV-HKU1	9767	9772	6mer	97
hsa-miR-382-3p	HCoV-HKU1	10154	10159	6mer	92
hsa-miR-382-3p	HCoV-HKU1	10871	10876	6mer	92
hsa-miR-382-3p	HCoV-HKU1	12476	12482	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	1304	1310	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	13984	13989	6mer	92
hsa-miR-382-3p	HCoV-HKU1	14347	14353	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	14470	14476	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	15970	15976	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	16240	16245	6mer	92
hsa-miR-382-3p	HCoV-HKU1	17401	17407	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	17749	17755	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	20169	20174	6mer	92
hsa-miR-382-3p	HCoV-HKU1	20368	20373	6mer	92
hsa-miR-382-3p	HCoV-HKU1	205	210	6mer	92
hsa-miR-382-3p	HCoV-HKU1	20815	20821	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	20860	20865	6mer	92
hsa-miR-382-3p	HCoV-HKU1	21145	21150	6mer	92
hsa-miR-382-3p	HCoV-HKU1	21655	21660	6mer	92
hsa-miR-382-3p	HCoV-HKU1	22109	22114	6mer	92
hsa-miR-382-3p	HCoV-HKU1	23017	23022	6mer	92
hsa-miR-382-3p	HCoV-HKU1	24760	24765	6mer	92
hsa-miR-382-3p	HCoV-HKU1	2581	2588	8mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	26494	26499	6mer	92
hsa-miR-382-3p	HCoV-HKU1	27391	27397	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	29229	29234	6mer	92
hsa-miR-382-3p	HCoV-HKU1	29571	29576	6mer	92
hsa-miR-382-3p	HCoV-HKU1	3488	3493	6mer	92
hsa-miR-382-3p	HCoV-HKU1	3578	3583	6mer	92
hsa-miR-382-3p	HCoV-HKU1	3590	3595	6mer	92
hsa-miR-382-3p	HCoV-HKU1	6265	6272	8mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	6638	6643	6mer	92
hsa-miR-382-3p	HCoV-HKU1	6947	6953	7mer-1a	92
hsa-miR-382-3p	HCoV-HKU1	8888	8893	6mer	92
hsa-miR-382-3p	HCoV-HKU1	9140	9145	6mer	92
hsa-miR-382-3p	HCoV-HKU1	9449	9454	6mer	92
hsa-miR-382-5p	HCoV-HKU1	10463	10468	6mer	52
hsa-miR-382-5p	HCoV-HKU1	19142	19149	8mer-1a	52
hsa-miR-382-5p	HCoV-HKU1	2173	2178	6mer	52
hsa-miR-382-5p	HCoV-HKU1	23997	24002	6mer	52
hsa-miR-382-5p	HCoV-HKU1	27496	27501	6mer	52
hsa-miR-382-5p	HCoV-HKU1	8588	8594	7mer-1a	52
hsa-miR-383-3p	HCoV-HKU1	15064	15070	7mer-m8	51
hsa-miR-383-3p	HCoV-HKU1	17584	17589	6mer	51
hsa-miR-383-3p	HCoV-HKU1	17812	17818	7mer-m8	51
hsa-miR-383-3p	HCoV-HKU1	17878	17884	7mer-m8	51
hsa-miR-383-3p	HCoV-HKU1	1803	1809	7mer-1a	51
hsa-miR-383-3p	HCoV-HKU1	26258	26263	6mer	51
hsa-miR-383-3p	HCoV-HKU1	29547	29553	7mer-m8	51
hsa-miR-383-3p	HCoV-HKU1	4116	4121	6mer	51
hsa-miR-383-3p	HCoV-HKU1	5562	5567	6mer	51
hsa-miR-3911	HCoV-HKU1	140	146	7mer-m8	72
hsa-miR-3911	HCoV-HKU1	24474	24479	6mer	72
hsa-miR-3911	HCoV-HKU1	25629	25635	7mer-m8	72
hsa-miR-3913-3p	HCoV-HKU1	10156	10162	7mer-m8	59
hsa-miR-3913-3p	HCoV-HKU1	16533	16540	8mer-1a	59
hsa-miR-3913-3p	HCoV-HKU1	1920	1926	7mer-m8	59
hsa-miR-3913-3p	HCoV-HKU1	28319	28324	6mer	59
hsa-miR-3913-3p	HCoV-HKU1	3580	3586	7mer-m8	59
hsa-miR-3920	HCoV-HKU1	10206	10211	6mer	63
hsa-miR-3920	HCoV-HKU1	12544	12550	7mer-m8	63
hsa-miR-3920	HCoV-HKU1	27325	27330	6mer	63
hsa-miR-3920	HCoV-HKU1	29096	29101	6mer	63
hsa-miR-3920	HCoV-HKU1	29453	29460	8mer-1a	63
hsa-miR-3923	HCoV-HKU1	11286	11292	7mer-m8	79
hsa-miR-3923	HCoV-HKU1	13611	13617	7mer-m8	79
hsa-miR-3923	HCoV-HKU1	16920	16927	8mer-1a	79
hsa-miR-3923	HCoV-HKU1	18925	18931	7mer-1a	79
hsa-miR-3923	HCoV-HKU1	27270	27275	6mer	79
hsa-miR-3923	HCoV-HKU1	4970	4975	6mer	79
hsa-miR-3923	HCoV-HKU1	9649	9655	7mer-m8	79
hsa-miR-3935	HCoV-HKU1	11163	11170	8mer-1a	57
hsa-miR-3935	HCoV-HKU1	12096	12102	7mer-m8	57
hsa-miR-3935	HCoV-HKU1	13652	13658	7mer-m8	57
hsa-miR-3935	HCoV-HKU1	459	465	7mer-1a	57
hsa-miR-3935	HCoV-HKU1	628	633	6mer	57
hsa-miR-3936	HCoV-HKU1	14545	14550	6mer	79
hsa-miR-3936	HCoV-HKU1	18615	18622	8mer-1a	79
hsa-miR-3936	HCoV-HKU1	28594	28599	6mer	79
hsa-miR-3942-3p	HCoV-HKU1	15946	15951	6mer	60
hsa-miR-3942-3p	HCoV-HKU1	23475	23481	7mer-m8	60
hsa-miR-3942-3p	HCoV-HKU1	25804	25809	6mer	60
hsa-miR-3942-3p	HCoV-HKU1	27333	27338	6mer	60
hsa-miR-3942-3p	HCoV-HKU1	28599	28604	6mer	60
hsa-miR-3942-3p	HCoV-HKU1	6481	6488	8mer-1a	60
hsa-miR-3942-3p	HCoV-HKU1	8089	8094	6mer	60
hsa-miR-3942-3p	HCoV-HKU1	9779	9785	7mer-1a	60
hsa-miR-3942-5p	HCoV-HKU1	10819	10825	7mer-m8	71
hsa-miR-3942-5p	HCoV-HKU1	20478	20485	8mer-1a	71
hsa-miR-3942-5p	HCoV-HKU1	26888	26894	7mer-m8	71
hsa-miR-3942-5p	HCoV-HKU1	28578	28583	6mer	71
hsa-miR-3942-5p	HCoV-HKU1	4105	4111	7mer-m8	71
hsa-miR-3942-5p	HCoV-HKU1	4908	4914	7mer-m8	71
hsa-miR-3942-5p	HCoV-HKU1	5383	5388	6mer	71
hsa-miR-3942-5p	HCoV-HKU1	8270	8275	6mer	71
hsa-miR-409-3p	HCoV-HKU1	16006	16012	7mer-1a	90
hsa-miR-409-3p	HCoV-HKU1	21023	21028	6mer	90
hsa-miR-409-3p	HCoV-HKU1	21557	21562	6mer	90
hsa-miR-409-3p	HCoV-HKU1	22970	22975	6mer	90
hsa-miR-409-3p	HCoV-HKU1	24905	24911	7mer-m8	90
hsa-miR-409-3p	HCoV-HKU1	5978	5983	6mer	90
hsa-miR-410-3p	HCoV-HKU1	10331	10337	7mer-m8	97
hsa-miR-410-3p	HCoV-HKU1	11722	11727	6mer	97
hsa-miR-410-3p	HCoV-HKU1	11862	11868	7mer-m8	97
hsa-miR-410-3p	HCoV-HKU1	13252	13258	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	13714	13719	6mer	97
hsa-miR-410-3p	HCoV-HKU1	14292	14297	6mer	97
hsa-miR-410-3p	HCoV-HKU1	15884	15891	8mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	16546	16551	6mer	97
hsa-miR-410-3p	HCoV-HKU1	16662	16668	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	17986	17993	8mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	2005	2011	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	21391	21397	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	22151	22156	6mer	97
hsa-miR-410-3p	HCoV-HKU1	22432	22437	6mer	97
hsa-miR-410-3p	HCoV-HKU1	22706	22712	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	22745	22750	6mer	97
hsa-miR-410-3p	HCoV-HKU1	22909	22916	8mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	23088	23094	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	26789	26795	7mer-m8	97
hsa-miR-410-3p	HCoV-HKU1	26900	26905	6mer	97
hsa-miR-410-3p	HCoV-HKU1	27903	27909	7mer-m8	97
hsa-miR-410-3p	HCoV-HKU1	28082	28088	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	29785	29790	6mer	97
hsa-miR-410-3p	HCoV-HKU1	5062	5068	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	5309	5314	6mer	97
hsa-miR-410-3p	HCoV-HKU1	6365	6370	6mer	97
hsa-miR-410-3p	HCoV-HKU1	7278	7283	6mer	97
hsa-miR-410-3p	HCoV-HKU1	7582	7588	7mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	8737	8744	8mer-1a	97
hsa-miR-410-3p	HCoV-HKU1	8772	8777	6mer	97
hsa-miR-411-3p	HCoV-HKU1	16008	16013	6mer	75
hsa-miR-411-3p	HCoV-HKU1	3676	3681	6mer	75
hsa-miR-411-3p	HCoV-HKU1	9274	9280	7mer-1a	75
hsa-miR-412-3p	HCoV-HKU1	21458	21463	6mer	84
hsa-miR-6754-3p	HCoV-HKU1	21458	21463	6mer	87
hsa-miR-412-3p	HCoV-HKU1	2991	2996	6mer	84
hsa-miR-6754-3p	HCoV-HKU1	2991	2996	6mer	87
hsa-miR-412-3p	HCoV-HKU1	377	383	7mer-1a	84
hsa-miR-6754-3p	HCoV-HKU1	377	383	7mer-1a	87
hsa-miR-412-3p	HCoV-HKU1	5216	5222	7mer-m8	84
hsa-miR-6754-3p	HCoV-HKU1	5216	5222	7mer-m8	87
hsa-miR-412-3p	HCoV-HKU1	644	651	8mer-1a	84
hsa-miR-6754-3p	HCoV-HKU1	644	651	8mer-1a	87
hsa-miR-412-3p	HCoV-HKU1	9333	9338	6mer	84
hsa-miR-6754-3p	HCoV-HKU1	9333	9338	6mer	87
hsa-miR-412-5p	HCoV-HKU1	24470	24476	7mer-1a	50
hsa-miR-412-5p	HCoV-HKU1	28909	28916	8mer-1a	50
hsa-miR-421	HCoV-HKU1	12280	12286	7mer-1a	90
hsa-miR-421	HCoV-HKU1	1249	1254	6mer	90
hsa-miR-421	HCoV-HKU1	12670	12675	6mer	90
hsa-miR-421	HCoV-HKU1	12766	12771	6mer	90
hsa-miR-421	HCoV-HKU1	12970	12975	6mer	90
hsa-miR-421	HCoV-HKU1	14070	14076	7mer-1a	90
hsa-miR-421	HCoV-HKU1	14306	14311	6mer	90
hsa-miR-421	HCoV-HKU1	14637	14642	6mer	90
hsa-miR-421	HCoV-HKU1	15387	15392	6mer	90
hsa-miR-421	HCoV-HKU1	15771	15776	6mer	90
hsa-miR-421	HCoV-HKU1	16092	16097	6mer	90
hsa-miR-421	HCoV-HKU1	17472	17477	6mer	90
hsa-miR-421	HCoV-HKU1	17587	17593	7mer-m8	90
hsa-miR-421	HCoV-HKU1	18435	18440	6mer	90
hsa-miR-421	HCoV-HKU1	19314	19319	6mer	90
hsa-miR-421	HCoV-HKU1	19892	19899	8mer-1a	90
hsa-miR-421	HCoV-HKU1	20778	20783	6mer	90
hsa-miR-421	HCoV-HKU1	22189	22194	6mer	90
hsa-miR-421	HCoV-HKU1	22546	22551	6mer	90
hsa-miR-421	HCoV-HKU1	23777	23783	7mer-m8	90
hsa-miR-421	HCoV-HKU1	24591	24596	6mer	90
hsa-miR-421	HCoV-HKU1	24804	24809	6mer	90
hsa-miR-421	HCoV-HKU1	25173	25178	6mer	90
hsa-miR-421	HCoV-HKU1	25587	25592	6mer	90
hsa-miR-421	HCoV-HKU1	25707	25713	7mer-1a	90
hsa-miR-421	HCoV-HKU1	28877	28883	7mer-1a	90
hsa-miR-421	HCoV-HKU1	2971	2977	7mer-1a	90
hsa-miR-421	HCoV-HKU1	3622	3628	7mer-1a	90
hsa-miR-421	HCoV-HKU1	3796	3801	6mer	90
hsa-miR-421	HCoV-HKU1	4693	4698	6mer	90
hsa-miR-421	HCoV-HKU1	5743	5748	6mer	90
hsa-miR-421	HCoV-HKU1	6078	6083	6mer	90
hsa-miR-421	HCoV-HKU1	6103	6109	7mer-1a	90
hsa-miR-421	HCoV-HKU1	6301	6306	6mer	90
hsa-miR-421	HCoV-HKU1	6507	6513	7mer-m8	90
hsa-miR-421	HCoV-HKU1	7399	7405	7mer-1a	90
hsa-miR-421	HCoV-HKU1	7978	7983	6mer	90
hsa-miR-421	HCoV-HKU1	8209	8214	6mer	90
hsa-miR-421	HCoV-HKU1	8236	8241	6mer	90
hsa-miR-421	HCoV-HKU1	8365	8371	7mer-1a	90
hsa-miR-425-5p	HCoV-HKU1	14316	14321	6mer	56
hsa-miR-425-5p	HCoV-HKU1	19105	19111	7mer-m8	56
hsa-miR-425-5p	HCoV-HKU1	19184	19190	7mer-1a	56
hsa-miR-425-5p	HCoV-HKU1	25544	25549	6mer	56
hsa-miR-425-5p	HCoV-HKU1	28093	28099	7mer-1a	56
hsa-miR-425-5p	HCoV-HKU1	4667	4672	6mer	56
hsa-miR-425-5p	HCoV-HKU1	7291	7296	6mer	56
hsa-miR-425-5p	HCoV-HKU1	9849	9854	6mer	56
hsa-miR-4261	HCoV-HKU1	12496	12502	7mer-m8	61
hsa-miR-4261	HCoV-HKU1	22463	22469	7mer-1a	61
hsa-miR-4261	HCoV-HKU1	25853	25860	8mer-1a	61
hsa-miR-4261	HCoV-HKU1	28841	28846	6mer	61
hsa-miR-4261	HCoV-HKU1	29240	29245	6mer	61
hsa-miR-4263	HCoV-HKU1	11588	11593	6mer	55
hsa-miR-4263	HCoV-HKU1	11811	11816	6mer	55
hsa-miR-4263	HCoV-HKU1	12359	12365	7mer-1a	55
hsa-miR-4263	HCoV-HKU1	13804	13809	6mer	55
hsa-miR-4263	HCoV-HKU1	14980	14985	6mer	55
hsa-miR-4263	HCoV-HKU1	16216	16221	6mer	55
hsa-miR-4263	HCoV-HKU1	17605	17610	6mer	55
hsa-miR-4263	HCoV-HKU1	18650	18655	6mer	55
hsa-miR-4263	HCoV-HKU1	18656	18661	6mer	55
hsa-miR-4263	HCoV-HKU1	19522	19527	6mer	55
hsa-miR-4263	HCoV-HKU1	19735	19741	7mer-1a	55
hsa-miR-4263	HCoV-HKU1	19945	19952	8mer-1a	55
hsa-miR-4263	HCoV-HKU1	20104	20109	6mer	55
hsa-miR-4263	HCoV-HKU1	20114	20120	7mer-1a	55
hsa-miR-4263	HCoV-HKU1	20440	20445	6mer	55
hsa-miR-4263	HCoV-HKU1	20494	20499	6mer	55
