miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-3692-3p	SARS-CoV-2	3400	3406	7mer-m8	85
hsa-miR-3692-3p	SARS-CoV-2	4441	4448	8mer-1a	85
hsa-miR-3692-3p	SARS-CoV-2	5230	5236	7mer-1a	85
hsa-miR-3692-3p	SARS-CoV-2	6419	6425	7mer-1a	85
hsa-miR-371b-5p	SARS-CoV-2	17385	17390	6mer	53
hsa-miR-373-5p	SARS-CoV-2	17385	17390	6mer	53
hsa-miR-616-5p	SARS-CoV-2	17385	17390	6mer	53
hsa-miR-371b-5p	SARS-CoV-2	18607	18612	6mer	53
hsa-miR-373-5p	SARS-CoV-2	18607	18612	6mer	53
hsa-miR-616-5p	SARS-CoV-2	18607	18612	6mer	53
hsa-miR-371b-5p	SARS-CoV-2	19783	19788	6mer	53
hsa-miR-373-5p	SARS-CoV-2	19783	19788	6mer	53
hsa-miR-616-5p	SARS-CoV-2	19783	19788	6mer	53
hsa-miR-371b-5p	SARS-CoV-2	22951	22958	8mer-1a	53
hsa-miR-373-5p	SARS-CoV-2	22951	22958	8mer-1a	53
hsa-miR-616-5p	SARS-CoV-2	22951	22958	8mer-1a	53
hsa-miR-371b-5p	SARS-CoV-2	3086	3091	6mer	53
hsa-miR-373-5p	SARS-CoV-2	3086	3091	6mer	53
hsa-miR-616-5p	SARS-CoV-2	3086	3091	6mer	53
hsa-miR-371b-5p	SARS-CoV-2	4213	4219	7mer-1a	53
hsa-miR-373-5p	SARS-CoV-2	4213	4219	7mer-1a	53
hsa-miR-616-5p	SARS-CoV-2	4213	4219	7mer-1a	53
hsa-miR-371b-5p	SARS-CoV-2	4948	4954	7mer-1a	53
hsa-miR-373-5p	SARS-CoV-2	4948	4954	7mer-1a	53
hsa-miR-616-5p	SARS-CoV-2	4948	4954	7mer-1a	53
hsa-miR-371b-5p	SARS-CoV-2	5158	5164	7mer-m8	53
hsa-miR-373-5p	SARS-CoV-2	5158	5164	7mer-m8	53
hsa-miR-616-5p	SARS-CoV-2	5158	5164	7mer-m8	53
hsa-miR-372-5p	SARS-CoV-2	17384	17390	7mer-m8	52
hsa-miR-372-5p	SARS-CoV-2	18607	18612	6mer	52
hsa-miR-372-5p	SARS-CoV-2	19782	19788	7mer-m8	52
hsa-miR-372-5p	SARS-CoV-2	22952	22958	7mer-1a	52
hsa-miR-372-5p	SARS-CoV-2	3086	3091	6mer	52
hsa-miR-372-5p	SARS-CoV-2	4213	4219	7mer-1a	52
hsa-miR-372-5p	SARS-CoV-2	4948	4954	7mer-1a	52
hsa-miR-372-5p	SARS-CoV-2	5159	5164	6mer	52
hsa-miR-374a-3p	SARS-CoV-2	13557	13563	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	14868	14873	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	16167	16172	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	17265	17271	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	17607	17612	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	19332	19338	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	20879	20886	8mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	21799	21804	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	27418	27424	7mer-m8	88
hsa-miR-374a-3p	SARS-CoV-2	27542	27548	7mer-m8	88
hsa-miR-374a-3p	SARS-CoV-2	2812	2818	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	28278	28284	7mer-m8	88
hsa-miR-374a-3p	SARS-CoV-2	3799	3805	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	3949	3954	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	4858	4864	7mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	6061	6066	6mer	88
hsa-miR-374a-3p	SARS-CoV-2	6941	6948	8mer-1a	88
hsa-miR-374a-3p	SARS-CoV-2	7780	7786	7mer-1a	88
hsa-miR-374b-3p	SARS-CoV-2	12169	12174	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	13092	13099	8mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	13333	13338	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	13575	13581	7mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	13728	13734	7mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	14907	14912	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	15507	15512	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	16488	16493	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	17412	17417	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	17468	17473	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	18450	18456	7mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	19217	19223	7mer-m8	73
hsa-miR-374b-3p	SARS-CoV-2	19500	19505	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	19859	19865	7mer-m8	73
hsa-miR-374b-3p	SARS-CoV-2	24624	24630	7mer-m8	73
hsa-miR-374b-3p	SARS-CoV-2	28645	28650	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	28725	28731	7mer-m8	73
hsa-miR-374b-3p	SARS-CoV-2	3595	3601	7mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	5385	5391	7mer-m8	73
hsa-miR-374b-3p	SARS-CoV-2	6688	6693	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	7576	7581	6mer	73
hsa-miR-374b-3p	SARS-CoV-2	8460	8467	8mer-1a	73
hsa-miR-374b-3p	SARS-CoV-2	8746	8751	6mer	73
hsa-miR-376a-2-5p	SARS-CoV-2	14596	14601	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	14815	14820	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	2045	2050	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	20657	20662	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	22495	22500	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	22533	22538	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	22974	22980	7mer-m8	53
hsa-miR-376a-2-5p	SARS-CoV-2	4821	4826	6mer	53
hsa-miR-376a-2-5p	SARS-CoV-2	6994	6999	6mer	53
hsa-miR-376c-3p	SARS-CoV-2	11124	11129	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	16208	16214	7mer-1a	60
hsa-miR-376c-3p	SARS-CoV-2	16971	16976	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	17185	17190	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	17421	17426	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	17862	17867	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	18663	18669	7mer-m8	60
hsa-miR-376c-3p	SARS-CoV-2	23649	23654	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	4618	4624	7mer-1a	60
hsa-miR-376c-3p	SARS-CoV-2	466	471	6mer	60
hsa-miR-376c-3p	SARS-CoV-2	7278	7285	8mer-1a	60
hsa-miR-376c-3p	SARS-CoV-2	817	822	6mer	60
hsa-miR-380-3p	SARS-CoV-2	16111	16116	6mer	79
hsa-miR-380-3p	SARS-CoV-2	2062	2067	6mer	79
hsa-miR-380-3p	SARS-CoV-2	23114	23119	6mer	79
hsa-miR-380-3p	SARS-CoV-2	27034	27039	6mer	79
hsa-miR-380-3p	SARS-CoV-2	29631	29638	8mer-1a	79
hsa-miR-380-3p	SARS-CoV-2	2973	2979	7mer-1a	79
hsa-miR-380-5p	SARS-CoV-2	10372	10378	7mer-1a	62
hsa-miR-563	SARS-CoV-2	10372	10378	7mer-1a	58
hsa-miR-380-5p	SARS-CoV-2	1117	1123	7mer-1a	62
hsa-miR-563	SARS-CoV-2	1117	1123	7mer-1a	58
hsa-miR-380-5p	SARS-CoV-2	11664	11669	6mer	62
hsa-miR-563	SARS-CoV-2	11664	11669	6mer	58
hsa-miR-380-5p	SARS-CoV-2	2222	2227	6mer	62
hsa-miR-563	SARS-CoV-2	2222	2227	6mer	58
hsa-miR-380-5p	SARS-CoV-2	22372	22377	6mer	62
hsa-miR-563	SARS-CoV-2	22372	22377	6mer	58
hsa-miR-380-5p	SARS-CoV-2	24416	24423	8mer-1a	62
hsa-miR-563	SARS-CoV-2	24416	24423	8mer-1a	58
hsa-miR-380-5p	SARS-CoV-2	27977	27983	7mer-1a	62
hsa-miR-563	SARS-CoV-2	27977	27983	7mer-1a	58
hsa-miR-380-5p	SARS-CoV-2	3172	3177	6mer	62
hsa-miR-563	SARS-CoV-2	3172	3177	6mer	58
hsa-miR-380-5p	SARS-CoV-2	3289	3294	6mer	62
hsa-miR-563	SARS-CoV-2	3289	3294	6mer	58
hsa-miR-380-5p	SARS-CoV-2	7001	7006	6mer	62
hsa-miR-563	SARS-CoV-2	7001	7006	6mer	58
hsa-miR-380-5p	SARS-CoV-2	7962	7968	7mer-m8	62
hsa-miR-563	SARS-CoV-2	7962	7968	7mer-m8	58
hsa-miR-380-5p	SARS-CoV-2	9370	9375	6mer	62
hsa-miR-563	SARS-CoV-2	9370	9375	6mer	58
hsa-miR-382-5p	SARS-CoV-2	12593	12599	7mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	13325	13331	7mer-m8	73
hsa-miR-382-5p	SARS-CoV-2	13968	13974	7mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	16420	16425	6mer	73
hsa-miR-382-5p	SARS-CoV-2	16879	16886	8mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	18029	18034	6mer	73
hsa-miR-382-5p	SARS-CoV-2	20984	20989	6mer	73
hsa-miR-382-5p	SARS-CoV-2	23185	23190	6mer	73
hsa-miR-382-5p	SARS-CoV-2	23444	23450	7mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	24454	24461	8mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	25635	25640	6mer	73
hsa-miR-382-5p	SARS-CoV-2	28750	28756	7mer-m8	73
hsa-miR-382-5p	SARS-CoV-2	3650	3655	6mer	73
hsa-miR-382-5p	SARS-CoV-2	37	42	6mer	73
hsa-miR-382-5p	SARS-CoV-2	452	457	6mer	73
hsa-miR-382-5p	SARS-CoV-2	5052	5058	7mer-1a	73
hsa-miR-382-5p	SARS-CoV-2	7485	7490	6mer	73
hsa-miR-382-5p	SARS-CoV-2	8064	8069	6mer	73
hsa-miR-382-5p	SARS-CoV-2	828	834	7mer-m8	73
hsa-miR-382-5p	SARS-CoV-2	9194	9200	7mer-m8	73
hsa-miR-383-3p	SARS-CoV-2	12033	12038	6mer	63
hsa-miR-383-3p	SARS-CoV-2	12726	12731	6mer	63
hsa-miR-383-3p	SARS-CoV-2	16704	16710	7mer-m8	63
hsa-miR-383-3p	SARS-CoV-2	16912	16918	7mer-1a	63
hsa-miR-383-3p	SARS-CoV-2	19481	19486	6mer	63
hsa-miR-383-3p	SARS-CoV-2	20870	20875	6mer	63
hsa-miR-383-3p	SARS-CoV-2	22344	22349	6mer	63
hsa-miR-383-3p	SARS-CoV-2	2331	2337	7mer-1a	63
hsa-miR-383-3p	SARS-CoV-2	24234	24239	6mer	63
hsa-miR-383-3p	SARS-CoV-2	29510	29517	8mer-1a	63
hsa-miR-383-3p	SARS-CoV-2	3729	3735	7mer-1a	63
hsa-miR-383-3p	SARS-CoV-2	7641	7646	6mer	63
hsa-miR-383-3p	SARS-CoV-2	8456	8462	7mer-m8	63
hsa-miR-383-3p	SARS-CoV-2	885	890	6mer	63
hsa-miR-3908	SARS-CoV-2	11120	11126	7mer-1a	69
hsa-miR-3908	SARS-CoV-2	16687	16693	7mer-1a	69
hsa-miR-3908	SARS-CoV-2	17465	17472	8mer-1a	69
hsa-miR-3908	SARS-CoV-2	19854	19860	7mer-m8	69
hsa-miR-3908	SARS-CoV-2	22814	22819	6mer	69
hsa-miR-3908	SARS-CoV-2	23266	23272	7mer-m8	69
hsa-miR-3908	SARS-CoV-2	24092	24097	6mer	69
hsa-miR-3908	SARS-CoV-2	24170	24175	6mer	69
hsa-miR-3908	SARS-CoV-2	26760	26766	7mer-1a	69
hsa-miR-3908	SARS-CoV-2	26810	26816	7mer-m8	69
hsa-miR-3908	SARS-CoV-2	26973	26978	6mer	69
hsa-miR-3908	SARS-CoV-2	27171	27176	6mer	69
hsa-miR-3908	SARS-CoV-2	6790	6796	7mer-1a	69
hsa-miR-3908	SARS-CoV-2	8389	8395	7mer-m8	69
hsa-miR-3908	SARS-CoV-2	8825	8830	6mer	69
hsa-miR-3908	SARS-CoV-2	9689	9694	6mer	69
hsa-miR-3908	SARS-CoV-2	977	982	6mer	69
hsa-miR-3910	SARS-CoV-2	11091	11097	7mer-m8	78
hsa-miR-3910	SARS-CoV-2	11772	11778	7mer-m8	78
hsa-miR-3910	SARS-CoV-2	1211	1216	6mer	78
hsa-miR-3910	SARS-CoV-2	1477	1482	6mer	78
hsa-miR-3910	SARS-CoV-2	20309	20315	7mer-m8	78
hsa-miR-3910	SARS-CoV-2	23241	23246	6mer	78
hsa-miR-3910	SARS-CoV-2	24080	24085	6mer	78
hsa-miR-3910	SARS-CoV-2	26210	26215	6mer	78
hsa-miR-3910	SARS-CoV-2	4318	4323	6mer	78
hsa-miR-3910	SARS-CoV-2	6770	6777	8mer-1a	78
hsa-miR-3910	SARS-CoV-2	7040	7046	7mer-m8	78
hsa-miR-3910	SARS-CoV-2	9439	9445	7mer-m8	78
hsa-miR-3910	SARS-CoV-2	9499	9504	6mer	78
hsa-miR-3911	SARS-CoV-2	19151	19157	7mer-1a	69
hsa-miR-3911	SARS-CoV-2	19316	19323	8mer-1a	69
hsa-miR-3911	SARS-CoV-2	29545	29551	7mer-1a	69
hsa-miR-3911	SARS-CoV-2	5001	5007	7mer-m8	69
hsa-miR-3911	SARS-CoV-2	5170	5176	7mer-1a	69
hsa-miR-3911	SARS-CoV-2	6538	6544	7mer-1a	69
hsa-miR-3912-5p	SARS-CoV-2	10288	10293	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	11390	11395	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	12069	12075	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	12611	12618	8mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	16493	16500	8mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	16576	16582	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	19667	19674	8mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	19850	19855	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	20431	20437	7mer-m8	88
hsa-miR-3912-5p	SARS-CoV-2	21226	21231	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	22334	22339	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	2248	2254	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	24664	24670	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	26960	26965	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	26978	26983	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	4816	4822	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	5016	5021	6mer	88
hsa-miR-3912-5p	SARS-CoV-2	5034	5041	8mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	5530	5536	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	5952	5958	7mer-1a	88
hsa-miR-3912-5p	SARS-CoV-2	9387	9392	6mer	88
hsa-miR-3918	SARS-CoV-2	839	846	8mer-1a	56
hsa-miR-3918	SARS-CoV-2	9111	9117	7mer-1a	56
hsa-miR-3919	SARS-CoV-2	11169	11175	7mer-m8	54
hsa-miR-3919	SARS-CoV-2	11478	11483	6mer	54
hsa-miR-3919	SARS-CoV-2	15713	15719	7mer-1a	54
hsa-miR-3919	SARS-CoV-2	18569	18575	7mer-1a	54
hsa-miR-3919	SARS-CoV-2	20969	20975	7mer-1a	54
hsa-miR-3919	SARS-CoV-2	21771	21776	6mer	54
hsa-miR-3919	SARS-CoV-2	22729	22734	6mer	54
hsa-miR-3919	SARS-CoV-2	25068	25073	6mer	54
hsa-miR-3919	SARS-CoV-2	6405	6411	7mer-1a	54
hsa-miR-3920	SARS-CoV-2	14505	14511	7mer-m8	74
hsa-miR-3920	SARS-CoV-2	14939	14944	6mer	74
hsa-miR-3920	SARS-CoV-2	16059	16065	7mer-m8	74
hsa-miR-3920	SARS-CoV-2	17636	17641	6mer	74
hsa-miR-3920	SARS-CoV-2	22633	22638	6mer	74
hsa-miR-3920	SARS-CoV-2	24613	24619	7mer-1a	74
hsa-miR-3920	SARS-CoV-2	28051	28056	6mer	74
hsa-miR-3920	SARS-CoV-2	28295	28300	6mer	74
hsa-miR-3920	SARS-CoV-2	29145	29152	8mer-1a	74
hsa-miR-3920	SARS-CoV-2	29682	29688	7mer-m8	74
hsa-miR-3920	SARS-CoV-2	3254	3260	7mer-1a	74
hsa-miR-3920	SARS-CoV-2	3679	3685	7mer-m8	74
hsa-miR-3920	SARS-CoV-2	7929	7934	6mer	74
hsa-miR-3923	SARS-CoV-2	11278	11284	7mer-m8	58
hsa-miR-3923	SARS-CoV-2	12340	12346	7mer-m8	58
hsa-miR-3923	SARS-CoV-2	13516	13522	7mer-1a	58
hsa-miR-3923	SARS-CoV-2	14424	14429	6mer	58
hsa-miR-3923	SARS-CoV-2	16953	16958	6mer	58
hsa-miR-3923	SARS-CoV-2	21589	21594	6mer	58
hsa-miR-3923	SARS-CoV-2	2572	2578	7mer-m8	58
hsa-miR-3923	SARS-CoV-2	4877	4883	7mer-1a	58
hsa-miR-3923	SARS-CoV-2	8098	8103	6mer	58
hsa-miR-3923	SARS-CoV-2	9262	9268	7mer-m8	58
hsa-miR-3924	SARS-CoV-2	14501	14507	7mer-1a	51
hsa-miR-3924	SARS-CoV-2	14522	14527	6mer	51
hsa-miR-3924	SARS-CoV-2	16098	16105	8mer-1a	51
hsa-miR-3924	SARS-CoV-2	21011	21016	6mer	51
hsa-miR-3924	SARS-CoV-2	21340	21345	6mer	51
hsa-miR-3924	SARS-CoV-2	22293	22298	6mer	51
hsa-miR-3924	SARS-CoV-2	29633	29638	6mer	51
hsa-miR-3924	SARS-CoV-2	2974	2979	6mer	51
hsa-miR-3924	SARS-CoV-2	3533	3538	6mer	51
hsa-miR-3924	SARS-CoV-2	6222	6228	7mer-1a	51
hsa-miR-3925-5p	SARS-CoV-2	11169	11174	6mer	83
hsa-miR-3925-5p	SARS-CoV-2	11191	11196	6mer	83
hsa-miR-3925-5p	SARS-CoV-2	11958	11963	6mer	83
hsa-miR-3925-5p	SARS-CoV-2	13669	13675	7mer-1a	83
hsa-miR-3925-5p	SARS-CoV-2	14389	14395	7mer-1a	83
hsa-miR-3925-5p	SARS-CoV-2	1495	1501	7mer-m8	83
hsa-miR-3925-5p	SARS-CoV-2	24305	24312	8mer-1a	83
hsa-miR-3925-5p	SARS-CoV-2	25706	25712	7mer-1a	83
hsa-miR-3925-5p	SARS-CoV-2	61	68	8mer-1a	83
hsa-miR-3925-5p	SARS-CoV-2	7813	7818	6mer	83
hsa-miR-3928-3p	SARS-CoV-2	17544	17550	7mer-m8	61
hsa-miR-3928-3p	SARS-CoV-2	24828	24833	6mer	61
hsa-miR-3928-3p	SARS-CoV-2	26679	26684	6mer	61
hsa-miR-3928-3p	SARS-CoV-2	28755	28761	7mer-1a	61
hsa-miR-3928-3p	SARS-CoV-2	28827	28834	8mer-1a	61
hsa-miR-3928-3p	SARS-CoV-2	4006	4013	8mer-1a	61
hsa-miR-3934-5p	SARS-CoV-2	16607	16613	7mer-m8	71
hsa-miR-3934-5p	SARS-CoV-2	17084	17089	6mer	71
hsa-miR-3934-5p	SARS-CoV-2	18654	18659	6mer	71
hsa-miR-3934-5p	SARS-CoV-2	2260	2265	6mer	71
hsa-miR-3934-5p	SARS-CoV-2	4701	4707	7mer-1a	71
hsa-miR-3934-5p	SARS-CoV-2	4751	4758	8mer-1a	71
hsa-miR-3934-5p	SARS-CoV-2	5340	5345	6mer	71
hsa-miR-3934-5p	SARS-CoV-2	5694	5699	6mer	71
hsa-miR-3934-5p	SARS-CoV-2	8636	8642	7mer-m8	71
hsa-miR-3935	SARS-CoV-2	13549	13555	7mer-1a	72
hsa-miR-3935	SARS-CoV-2	14816	14821	6mer	72
hsa-miR-3935	SARS-CoV-2	15563	15569	7mer-m8	72
hsa-miR-3935	SARS-CoV-2	19907	19913	7mer-m8	72
hsa-miR-3935	SARS-CoV-2	20366	20371	6mer	72
hsa-miR-3935	SARS-CoV-2	24021	24026	6mer	72
hsa-miR-3935	SARS-CoV-2	26086	26092	7mer-1a	72
hsa-miR-3935	SARS-CoV-2	4822	4828	7mer-1a	72
hsa-miR-3935	SARS-CoV-2	6995	7000	6mer	72
hsa-miR-3935	SARS-CoV-2	8154	8160	7mer-m8	72
hsa-miR-3935	SARS-CoV-2	8728	8734	7mer-1a	72
hsa-miR-3935	SARS-CoV-2	9258	9264	7mer-m8	72
hsa-miR-3941	SARS-CoV-2	10307	10312	6mer	79
hsa-miR-3941	SARS-CoV-2	11362	11367	6mer	79
hsa-miR-3941	SARS-CoV-2	13158	13163	6mer	79
hsa-miR-3941	SARS-CoV-2	14556	14561	6mer	79
hsa-miR-3941	SARS-CoV-2	15918	15923	6mer	79
hsa-miR-3941	SARS-CoV-2	17424	17429	6mer	79
hsa-miR-3941	SARS-CoV-2	17509	17515	7mer-m8	79
hsa-miR-3941	SARS-CoV-2	19056	19062	7mer-m8	79
hsa-miR-3941	SARS-CoV-2	24655	24661	7mer-m8	79
hsa-miR-3941	SARS-CoV-2	29688	29695	8mer-1a	79
hsa-miR-3941	SARS-CoV-2	29807	29813	7mer-1a	79
hsa-miR-3941	SARS-CoV-2	3758	3763	6mer	79
hsa-miR-3941	SARS-CoV-2	5516	5523	8mer-1a	79
hsa-miR-3941	SARS-CoV-2	6801	6806	6mer	79
hsa-miR-3941	SARS-CoV-2	9254	9259	6mer	79
hsa-miR-3942-3p	SARS-CoV-2	10190	10195	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	12182	12187	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	12229	12235	7mer-m8	51
hsa-miR-3942-3p	SARS-CoV-2	15823	15828	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	21261	21267	7mer-m8	51
hsa-miR-3942-3p	SARS-CoV-2	25930	25935	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	26435	26441	7mer-m8	51
hsa-miR-3942-3p	SARS-CoV-2	2923	2929	7mer-m8	51
hsa-miR-3942-3p	SARS-CoV-2	6407	6412	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	8429	8434	6mer	51
hsa-miR-3942-3p	SARS-CoV-2	998	1004	7mer-1a	51
hsa-miR-3942-5p	SARS-CoV-2	11119	11126	8mer-1a	80
hsa-miR-3942-5p	SARS-CoV-2	16686	16693	8mer-1a	80
hsa-miR-3942-5p	SARS-CoV-2	17466	17472	7mer-1a	80
hsa-miR-3942-5p	SARS-CoV-2	19855	19860	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	22814	22819	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	23267	23272	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	24091	24097	7mer-m8	80
hsa-miR-3942-5p	SARS-CoV-2	24170	24175	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	26760	26766	7mer-1a	80
hsa-miR-3942-5p	SARS-CoV-2	26811	26816	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	26972	26978	7mer-m8	80
hsa-miR-3942-5p	SARS-CoV-2	27170	27176	7mer-m8	80
hsa-miR-3942-5p	SARS-CoV-2	6789	6796	8mer-1a	80
hsa-miR-3942-5p	SARS-CoV-2	8390	8395	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	8825	8830	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	9689	9694	6mer	80
hsa-miR-3942-5p	SARS-CoV-2	977	982	6mer	80
hsa-miR-3973	SARS-CoV-2	11642	11648	7mer-m8	81
hsa-miR-3973	SARS-CoV-2	13645	13651	7mer-m8	81
hsa-miR-3973	SARS-CoV-2	14702	14707	6mer	81
hsa-miR-3973	SARS-CoV-2	14875	14882	8mer-1a	81
hsa-miR-3973	SARS-CoV-2	15659	15664	6mer	81
hsa-miR-3973	SARS-CoV-2	17951	17957	7mer-m8	81
hsa-miR-3973	SARS-CoV-2	19661	19667	7mer-1a	81
hsa-miR-3973	SARS-CoV-2	20963	20968	6mer	81
hsa-miR-3973	SARS-CoV-2	20986	20992	7mer-1a	81
hsa-miR-3973	SARS-CoV-2	25432	25438	7mer-1a	81
hsa-miR-3973	SARS-CoV-2	25625	25630	6mer	81
hsa-miR-3973	SARS-CoV-2	25748	25753	6mer	81
hsa-miR-3973	SARS-CoV-2	27726	27731	6mer	81
hsa-miR-3973	SARS-CoV-2	2909	2914	6mer	81
hsa-miR-3973	SARS-CoV-2	5795	5800	6mer	81
hsa-miR-3973	SARS-CoV-2	7775	7782	8mer-1a	81
hsa-miR-3973	SARS-CoV-2	8985	8990	6mer	81
hsa-miR-3973	SARS-CoV-2	905	910	6mer	81
hsa-miR-3976	SARS-CoV-2	10030	10035	6mer	57
hsa-miR-3976	SARS-CoV-2	15119	15125	7mer-m8	57
hsa-miR-3976	SARS-CoV-2	15630	15637	8mer-1a	57
hsa-miR-3976	SARS-CoV-2	18203	18209	7mer-m8	57
hsa-miR-3976	SARS-CoV-2	2338	2343	6mer	57
hsa-miR-3976	SARS-CoV-2	23692	23697	6mer	57
hsa-miR-3976	SARS-CoV-2	24307	24313	7mer-m8	57
hsa-miR-3976	SARS-CoV-2	25707	25713	7mer-m8	57
hsa-miR-3976	SARS-CoV-2	3808	3814	7mer-m8	57
hsa-miR-3976	SARS-CoV-2	9142	9147	6mer	57
hsa-miR-3977	SARS-CoV-2	15825	15832	8mer-1a	64
hsa-miR-3977	SARS-CoV-2	21264	21270	7mer-m8	64
hsa-miR-3977	SARS-CoV-2	25436	25443	8mer-1a	64
hsa-miR-3977	SARS-CoV-2	4354	4360	7mer-1a	64
hsa-miR-3977	SARS-CoV-2	8574	8580	7mer-m8	64
hsa-miR-3978	SARS-CoV-2	10965	10972	8mer-1a	57
hsa-miR-3978	SARS-CoV-2	11457	11462	6mer	57
hsa-miR-3978	SARS-CoV-2	12020	12026	7mer-m8	57
hsa-miR-3978	SARS-CoV-2	14950	14955	6mer	57
hsa-miR-3978	SARS-CoV-2	16477	16482	6mer	57
hsa-miR-3978	SARS-CoV-2	18437	18442	6mer	57
hsa-miR-3978	SARS-CoV-2	18689	18694	6mer	57
hsa-miR-3978	SARS-CoV-2	21738	21744	7mer-1a	57
hsa-miR-3978	SARS-CoV-2	22683	22688	6mer	57
hsa-miR-3978	SARS-CoV-2	23050	23056	7mer-1a	57
hsa-miR-3978	SARS-CoV-2	23244	23251	8mer-1a	57
hsa-miR-3978	SARS-CoV-2	27272	27277	6mer	57
hsa-miR-3978	SARS-CoV-2	9708	9713	6mer	57
hsa-miR-409-3p	SARS-CoV-2	11785	11790	6mer	96
hsa-miR-409-3p	SARS-CoV-2	12403	12408	6mer	96
hsa-miR-409-3p	SARS-CoV-2	12525	12530	6mer	96
hsa-miR-409-3p	SARS-CoV-2	13681	13686	6mer	96
hsa-miR-409-3p	SARS-CoV-2	15237	15242	6mer	96
hsa-miR-409-3p	SARS-CoV-2	15883	15889	7mer-1a	96
hsa-miR-409-3p	SARS-CoV-2	16343	16348	6mer	96
hsa-miR-409-3p	SARS-CoV-2	1642	1647	6mer	96
hsa-miR-409-3p	SARS-CoV-2	16564	16570	7mer-m8	96
hsa-miR-409-3p	SARS-CoV-2	17285	17290	6mer	96
