miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-302c-5p	HCoV-NL63	15569	15576	8mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	15627	15632	6mer	100
hsa-miR-302c-5p	HCoV-NL63	1579	1584	6mer	100
hsa-miR-302c-5p	HCoV-NL63	16275	16280	6mer	100
hsa-miR-302c-5p	HCoV-NL63	16587	16593	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	17328	17333	6mer	100
hsa-miR-302c-5p	HCoV-NL63	1734	1741	8mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	18045	18050	6mer	100
hsa-miR-302c-5p	HCoV-NL63	18204	18209	6mer	100
hsa-miR-302c-5p	HCoV-NL63	18224	18230	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	18273	18279	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	18618	18623	6mer	100
hsa-miR-302c-5p	HCoV-NL63	1906	1911	6mer	100
hsa-miR-302c-5p	HCoV-NL63	19690	19697	8mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	19701	19707	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	20157	20162	6mer	100
hsa-miR-302c-5p	HCoV-NL63	20987	20993	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	21181	21186	6mer	100
hsa-miR-302c-5p	HCoV-NL63	21313	21319	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	22562	22567	6mer	100
hsa-miR-302c-5p	HCoV-NL63	23522	23527	6mer	100
hsa-miR-302c-5p	HCoV-NL63	24068	24073	6mer	100
hsa-miR-302c-5p	HCoV-NL63	24118	24124	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	24163	24169	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	25729	25734	6mer	100
hsa-miR-302c-5p	HCoV-NL63	25756	25762	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	25999	26004	6mer	100
hsa-miR-302c-5p	HCoV-NL63	26456	26461	6mer	100
hsa-miR-302c-5p	HCoV-NL63	2668	2673	6mer	100
hsa-miR-302c-5p	HCoV-NL63	27522	27527	6mer	100
hsa-miR-302c-5p	HCoV-NL63	3904	3909	6mer	100
hsa-miR-302c-5p	HCoV-NL63	3994	3999	6mer	100
hsa-miR-302c-5p	HCoV-NL63	4080	4087	8mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	4579	4585	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	4969	4975	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	5001	5007	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	5061	5068	8mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	5671	5676	6mer	100
hsa-miR-302c-5p	HCoV-NL63	5680	5685	6mer	100
hsa-miR-302c-5p	HCoV-NL63	6474	6479	6mer	100
hsa-miR-302c-5p	HCoV-NL63	6771	6777	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	6823	6828	6mer	100
hsa-miR-302c-5p	HCoV-NL63	6895	6901	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	6955	6960	6mer	100
hsa-miR-302c-5p	HCoV-NL63	7474	7479	6mer	100
hsa-miR-302c-5p	HCoV-NL63	7567	7573	7mer-1a	100
hsa-miR-302c-5p	HCoV-NL63	8352	8358	7mer-m8	100
hsa-miR-302c-5p	HCoV-NL63	8413	8418	6mer	100
hsa-miR-302c-5p	HCoV-NL63	8724	8729	6mer	100
hsa-miR-302c-5p	HCoV-NL63	9481	9486	6mer	100
hsa-miR-302c-5p	HCoV-NL63	985	991	7mer-1a	100
hsa-miR-302f	HCoV-NL63	1020	1025	6mer	89
hsa-miR-302f	HCoV-NL63	13445	13452	8mer-1a	89
hsa-miR-302f	HCoV-NL63	13515	13520	6mer	89
hsa-miR-302f	HCoV-NL63	2289	2295	7mer-m8	89
hsa-miR-302f	HCoV-NL63	24451	24456	6mer	89
hsa-miR-302f	HCoV-NL63	3535	3540	6mer	89
hsa-miR-302f	HCoV-NL63	566	573	8mer-1a	89
hsa-miR-302f	HCoV-NL63	6253	6258	6mer	89
hsa-miR-302f	HCoV-NL63	7624	7631	8mer-1a	89
hsa-miR-3064-3p	HCoV-NL63	12930	12936	7mer-1a	85
hsa-miR-3064-3p	HCoV-NL63	18510	18517	8mer-1a	85
hsa-miR-3064-3p	HCoV-NL63	23797	23803	7mer-m8	85
hsa-miR-3064-3p	HCoV-NL63	25282	25287	6mer	85
hsa-miR-3065-3p	HCoV-NL63	10719	10724	6mer	79
hsa-miR-3065-3p	HCoV-NL63	1155	1160	6mer	79
hsa-miR-3065-3p	HCoV-NL63	12152	12158	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	13901	13906	6mer	79
hsa-miR-3065-3p	HCoV-NL63	1428	1433	6mer	79
hsa-miR-3065-3p	HCoV-NL63	1692	1697	6mer	79
hsa-miR-3065-3p	HCoV-NL63	18002	18007	6mer	79
hsa-miR-3065-3p	HCoV-NL63	18394	18400	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	19361	19367	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	19660	19666	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	19780	19786	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	22681	22687	7mer-1a	79
hsa-miR-3065-3p	HCoV-NL63	25130	25136	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	7667	7673	7mer-m8	79
hsa-miR-3065-3p	HCoV-NL63	86	91	6mer	79
hsa-miR-3065-3p	HCoV-NL63	8853	8858	6mer	79
hsa-miR-3065-5p	HCoV-NL63	10358	10364	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	1075	1080	6mer	100
hsa-miR-3065-5p	HCoV-NL63	12370	12375	6mer	100
hsa-miR-3065-5p	HCoV-NL63	12846	12851	6mer	100
hsa-miR-3065-5p	HCoV-NL63	12998	13003	6mer	100
hsa-miR-3065-5p	HCoV-NL63	13060	13066	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	13877	13882	6mer	100
hsa-miR-3065-5p	HCoV-NL63	14331	14336	6mer	100
hsa-miR-3065-5p	HCoV-NL63	14926	14933	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	1526	1532	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	15665	15670	6mer	100
hsa-miR-3065-5p	HCoV-NL63	16114	16120	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	16310	16315	6mer	100
hsa-miR-3065-5p	HCoV-NL63	17335	17341	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	17655	17660	6mer	100
hsa-miR-3065-5p	HCoV-NL63	18064	18069	6mer	100
hsa-miR-3065-5p	HCoV-NL63	18770	18775	6mer	100
hsa-miR-3065-5p	HCoV-NL63	1920	1926	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	19278	19285	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	19422	19428	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	19426	19431	6mer	100
hsa-miR-3065-5p	HCoV-NL63	1959	1964	6mer	100
hsa-miR-3065-5p	HCoV-NL63	20348	20353	6mer	100
hsa-miR-3065-5p	HCoV-NL63	20413	20418	6mer	100
hsa-miR-3065-5p	HCoV-NL63	21346	21352	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	21598	21603	6mer	100
hsa-miR-3065-5p	HCoV-NL63	21601	21606	6mer	100
hsa-miR-3065-5p	HCoV-NL63	21729	21736	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	22246	22251	6mer	100
hsa-miR-3065-5p	HCoV-NL63	22828	22834	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	23096	23102	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	23428	23433	6mer	100
hsa-miR-3065-5p	HCoV-NL63	24390	24396	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	24399	24405	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	24418	24424	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	24437	24442	6mer	100
hsa-miR-3065-5p	HCoV-NL63	24446	24451	6mer	100
hsa-miR-3065-5p	HCoV-NL63	2474	2481	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	25164	25169	6mer	100
hsa-miR-3065-5p	HCoV-NL63	25890	25896	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	26542	26548	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	26686	26691	6mer	100
hsa-miR-3065-5p	HCoV-NL63	27440	27445	6mer	100
hsa-miR-3065-5p	HCoV-NL63	2852	2859	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	3285	3291	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	3324	3330	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	3469	3474	6mer	100
hsa-miR-3065-5p	HCoV-NL63	4010	4017	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	4136	4142	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	416	422	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	4314	4319	6mer	100
hsa-miR-3065-5p	HCoV-NL63	4353	4359	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	4796	4803	8mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	4976	4982	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	5073	5078	6mer	100
hsa-miR-3065-5p	HCoV-NL63	5076	5082	7mer-1a	100
hsa-miR-3065-5p	HCoV-NL63	5276	5282	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	5317	5322	6mer	100
hsa-miR-3065-5p	HCoV-NL63	5883	5888	6mer	100
hsa-miR-3065-5p	HCoV-NL63	6518	6524	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	6669	6674	6mer	100
hsa-miR-3065-5p	HCoV-NL63	7142	7147	6mer	100
hsa-miR-3065-5p	HCoV-NL63	7178	7183	6mer	100
hsa-miR-3065-5p	HCoV-NL63	7447	7452	6mer	100
hsa-miR-3065-5p	HCoV-NL63	7715	7721	7mer-m8	100
hsa-miR-3065-5p	HCoV-NL63	7719	7724	6mer	100
hsa-miR-3065-5p	HCoV-NL63	7929	7934	6mer	100
hsa-miR-3065-5p	HCoV-NL63	8709	8714	6mer	100
hsa-miR-3065-5p	HCoV-NL63	9714	9719	6mer	100
hsa-miR-3065-5p	HCoV-NL63	9736	9743	8mer-1a	100
hsa-miR-3120-3p	HCoV-NL63	13743	13748	6mer	65
hsa-miR-3120-3p	HCoV-NL63	14952	14957	6mer	65
hsa-miR-3120-3p	HCoV-NL63	16134	16139	6mer	65
hsa-miR-3120-3p	HCoV-NL63	17802	17807	6mer	65
hsa-miR-3120-3p	HCoV-NL63	18003	18008	6mer	65
hsa-miR-3120-3p	HCoV-NL63	18396	18401	6mer	65
hsa-miR-3120-3p	HCoV-NL63	19363	19369	7mer-1a	65
hsa-miR-3120-3p	HCoV-NL63	2148	2154	7mer-m8	65
hsa-miR-3120-3p	HCoV-NL63	25132	25137	6mer	65
hsa-miR-3120-3p	HCoV-NL63	2665	2670	6mer	65
hsa-miR-3120-3p	HCoV-NL63	26693	26698	6mer	65
hsa-miR-3120-3p	HCoV-NL63	309	315	7mer-m8	65
hsa-miR-3120-3p	HCoV-NL63	4065	4072	8mer-1a	65
hsa-miR-3120-3p	HCoV-NL63	5821	5826	6mer	65
hsa-miR-3120-3p	HCoV-NL63	87	92	6mer	65
hsa-miR-3120-3p	HCoV-NL63	922	927	6mer	65
hsa-miR-3121-3p	HCoV-NL63	12224	12230	7mer-m8	76
hsa-miR-3121-3p	HCoV-NL63	13345	13350	6mer	76
hsa-miR-3121-3p	HCoV-NL63	13577	13582	6mer	76
hsa-miR-3121-3p	HCoV-NL63	14473	14479	7mer-m8	76
hsa-miR-3121-3p	HCoV-NL63	1686	1691	6mer	76
hsa-miR-3121-3p	HCoV-NL63	22165	22170	6mer	76
hsa-miR-3121-3p	HCoV-NL63	23605	23611	7mer-1a	76
hsa-miR-3121-3p	HCoV-NL63	24557	24562	6mer	76
hsa-miR-3121-3p	HCoV-NL63	24779	24784	6mer	76
hsa-miR-3121-3p	HCoV-NL63	24993	24999	7mer-1a	76
hsa-miR-3121-3p	HCoV-NL63	25628	25634	7mer-m8	76
hsa-miR-3121-3p	HCoV-NL63	4370	4376	7mer-m8	76
hsa-miR-3121-3p	HCoV-NL63	4670	4676	7mer-m8	76
hsa-miR-3121-3p	HCoV-NL63	6225	6231	7mer-1a	76
hsa-miR-3121-3p	HCoV-NL63	8646	8651	6mer	76
hsa-miR-3121-3p	HCoV-NL63	8910	8915	6mer	76
hsa-miR-3121-3p	HCoV-NL63	9848	9854	7mer-m8	76
hsa-miR-3124-3p	HCoV-NL63	12707	12713	7mer-1a	53
hsa-miR-3124-3p	HCoV-NL63	15696	15701	6mer	53
hsa-miR-3124-3p	HCoV-NL63	27412	27418	7mer-m8	53
hsa-miR-3124-3p	HCoV-NL63	7990	7997	8mer-1a	53
hsa-miR-3129-3p	HCoV-NL63	10162	10168	7mer-m8	69
hsa-miR-5583-5p	HCoV-NL63	10162	10168	7mer-m8	69
hsa-miR-3129-3p	HCoV-NL63	10334	10340	7mer-1a	69
hsa-miR-5583-5p	HCoV-NL63	10334	10340	7mer-1a	69
hsa-miR-3129-3p	HCoV-NL63	10610	10615	6mer	69
hsa-miR-5583-5p	HCoV-NL63	10610	10615	6mer	69
hsa-miR-3129-3p	HCoV-NL63	10637	10642	6mer	69
hsa-miR-5583-5p	HCoV-NL63	10637	10642	6mer	69
hsa-miR-3129-3p	HCoV-NL63	1187	1192	6mer	69
hsa-miR-5583-5p	HCoV-NL63	1187	1192	6mer	69
hsa-miR-3129-3p	HCoV-NL63	12831	12837	7mer-m8	69
hsa-miR-5583-5p	HCoV-NL63	12831	12837	7mer-m8	69
hsa-miR-3129-3p	HCoV-NL63	15689	15694	6mer	69
hsa-miR-5583-5p	HCoV-NL63	15689	15694	6mer	69
hsa-miR-3129-3p	HCoV-NL63	15853	15858	6mer	69
hsa-miR-5583-5p	HCoV-NL63	15853	15858	6mer	69
hsa-miR-3129-3p	HCoV-NL63	16696	16702	7mer-1a	69
hsa-miR-5583-5p	HCoV-NL63	16696	16702	7mer-1a	69
hsa-miR-3129-3p	HCoV-NL63	19047	19054	8mer-1a	69
hsa-miR-5583-5p	HCoV-NL63	19047	19054	8mer-1a	69
hsa-miR-3129-3p	HCoV-NL63	19391	19396	6mer	69
hsa-miR-5583-5p	HCoV-NL63	19391	19396	6mer	69
hsa-miR-3129-3p	HCoV-NL63	22335	22340	6mer	69
hsa-miR-5583-5p	HCoV-NL63	22335	22340	6mer	69
hsa-miR-3129-3p	HCoV-NL63	22990	22995	6mer	69
hsa-miR-5583-5p	HCoV-NL63	22990	22995	6mer	69
hsa-miR-3129-3p	HCoV-NL63	24689	24695	7mer-1a	69
hsa-miR-5583-5p	HCoV-NL63	24689	24695	7mer-1a	69
hsa-miR-3129-3p	HCoV-NL63	24693	24698	6mer	69
hsa-miR-5583-5p	HCoV-NL63	24693	24698	6mer	69
hsa-miR-3129-3p	HCoV-NL63	25500	25505	6mer	69
hsa-miR-5583-5p	HCoV-NL63	25500	25505	6mer	69
hsa-miR-3129-3p	HCoV-NL63	26212	26217	6mer	69
hsa-miR-5583-5p	HCoV-NL63	26212	26217	6mer	69
hsa-miR-3129-3p	HCoV-NL63	27301	27307	7mer-m8	69
hsa-miR-5583-5p	HCoV-NL63	27301	27307	7mer-m8	69
hsa-miR-3129-3p	HCoV-NL63	2751	2756	6mer	69
hsa-miR-5583-5p	HCoV-NL63	2751	2756	6mer	69
hsa-miR-3129-3p	HCoV-NL63	4410	4415	6mer	69
hsa-miR-5583-5p	HCoV-NL63	4410	4415	6mer	69
hsa-miR-3129-3p	HCoV-NL63	4461	4466	6mer	69
hsa-miR-5583-5p	HCoV-NL63	4461	4466	6mer	69
hsa-miR-3129-3p	HCoV-NL63	5430	5435	6mer	69
hsa-miR-5583-5p	HCoV-NL63	5430	5435	6mer	69
hsa-miR-3129-3p	HCoV-NL63	8433	8438	6mer	69
hsa-miR-5583-5p	HCoV-NL63	8433	8438	6mer	69
hsa-miR-3129-3p	HCoV-NL63	8519	8525	7mer-1a	69
hsa-miR-5583-5p	HCoV-NL63	8519	8525	7mer-1a	69
hsa-miR-3129-3p	HCoV-NL63	8754	8759	6mer	69
hsa-miR-5583-5p	HCoV-NL63	8754	8759	6mer	69
hsa-miR-3133	HCoV-NL63	11020	11026	7mer-m8	88
hsa-miR-3133	HCoV-NL63	12697	12703	7mer-1a	88
hsa-miR-3133	HCoV-NL63	13681	13686	6mer	88
hsa-miR-3133	HCoV-NL63	1708	1714	7mer-1a	88
hsa-miR-3133	HCoV-NL63	20658	20663	6mer	88
hsa-miR-3133	HCoV-NL63	20836	20842	7mer-m8	88
hsa-miR-3133	HCoV-NL63	21386	21391	6mer	88
hsa-miR-3133	HCoV-NL63	22127	22132	6mer	88
hsa-miR-3133	HCoV-NL63	22690	22696	7mer-m8	88
hsa-miR-3133	HCoV-NL63	23321	23326	6mer	88
hsa-miR-3133	HCoV-NL63	23435	23440	6mer	88
hsa-miR-3133	HCoV-NL63	23958	23965	8mer-1a	88
hsa-miR-3133	HCoV-NL63	24803	24809	7mer-m8	88
hsa-miR-3133	HCoV-NL63	25048	25053	6mer	88
hsa-miR-3133	HCoV-NL63	25272	25277	6mer	88
hsa-miR-3133	HCoV-NL63	25569	25575	7mer-1a	88
hsa-miR-3133	HCoV-NL63	26994	26999	6mer	88
hsa-miR-3133	HCoV-NL63	3412	3417	6mer	88
hsa-miR-3133	HCoV-NL63	3418	3423	6mer	88
hsa-miR-3133	HCoV-NL63	4126	4131	6mer	88
hsa-miR-3133	HCoV-NL63	4613	4618	6mer	88
hsa-miR-3133	HCoV-NL63	4849	4854	6mer	88
hsa-miR-3133	HCoV-NL63	4947	4952	6mer	88
hsa-miR-3133	HCoV-NL63	5239	5244	6mer	88
hsa-miR-3133	HCoV-NL63	5387	5393	7mer-m8	88
hsa-miR-3133	HCoV-NL63	5775	5781	7mer-m8	88
hsa-miR-3133	HCoV-NL63	6546	6552	7mer-m8	88
hsa-miR-3133	HCoV-NL63	6815	6820	6mer	88
hsa-miR-3133	HCoV-NL63	6835	6840	6mer	88
hsa-miR-3133	HCoV-NL63	8484	8489	6mer	88
hsa-miR-3133	HCoV-NL63	9430	9435	6mer	88
hsa-miR-3133	HCoV-NL63	9513	9519	7mer-m8	88
hsa-miR-3133	HCoV-NL63	998	1004	7mer-1a	88
hsa-miR-3137	HCoV-NL63	17090	17095	6mer	57
hsa-miR-3137	HCoV-NL63	2132	2139	8mer-1a	57
hsa-miR-3137	HCoV-NL63	22596	22601	6mer	57
hsa-miR-3137	HCoV-NL63	24430	24435	6mer	57
hsa-miR-3137	HCoV-NL63	25851	25856	6mer	57
hsa-miR-3137	HCoV-NL63	4754	4760	7mer-m8	57
hsa-miR-3137	HCoV-NL63	831	836	6mer	57
hsa-miR-3138	HCoV-NL63	13379	13384	6mer	56
hsa-miR-3138	HCoV-NL63	19547	19553	7mer-m8	56
hsa-miR-3138	HCoV-NL63	24528	24533	6mer	56
hsa-miR-3138	HCoV-NL63	4254	4259	6mer	56
hsa-miR-3138	HCoV-NL63	5642	5649	8mer-1a	56
hsa-miR-3143	HCoV-NL63	11377	11384	8mer-1a	100
hsa-miR-3143	HCoV-NL63	11571	11577	7mer-1a	100
hsa-miR-3143	HCoV-NL63	11601	11607	7mer-1a	100
hsa-miR-3143	HCoV-NL63	12140	12145	6mer	100
hsa-miR-3143	HCoV-NL63	12733	12739	7mer-m8	100
hsa-miR-3143	HCoV-NL63	1326	1332	7mer-1a	100
hsa-miR-3143	HCoV-NL63	13472	13478	7mer-1a	100
hsa-miR-3143	HCoV-NL63	1389	1395	7mer-1a	100
hsa-miR-3143	HCoV-NL63	14324	14330	7mer-1a	100
hsa-miR-3143	HCoV-NL63	14548	14555	8mer-1a	100
hsa-miR-3143	HCoV-NL63	14554	14560	7mer-m8	100
hsa-miR-3143	HCoV-NL63	15542	15547	6mer	100
hsa-miR-3143	HCoV-NL63	15569	15575	7mer-1a	100
hsa-miR-3143	HCoV-NL63	16517	16523	7mer-m8	100
hsa-miR-3143	HCoV-NL63	17144	17149	6mer	100
hsa-miR-3143	HCoV-NL63	1734	1740	7mer-1a	100
hsa-miR-3143	HCoV-NL63	17378	17383	6mer	100
hsa-miR-3143	HCoV-NL63	18224	18230	7mer-1a	100
hsa-miR-3143	HCoV-NL63	19689	19696	8mer-1a	100
hsa-miR-3143	HCoV-NL63	19877	19882	6mer	100
hsa-miR-3143	HCoV-NL63	20550	20555	6mer	100
hsa-miR-3143	HCoV-NL63	20740	20745	6mer	100
hsa-miR-3143	HCoV-NL63	20992	20998	7mer-m8	100
hsa-miR-3143	HCoV-NL63	21313	21319	7mer-1a	100
hsa-miR-3143	HCoV-NL63	21352	21357	6mer	100
hsa-miR-3143	HCoV-NL63	21553	21558	6mer	100
hsa-miR-3143	HCoV-NL63	21747	21753	7mer-m8	100
hsa-miR-3143	HCoV-NL63	22261	22266	6mer	100
hsa-miR-3143	HCoV-NL63	22618	22623	6mer	100
hsa-miR-3143	HCoV-NL63	22954	22959	6mer	100
hsa-miR-3143	HCoV-NL63	23001	23007	7mer-m8	100
hsa-miR-3143	HCoV-NL63	24057	24063	7mer-m8	100
hsa-miR-3143	HCoV-NL63	24118	24124	7mer-1a	100
hsa-miR-3143	HCoV-NL63	24163	24169	7mer-1a	100
hsa-miR-3143	HCoV-NL63	24624	24629	6mer	100
hsa-miR-3143	HCoV-NL63	24917	24923	7mer-m8	100
hsa-miR-3143	HCoV-NL63	26865	26871	7mer-m8	100
hsa-miR-3143	HCoV-NL63	3003	3008	6mer	100
hsa-miR-3143	HCoV-NL63	4079	4086	8mer-1a	100
hsa-miR-3143	HCoV-NL63	4991	4997	7mer-m8	100
hsa-miR-3143	HCoV-NL63	5001	5007	7mer-1a	100
hsa-miR-3143	HCoV-NL63	5060	5067	8mer-1a	100
hsa-miR-3143	HCoV-NL63	6771	6777	7mer-1a	100
hsa-miR-3143	HCoV-NL63	6930	6935	6mer	100
hsa-miR-3143	HCoV-NL63	759	764	6mer	100
hsa-miR-3143	HCoV-NL63	8352	8358	7mer-1a	100
hsa-miR-3143	HCoV-NL63	9029	9034	6mer	100
hsa-miR-3143	HCoV-NL63	9059	9064	6mer	100
hsa-miR-3143	HCoV-NL63	9448	9453	6mer	100
hsa-miR-3143	HCoV-NL63	9551	9557	7mer-m8	100
hsa-miR-3145-5p	HCoV-NL63	1039	1045	7mer-m8	63
hsa-miR-3145-5p	HCoV-NL63	11548	11553	6mer	63
hsa-miR-3145-5p	HCoV-NL63	13266	13272	7mer-m8	63
hsa-miR-3145-5p	HCoV-NL63	16713	16720	8mer-1a	63
hsa-miR-3145-5p	HCoV-NL63	19157	19163	7mer-1a	63
hsa-miR-3145-5p	HCoV-NL63	27443	27450	8mer-1a	63
hsa-miR-3145-5p	HCoV-NL63	4283	4289	7mer-m8	63
hsa-miR-3145-5p	HCoV-NL63	9187	9192	6mer	63
hsa-miR-3148	HCoV-NL63	15435	15441	7mer-1a	61
hsa-miR-3148	HCoV-NL63	22205	22210	6mer	61
hsa-miR-3148	HCoV-NL63	26951	26957	7mer-1a	61
hsa-miR-3148	HCoV-NL63	2740	2745	6mer	61
hsa-miR-3148	HCoV-NL63	5978	5985	8mer-1a	61
hsa-miR-3148	HCoV-NL63	8227	8233	7mer-1a	61
hsa-miR-3156-5p	HCoV-NL63	11184	11189	6mer	62
hsa-miR-3156-5p	HCoV-NL63	11497	11503	7mer-m8	62
hsa-miR-3156-5p	HCoV-NL63	12586	12592	7mer-1a	62
hsa-miR-3156-5p	HCoV-NL63	13026	13033	8mer-1a	62
hsa-miR-3156-5p	HCoV-NL63	14907	14912	6mer	62
hsa-miR-3156-5p	HCoV-NL63	19461	19467	7mer-m8	62
hsa-miR-3156-5p	HCoV-NL63	26681	26687	7mer-m8	62
hsa-miR-3156-5p	HCoV-NL63	26918	26924	7mer-m8	62
hsa-miR-3156-5p	HCoV-NL63	4844	4849	6mer	62
hsa-miR-3156-5p	HCoV-NL63	8147	8153	7mer-1a	62
hsa-miR-3156-5p	HCoV-NL63	8549	8554	6mer	62
hsa-miR-3157-5p	HCoV-NL63	10281	10287	7mer-m8	93
hsa-miR-3157-5p	HCoV-NL63	11283	11290	8mer-1a	93
hsa-miR-3157-5p	HCoV-NL63	12683	12689	7mer-m8	93
hsa-miR-3157-5p	HCoV-NL63	15597	15603	7mer-1a	93
hsa-miR-3157-5p	HCoV-NL63	26804	26809	6mer	93
hsa-miR-3157-5p	HCoV-NL63	27214	27220	7mer-m8	93
hsa-miR-3157-5p	HCoV-NL63	7281	7288	8mer-1a	93
hsa-miR-3157-5p	HCoV-NL63	8898	8903	6mer	93
hsa-miR-3157-5p	HCoV-NL63	8986	8991	6mer	93
hsa-miR-3161	HCoV-NL63	10790	10795	6mer	68
hsa-miR-3161	HCoV-NL63	13278	13283	6mer	68
hsa-miR-3161	HCoV-NL63	13434	13439	6mer	68
hsa-miR-3161	HCoV-NL63	16369	16374	6mer	68
hsa-miR-3161	HCoV-NL63	17894	17900	7mer-1a	68
hsa-miR-3161	HCoV-NL63	19129	19134	6mer	68
hsa-miR-3161	HCoV-NL63	21224	21230	7mer-1a	68
hsa-miR-3161	HCoV-NL63	21908	21914	7mer-1a	68
hsa-miR-3161	HCoV-NL63	22529	22535	7mer-1a	68
hsa-miR-3161	HCoV-NL63	3922	3928	7mer-1a	68
hsa-miR-3161	HCoV-NL63	6373	6379	7mer-1a	68
hsa-miR-3161	HCoV-NL63	741	748	8mer-1a	68
hsa-miR-3163	HCoV-NL63	10047	10052	6mer	96
hsa-miR-3163	HCoV-NL63	10212	10217	6mer	96
hsa-miR-3163	HCoV-NL63	10454	10460	7mer-1a	96
hsa-miR-3163	HCoV-NL63	10491	10496	6mer	96
hsa-miR-3163	HCoV-NL63	11794	11799	6mer	96
hsa-miR-3163	HCoV-NL63	11983	11989	7mer-1a	96
hsa-miR-3163	HCoV-NL63	13042	13047	6mer	96
hsa-miR-3163	HCoV-NL63	13398	13404	7mer-1a	96
hsa-miR-3163	HCoV-NL63	13654	13660	7mer-1a	96
hsa-miR-3163	HCoV-NL63	14178	14184	7mer-m8	96
hsa-miR-3163	HCoV-NL63	14353	14359	7mer-1a	96
hsa-miR-3163	HCoV-NL63	14416	14421	6mer	96
hsa-miR-3163	HCoV-NL63	15157	15162	6mer	96
hsa-miR-3163	HCoV-NL63	18519	18524	6mer	96
hsa-miR-3163	HCoV-NL63	18791	18796	6mer	96
hsa-miR-3163	HCoV-NL63	18938	18943	6mer	96
hsa-miR-3163	HCoV-NL63	19191	19196	6mer	96
hsa-miR-3163	HCoV-NL63	19555	19560	6mer	96
hsa-miR-3163	HCoV-NL63	2000	2005	6mer	96
hsa-miR-3163	HCoV-NL63	2008	2013	6mer	96
hsa-miR-3163	HCoV-NL63	20226	20232	7mer-1a	96
hsa-miR-3163	HCoV-NL63	20661	20667	7mer-1a	96
hsa-miR-3163	HCoV-NL63	20949	20954	6mer	96
hsa-miR-3163	HCoV-NL63	21447	21452	6mer	96
hsa-miR-3163	HCoV-NL63	21524	21530	7mer-1a	96
hsa-miR-3163	HCoV-NL63	21621	21627	7mer-1a	96
hsa-miR-3163	HCoV-NL63	21843	21848	6mer	96
hsa-miR-3163	HCoV-NL63	22487	22492	6mer	96
hsa-miR-3163	HCoV-NL63	22611	22616	6mer	96
hsa-miR-3163	HCoV-NL63	24829	24835	7mer-1a	96
