miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-3180-5p	SARS-CoV	4308	4313	6mer	73
hsa-miR-3180-5p	SARS-CoV	430	436	7mer-1a	73
hsa-miR-3180-5p	SARS-CoV	744	749	6mer	73
hsa-miR-3180-5p	SARS-CoV	8330	8336	7mer-m8	73
hsa-miR-3182	SARS-CoV	10121	10127	7mer-1a	85
hsa-miR-3182	SARS-CoV	12967	12973	7mer-m8	85
hsa-miR-3182	SARS-CoV	13130	13135	6mer	85
hsa-miR-3182	SARS-CoV	19980	19986	7mer-m8	85
hsa-miR-3182	SARS-CoV	23607	23613	7mer-m8	85
hsa-miR-3182	SARS-CoV	23994	23999	6mer	85
hsa-miR-3182	SARS-CoV	28472	28477	6mer	85
hsa-miR-3182	SARS-CoV	3823	3830	8mer-1a	85
hsa-miR-3182	SARS-CoV	3858	3864	7mer-m8	85
hsa-miR-3182	SARS-CoV	4265	4270	6mer	85
hsa-miR-3182	SARS-CoV	6366	6372	7mer-m8	85
hsa-miR-3182	SARS-CoV	9170	9175	6mer	85
hsa-miR-3185	SARS-CoV	11819	11825	7mer-1a	60
hsa-miR-3185	SARS-CoV	11888	11893	6mer	60
hsa-miR-3185	SARS-CoV	14687	14693	7mer-m8	60
hsa-miR-3185	SARS-CoV	18952	18958	7mer-1a	60
hsa-miR-3185	SARS-CoV	19898	19904	7mer-1a	60
hsa-miR-3185	SARS-CoV	21667	21672	6mer	60
hsa-miR-3185	SARS-CoV	23110	23117	8mer-1a	60
hsa-miR-3185	SARS-CoV	25955	25961	7mer-1a	60
hsa-miR-3185	SARS-CoV	26747	26752	6mer	60
hsa-miR-3185	SARS-CoV	29302	29308	7mer-m8	60
hsa-miR-3185	SARS-CoV	4456	4461	6mer	60
hsa-miR-3185	SARS-CoV	6070	6075	6mer	60
hsa-miR-3185	SARS-CoV	626	631	6mer	60
hsa-miR-3185	SARS-CoV	628	634	7mer-m8	60
hsa-miR-3188	SARS-CoV	16392	16398	7mer-m8	61
hsa-miR-3188	SARS-CoV	25380	25387	8mer-1a	61
hsa-miR-3188	SARS-CoV	27197	27203	7mer-m8	61
hsa-miR-3188	SARS-CoV	28664	28670	7mer-m8	61
hsa-miR-3188	SARS-CoV	28891	28897	7mer-m8	61
hsa-miR-3189-3p	SARS-CoV	10899	10904	6mer	67
hsa-miR-3189-3p	SARS-CoV	17006	17012	7mer-1a	67
hsa-miR-3189-3p	SARS-CoV	1799	1804	6mer	67
hsa-miR-3189-3p	SARS-CoV	28247	28253	7mer-m8	67
hsa-miR-3189-3p	SARS-CoV	28967	28974	8mer-1a	67
hsa-miR-3194-5p	SARS-CoV	10191	10198	8mer-1a	73
hsa-miR-3194-5p	SARS-CoV	12738	12744	7mer-1a	73
hsa-miR-3194-5p	SARS-CoV	15159	15166	8mer-1a	73
hsa-miR-3194-5p	SARS-CoV	16515	16520	6mer	73
hsa-miR-3194-5p	SARS-CoV	20802	20807	6mer	73
hsa-miR-3194-5p	SARS-CoV	23451	23457	7mer-1a	73
hsa-miR-3194-5p	SARS-CoV	2350	2355	6mer	73
hsa-miR-3194-5p	SARS-CoV	23928	23933	6mer	73
hsa-miR-3194-5p	SARS-CoV	24105	24110	6mer	73
hsa-miR-3194-5p	SARS-CoV	25710	25716	7mer-1a	73
hsa-miR-3194-5p	SARS-CoV	4713	4719	7mer-m8	73
hsa-miR-32-3p	SARS-CoV	10233	10238	6mer	61
hsa-miR-32-3p	SARS-CoV	10916	10921	6mer	61
hsa-miR-32-3p	SARS-CoV	11850	11856	7mer-m8	61
hsa-miR-32-3p	SARS-CoV	17506	17511	6mer	61
hsa-miR-32-3p	SARS-CoV	17872	17877	6mer	61
hsa-miR-32-3p	SARS-CoV	21241	21247	7mer-1a	61
hsa-miR-32-3p	SARS-CoV	22721	22727	7mer-m8	61
hsa-miR-32-3p	SARS-CoV	24412	24418	7mer-1a	61
hsa-miR-32-3p	SARS-CoV	24809	24814	6mer	61
hsa-miR-32-3p	SARS-CoV	24982	24988	7mer-1a	61
hsa-miR-32-3p	SARS-CoV	25323	25329	7mer-1a	61
hsa-miR-32-3p	SARS-CoV	25821	25826	6mer	61
hsa-miR-32-3p	SARS-CoV	28370	28375	6mer	61
hsa-miR-32-3p	SARS-CoV	29030	29035	6mer	61
hsa-miR-32-3p	SARS-CoV	29133	29139	7mer-m8	61
hsa-miR-32-3p	SARS-CoV	3089	3095	7mer-1a	61
hsa-miR-32-3p	SARS-CoV	4790	4795	6mer	61
hsa-miR-32-3p	SARS-CoV	5878	5883	6mer	61
hsa-miR-32-3p	SARS-CoV	6657	6662	6mer	61
hsa-miR-32-3p	SARS-CoV	6867	6873	7mer-m8	61
hsa-miR-32-3p	SARS-CoV	974	979	6mer	61
hsa-miR-32-3p	SARS-CoV	9769	9774	6mer	61
hsa-miR-320e	SARS-CoV	11255	11260	6mer	74
hsa-miR-320e	SARS-CoV	12677	12682	6mer	74
hsa-miR-320e	SARS-CoV	14515	14520	6mer	74
hsa-miR-320e	SARS-CoV	19254	19260	7mer-m8	74
hsa-miR-320e	SARS-CoV	21160	21165	6mer	74
hsa-miR-320e	SARS-CoV	23340	23346	7mer-m8	74
hsa-miR-320e	SARS-CoV	25903	25909	7mer-m8	74
hsa-miR-320e	SARS-CoV	28806	28812	7mer-m8	74
hsa-miR-320e	SARS-CoV	3582	3588	7mer-m8	74
hsa-miR-320e	SARS-CoV	450	456	7mer-m8	74
hsa-miR-320e	SARS-CoV	4939	4944	6mer	74
hsa-miR-320e	SARS-CoV	5248	5253	6mer	74
hsa-miR-320e	SARS-CoV	6043	6049	7mer-m8	74
hsa-miR-320e	SARS-CoV	9481	9488	8mer-1a	74
hsa-miR-320e	SARS-CoV	9489	9494	6mer	74
hsa-miR-320e	SARS-CoV	9881	9886	6mer	74
hsa-miR-323a-5p	SARS-CoV	12754	12761	8mer-1a	71
hsa-miR-323a-5p	SARS-CoV	12825	12830	6mer	71
hsa-miR-323a-5p	SARS-CoV	16684	16691	8mer-1a	71
hsa-miR-323a-5p	SARS-CoV	17011	17017	7mer-m8	71
hsa-miR-323a-5p	SARS-CoV	24577	24582	6mer	71
hsa-miR-323a-5p	SARS-CoV	5622	5627	6mer	71
hsa-miR-323a-5p	SARS-CoV	9948	9954	7mer-1a	71
hsa-miR-323b-5p	SARS-CoV	10576	10582	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	10576	10582	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	10576	10582	7mer-1a	58
hsa-miR-323b-5p	SARS-CoV	12899	12904	6mer	58
hsa-miR-410-5p	SARS-CoV	12899	12904	6mer	58
hsa-miR-494-5p	SARS-CoV	12899	12904	6mer	58
hsa-miR-323b-5p	SARS-CoV	13058	13065	8mer-1a	58
hsa-miR-410-5p	SARS-CoV	13058	13065	8mer-1a	58
hsa-miR-494-5p	SARS-CoV	13058	13065	8mer-1a	58
hsa-miR-323b-5p	SARS-CoV	1427	1433	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	1427	1433	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	1427	1433	7mer-1a	58
hsa-miR-323b-5p	SARS-CoV	21891	21897	7mer-m8	58
hsa-miR-410-5p	SARS-CoV	21891	21897	7mer-m8	58
hsa-miR-494-5p	SARS-CoV	21891	21897	7mer-m8	58
hsa-miR-323b-5p	SARS-CoV	26981	26986	6mer	58
hsa-miR-410-5p	SARS-CoV	26981	26986	6mer	58
hsa-miR-494-5p	SARS-CoV	26981	26986	6mer	58
hsa-miR-323b-5p	SARS-CoV	2916	2922	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	2916	2922	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	2916	2922	7mer-1a	58
hsa-miR-323b-5p	SARS-CoV	5818	5824	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	5818	5824	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	5818	5824	7mer-1a	58
hsa-miR-323b-5p	SARS-CoV	6187	6193	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	6187	6193	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	6187	6193	7mer-1a	58
hsa-miR-323b-5p	SARS-CoV	6327	6332	6mer	58
hsa-miR-410-5p	SARS-CoV	6327	6332	6mer	58
hsa-miR-494-5p	SARS-CoV	6327	6332	6mer	58
hsa-miR-323b-5p	SARS-CoV	9416	9422	7mer-1a	58
hsa-miR-410-5p	SARS-CoV	9416	9422	7mer-1a	58
hsa-miR-494-5p	SARS-CoV	9416	9422	7mer-1a	58
hsa-miR-329-3p	SARS-CoV	11476	11481	6mer	58
hsa-miR-362-3p	SARS-CoV	11476	11481	6mer	58
hsa-miR-329-3p	SARS-CoV	11478	11483	6mer	58
hsa-miR-362-3p	SARS-CoV	11478	11483	6mer	58
hsa-miR-329-3p	SARS-CoV	1490	1495	6mer	58
hsa-miR-362-3p	SARS-CoV	1490	1495	6mer	58
hsa-miR-329-3p	SARS-CoV	18986	18991	6mer	58
hsa-miR-362-3p	SARS-CoV	18986	18991	6mer	58
hsa-miR-329-3p	SARS-CoV	19161	19167	7mer-1a	58
hsa-miR-362-3p	SARS-CoV	19161	19167	7mer-1a	58
hsa-miR-329-3p	SARS-CoV	20419	20424	6mer	58
hsa-miR-362-3p	SARS-CoV	20419	20424	6mer	58
hsa-miR-329-3p	SARS-CoV	20421	20426	6mer	58
hsa-miR-362-3p	SARS-CoV	20421	20426	6mer	58
hsa-miR-329-3p	SARS-CoV	23060	23065	6mer	58
hsa-miR-362-3p	SARS-CoV	23060	23065	6mer	58
hsa-miR-329-3p	SARS-CoV	23097	23103	7mer-m8	58
hsa-miR-362-3p	SARS-CoV	23097	23103	7mer-m8	58
hsa-miR-329-3p	SARS-CoV	24530	24535	6mer	58
hsa-miR-362-3p	SARS-CoV	24530	24535	6mer	58
hsa-miR-329-3p	SARS-CoV	27338	27343	6mer	58
hsa-miR-362-3p	SARS-CoV	27338	27343	6mer	58
hsa-miR-329-3p	SARS-CoV	5445	5452	8mer-1a	58
hsa-miR-362-3p	SARS-CoV	5445	5452	8mer-1a	58
hsa-miR-329-3p	SARS-CoV	5555	5560	6mer	58
hsa-miR-362-3p	SARS-CoV	5555	5560	6mer	58
hsa-miR-329-3p	SARS-CoV	5557	5562	6mer	58
hsa-miR-362-3p	SARS-CoV	5557	5562	6mer	58
hsa-miR-329-3p	SARS-CoV	6683	6688	6mer	58
hsa-miR-362-3p	SARS-CoV	6683	6688	6mer	58
hsa-miR-329-5p	SARS-CoV	11415	11420	6mer	61
hsa-miR-329-5p	SARS-CoV	18384	18390	7mer-m8	61
hsa-miR-329-5p	SARS-CoV	23635	23641	7mer-m8	61
hsa-miR-329-5p	SARS-CoV	27857	27864	8mer-1a	61
hsa-miR-329-5p	SARS-CoV	36	41	6mer	61
hsa-miR-329-5p	SARS-CoV	5017	5024	8mer-1a	61
hsa-miR-330-3p	SARS-CoV	10782	10789	8mer-1a	73
hsa-miR-330-3p	SARS-CoV	18232	18238	7mer-1a	73
hsa-miR-330-3p	SARS-CoV	18535	18541	7mer-1a	73
hsa-miR-330-3p	SARS-CoV	18822	18828	7mer-m8	73
hsa-miR-330-3p	SARS-CoV	19718	19723	6mer	73
hsa-miR-330-3p	SARS-CoV	20539	20545	7mer-m8	73
hsa-miR-330-3p	SARS-CoV	22366	22372	7mer-1a	73
hsa-miR-330-3p	SARS-CoV	25135	25141	7mer-m8	73
hsa-miR-330-3p	SARS-CoV	25651	25656	6mer	73
hsa-miR-330-3p	SARS-CoV	27045	27051	7mer-m8	73
hsa-miR-330-3p	SARS-CoV	27923	27928	6mer	73
hsa-miR-330-3p	SARS-CoV	4138	4144	7mer-1a	73
hsa-miR-330-3p	SARS-CoV	9729	9735	7mer-m8	73
hsa-miR-331-5p	SARS-CoV	12429	12434	6mer	50
hsa-miR-331-5p	SARS-CoV	13042	13047	6mer	50
hsa-miR-331-5p	SARS-CoV	13249	13255	7mer-m8	50
hsa-miR-331-5p	SARS-CoV	1339	1344	6mer	50
hsa-miR-331-5p	SARS-CoV	1343	1348	6mer	50
hsa-miR-331-5p	SARS-CoV	228	234	7mer-m8	50
hsa-miR-331-5p	SARS-CoV	23577	23583	7mer-m8	50
hsa-miR-331-5p	SARS-CoV	27490	27496	7mer-m8	50
hsa-miR-331-5p	SARS-CoV	28456	28461	6mer	50
hsa-miR-331-5p	SARS-CoV	5057	5062	6mer	50
hsa-miR-331-5p	SARS-CoV	6776	6781	6mer	50
hsa-miR-331-5p	SARS-CoV	9763	9769	7mer-1a	50
hsa-miR-335-3p	SARS-CoV	1128	1133	6mer	67
hsa-miR-335-3p	SARS-CoV	1302	1307	6mer	67
hsa-miR-335-3p	SARS-CoV	1361	1366	6mer	67
hsa-miR-335-3p	SARS-CoV	16766	16772	7mer-1a	67
hsa-miR-335-3p	SARS-CoV	17120	17125	6mer	67
hsa-miR-335-3p	SARS-CoV	17451	17457	7mer-m8	67
hsa-miR-335-3p	SARS-CoV	18350	18355	6mer	67
hsa-miR-335-3p	SARS-CoV	19679	19684	6mer	67
hsa-miR-335-3p	SARS-CoV	20374	20380	7mer-1a	67
hsa-miR-335-3p	SARS-CoV	20654	20659	6mer	67
hsa-miR-335-3p	SARS-CoV	20681	20686	6mer	67
hsa-miR-335-3p	SARS-CoV	2127	2133	7mer-1a	67
hsa-miR-335-3p	SARS-CoV	22291	22297	7mer-m8	67
hsa-miR-335-3p	SARS-CoV	25942	25947	6mer	67
hsa-miR-335-3p	SARS-CoV	27273	27279	7mer-m8	67
hsa-miR-335-3p	SARS-CoV	2828	2834	7mer-m8	67
hsa-miR-335-3p	SARS-CoV	3602	3608	7mer-m8	67
hsa-miR-335-3p	SARS-CoV	6392	6397	6mer	67
hsa-miR-335-3p	SARS-CoV	7682	7688	7mer-1a	67
hsa-miR-335-3p	SARS-CoV	8235	8240	6mer	67
hsa-miR-335-5p	SARS-CoV	11039	11044	6mer	65
hsa-miR-335-5p	SARS-CoV	11123	11128	6mer	65
hsa-miR-335-5p	SARS-CoV	11615	11620	6mer	65
hsa-miR-335-5p	SARS-CoV	15274	15279	6mer	65
hsa-miR-335-5p	SARS-CoV	17828	17833	6mer	65
hsa-miR-335-5p	SARS-CoV	22159	22164	6mer	65
hsa-miR-335-5p	SARS-CoV	25180	25186	7mer-m8	65
hsa-miR-335-5p	SARS-CoV	26559	26565	7mer-m8	65
hsa-miR-335-5p	SARS-CoV	27415	27420	6mer	65
hsa-miR-335-5p	SARS-CoV	29463	29468	6mer	65
hsa-miR-335-5p	SARS-CoV	3952	3957	6mer	65
hsa-miR-335-5p	SARS-CoV	45	50	6mer	65
hsa-miR-335-5p	SARS-CoV	5105	5111	7mer-1a	65
hsa-miR-335-5p	SARS-CoV	7102	7109	8mer-1a	65
hsa-miR-335-5p	SARS-CoV	7918	7924	7mer-m8	65
hsa-miR-335-5p	SARS-CoV	854	860	7mer-1a	65
hsa-miR-335-5p	SARS-CoV	9293	9298	6mer	65
hsa-miR-338-3p	SARS-CoV	12737	12742	6mer	64
hsa-miR-338-3p	SARS-CoV	12920	12925	6mer	64
hsa-miR-338-3p	SARS-CoV	13496	13501	6mer	64
hsa-miR-338-3p	SARS-CoV	16513	16519	7mer-m8	64
hsa-miR-338-3p	SARS-CoV	18645	18651	7mer-1a	64
hsa-miR-338-3p	SARS-CoV	1884	1889	6mer	64
hsa-miR-338-3p	SARS-CoV	19478	19484	7mer-1a	64
hsa-miR-338-3p	SARS-CoV	20801	20806	6mer	64
hsa-miR-338-3p	SARS-CoV	23926	23932	7mer-m8	64
hsa-miR-338-3p	SARS-CoV	24086	24092	7mer-1a	64
hsa-miR-338-3p	SARS-CoV	24104	24109	6mer	64
hsa-miR-338-3p	SARS-CoV	25100	25106	7mer-1a	64
hsa-miR-338-3p	SARS-CoV	25709	25714	6mer	64
hsa-miR-338-3p	SARS-CoV	2996	3002	7mer-m8	64
hsa-miR-338-3p	SARS-CoV	4194	4199	6mer	64
hsa-miR-338-3p	SARS-CoV	5304	5309	6mer	64
hsa-miR-338-3p	SARS-CoV	8687	8693	7mer-m8	64
hsa-miR-338-5p	SARS-CoV	11542	11547	6mer	62
hsa-miR-338-5p	SARS-CoV	11557	11562	6mer	62
hsa-miR-338-5p	SARS-CoV	12573	12578	6mer	62
hsa-miR-338-5p	SARS-CoV	13180	13186	7mer-1a	62
hsa-miR-338-5p	SARS-CoV	14066	14071	6mer	62
hsa-miR-338-5p	SARS-CoV	15907	15913	7mer-m8	62
hsa-miR-338-5p	SARS-CoV	16183	16188	6mer	62
hsa-miR-338-5p	SARS-CoV	23510	23515	6mer	62
hsa-miR-338-5p	SARS-CoV	26250	26256	7mer-m8	62
hsa-miR-338-5p	SARS-CoV	26652	26658	7mer-1a	62
hsa-miR-338-5p	SARS-CoV	3028	3033	6mer	62
hsa-miR-338-5p	SARS-CoV	6719	6724	6mer	62
hsa-miR-338-5p	SARS-CoV	6893	6898	6mer	62
hsa-miR-338-5p	SARS-CoV	6979	6985	7mer-1a	62
hsa-miR-338-5p	SARS-CoV	7305	7311	7mer-1a	62
hsa-miR-338-5p	SARS-CoV	7470	7475	6mer	62
hsa-miR-338-5p	SARS-CoV	7661	7667	7mer-m8	62
hsa-miR-338-5p	SARS-CoV	8528	8533	6mer	62
hsa-miR-338-5p	SARS-CoV	8988	8994	7mer-m8	62
hsa-miR-338-5p	SARS-CoV	9597	9602	6mer	62
hsa-miR-33a-3p	SARS-CoV	10313	10319	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	10435	10440	6mer	89
hsa-miR-33a-3p	SARS-CoV	10584	10590	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	11716	11722	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	12334	12340	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	1289	1294	6mer	89
hsa-miR-33a-3p	SARS-CoV	1437	1443	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	15453	15458	6mer	89
hsa-miR-33a-3p	SARS-CoV	15621	15627	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	1642	1648	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	1648	1653	6mer	89
hsa-miR-33a-3p	SARS-CoV	16594	16600	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	1828	1833	6mer	89
hsa-miR-33a-3p	SARS-CoV	18745	18750	6mer	89
hsa-miR-33a-3p	SARS-CoV	19734	19740	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	22170	22176	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	22565	22570	6mer	89
hsa-miR-33a-3p	SARS-CoV	22770	22775	6mer	89
hsa-miR-33a-3p	SARS-CoV	24969	24974	6mer	89
hsa-miR-33a-3p	SARS-CoV	26385	26390	6mer	89
hsa-miR-33a-3p	SARS-CoV	26742	26748	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	28617	28622	6mer	89
hsa-miR-33a-3p	SARS-CoV	29017	29023	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	29204	29210	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	29551	29557	7mer-1a	89
hsa-miR-33a-3p	SARS-CoV	5452	5458	7mer-m8	89
hsa-miR-33a-3p	SARS-CoV	8875	8880	6mer	89
hsa-miR-33b-3p	SARS-CoV	10927	10932	6mer	61
hsa-miR-515-3p	SARS-CoV	10927	10932	6mer	61
hsa-miR-519e-3p	SARS-CoV	10927	10932	6mer	62
hsa-miR-33b-3p	SARS-CoV	1297	1302	6mer	61
hsa-miR-515-3p	SARS-CoV	1297	1302	6mer	61
hsa-miR-519e-3p	SARS-CoV	1297	1302	6mer	62
hsa-miR-33b-3p	SARS-CoV	13442	13449	8mer-1a	61
hsa-miR-515-3p	SARS-CoV	13442	13449	8mer-1a	61
hsa-miR-519e-3p	SARS-CoV	13442	13449	8mer-1a	62
hsa-miR-33b-3p	SARS-CoV	2116	2122	7mer-1a	61
hsa-miR-515-3p	SARS-CoV	2116	2122	7mer-1a	61
hsa-miR-519e-3p	SARS-CoV	2116	2122	7mer-1a	62
hsa-miR-33b-3p	SARS-CoV	2315	2321	7mer-m8	61
hsa-miR-515-3p	SARS-CoV	2315	2321	7mer-m8	61
hsa-miR-519e-3p	SARS-CoV	2315	2321	7mer-m8	62
hsa-miR-33b-3p	SARS-CoV	24732	24737	6mer	61
hsa-miR-515-3p	SARS-CoV	24732	24737	6mer	61
hsa-miR-519e-3p	SARS-CoV	24732	24737	6mer	62
hsa-miR-33b-3p	SARS-CoV	25844	25850	7mer-m8	61
hsa-miR-515-3p	SARS-CoV	25844	25850	7mer-m8	61
hsa-miR-519e-3p	SARS-CoV	25844	25850	7mer-m8	62
hsa-miR-33b-3p	SARS-CoV	26955	26961	7mer-m8	61
hsa-miR-515-3p	SARS-CoV	26955	26961	7mer-m8	61
hsa-miR-519e-3p	SARS-CoV	26955	26961	7mer-m8	62
hsa-miR-33b-3p	SARS-CoV	409	414	6mer	61
hsa-miR-515-3p	SARS-CoV	409	414	6mer	61
hsa-miR-519e-3p	SARS-CoV	409	414	6mer	62
hsa-miR-33b-3p	SARS-CoV	4114	4120	7mer-1a	61
hsa-miR-515-3p	SARS-CoV	4114	4120	7mer-1a	61
hsa-miR-519e-3p	SARS-CoV	4114	4120	7mer-1a	62
hsa-miR-33b-3p	SARS-CoV	712	717	6mer	61
hsa-miR-515-3p	SARS-CoV	712	717	6mer	61
hsa-miR-519e-3p	SARS-CoV	712	717	6mer	62
hsa-miR-33b-3p	SARS-CoV	8024	8030	7mer-m8	61
hsa-miR-515-3p	SARS-CoV	8024	8030	7mer-m8	61
hsa-miR-519e-3p	SARS-CoV	8024	8030	7mer-m8	62
hsa-miR-346	SARS-CoV	1256	1262	7mer-m8	70
hsa-miR-346	SARS-CoV	17443	17448	6mer	70
hsa-miR-346	SARS-CoV	17756	17761	6mer	70
hsa-miR-346	SARS-CoV	184	189	6mer	70
hsa-miR-346	SARS-CoV	19420	19426	7mer-1a	70
hsa-miR-346	SARS-CoV	24432	24438	7mer-m8	70
hsa-miR-346	SARS-CoV	26400	26407	8mer-1a	70
hsa-miR-346	SARS-CoV	3696	3701	6mer	70
hsa-miR-34a-3p	SARS-CoV	13743	13748	6mer	70
hsa-miR-34a-3p	SARS-CoV	14089	14095	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	14144	14150	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	14495	14501	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	1548	1555	8mer-1a	70
hsa-miR-34a-3p	SARS-CoV	16001	16007	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	18935	18942	8mer-1a	70
hsa-miR-34a-3p	SARS-CoV	22538	22544	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	22706	22712	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	23537	23544	8mer-1a	70
hsa-miR-34a-3p	SARS-CoV	23922	23927	6mer	70
hsa-miR-34a-3p	SARS-CoV	29367	29373	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	3960	3967	8mer-1a	70
hsa-miR-34a-3p	SARS-CoV	4998	5004	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	5203	5209	7mer-1a	70
hsa-miR-34a-3p	SARS-CoV	6006	6012	7mer-m8	70
hsa-miR-34a-3p	SARS-CoV	7884	7889	6mer	70
hsa-miR-34a-3p	SARS-CoV	9930	9936	7mer-m8	70
hsa-miR-3529-3p	SARS-CoV	10869	10874	6mer	59
hsa-miR-3529-3p	SARS-CoV	12410	12416	7mer-m8	59
hsa-miR-3529-3p	SARS-CoV	13085	13090	6mer	59
hsa-miR-3529-3p	SARS-CoV	13171	13176	6mer	59
hsa-miR-3529-3p	SARS-CoV	14389	14395	7mer-m8	59
hsa-miR-3529-3p	SARS-CoV	16291	16296	6mer	59
hsa-miR-3529-3p	SARS-CoV	16790	16795	6mer	59
hsa-miR-3529-3p	SARS-CoV	17321	17326	6mer	59
hsa-miR-3529-3p	SARS-CoV	18588	18593	6mer	59
hsa-miR-3529-3p	SARS-CoV	19574	19579	6mer	59
hsa-miR-3529-3p	SARS-CoV	21779	21784	6mer	59
hsa-miR-3529-3p	SARS-CoV	21857	21862	6mer	59
hsa-miR-3529-3p	SARS-CoV	22427	22432	6mer	59
hsa-miR-3529-3p	SARS-CoV	2304	2309	6mer	59
hsa-miR-3529-3p	SARS-CoV	24614	24619	6mer	59
hsa-miR-3529-3p	SARS-CoV	28090	28096	7mer-m8	59
hsa-miR-3529-3p	SARS-CoV	2886	2892	7mer-1a	59
hsa-miR-3529-3p	SARS-CoV	2901	2906	6mer	59
hsa-miR-3529-3p	SARS-CoV	3546	3551	6mer	59
hsa-miR-3529-3p	SARS-CoV	3640	3646	7mer-m8	59
hsa-miR-3529-3p	SARS-CoV	4086	4092	7mer-1a	59
hsa-miR-3529-3p	SARS-CoV	6895	6901	7mer-m8	59
hsa-miR-3529-3p	SARS-CoV	7190	7195	6mer	59
hsa-miR-3529-3p	SARS-CoV	8115	8120	6mer	59
hsa-miR-3529-3p	SARS-CoV	9423	9428	6mer	59
hsa-miR-361-5p	SARS-CoV	1550	1555	6mer	71
hsa-miR-361-5p	SARS-CoV	17895	17901	7mer-m8	71
hsa-miR-361-5p	SARS-CoV	18937	18943	7mer-1a	71
hsa-miR-361-5p	SARS-CoV	19311	19317	7mer-m8	71
hsa-miR-361-5p	SARS-CoV	20808	20815	8mer-1a	71
hsa-miR-361-5p	SARS-CoV	23539	23544	6mer	71
hsa-miR-361-5p	SARS-CoV	28123	28130	8mer-1a	71
hsa-miR-361-5p	SARS-CoV	3962	3967	6mer	71
hsa-miR-361-5p	SARS-CoV	5204	5210	7mer-1a	71
hsa-miR-361-5p	SARS-CoV	997	1004	8mer-1a	71
hsa-miR-3611	SARS-CoV	16193	16198	6mer	62
hsa-miR-3611	SARS-CoV	17714	17719	6mer	62
hsa-miR-3611	SARS-CoV	17802	17807	6mer	62
hsa-miR-3611	SARS-CoV	23843	23849	7mer-1a	62
hsa-miR-3611	SARS-CoV	2499	2504	6mer	62
hsa-miR-3611	SARS-CoV	25540	25545	6mer	62
hsa-miR-3611	SARS-CoV	2580	2587	8mer-1a	62
hsa-miR-3611	SARS-CoV	28279	28284	6mer	62
hsa-miR-3611	SARS-CoV	3615	3620	6mer	62
hsa-miR-3611	SARS-CoV	4906	4912	7mer-1a	62
hsa-miR-3611	SARS-CoV	6033	6040	8mer-1a	62
hsa-miR-3611	SARS-CoV	6874	6880	7mer-1a	62
hsa-miR-3611	SARS-CoV	7195	7201	7mer-1a	62
hsa-miR-3611	SARS-CoV	8166	8171	6mer	62
hsa-miR-3613-5p	SARS-CoV	10056	10061	6mer	93
hsa-miR-3613-5p	SARS-CoV	10692	10698	7mer-m8	93
hsa-miR-3613-5p	SARS-CoV	11869	11875	7mer-m8	93
hsa-miR-3613-5p	SARS-CoV	13482	13487	6mer	93
hsa-miR-3613-5p	SARS-CoV	15425	15430	6mer	93
hsa-miR-3613-5p	SARS-CoV	15538	15544	7mer-1a	93
hsa-miR-3613-5p	SARS-CoV	18903	18910	8mer-1a	93
hsa-miR-3613-5p	SARS-CoV	20775	20781	7mer-1a	93
hsa-miR-3613-5p	SARS-CoV	2080	2087	8mer-1a	93
hsa-miR-3613-5p	SARS-CoV	22557	22562	6mer	93
hsa-miR-3613-5p	SARS-CoV	24251	24257	7mer-1a	93
hsa-miR-3613-5p	SARS-CoV	26980	26985	6mer	93
hsa-miR-3613-5p	SARS-CoV	27887	27894	8mer-1a	93
hsa-miR-3613-5p	SARS-CoV	28598	28603	6mer	93
hsa-miR-3613-5p	SARS-CoV	28923	28929	7mer-m8	93
