"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026271",247.551677017796,1.66786147292162,0.163031338766885,10.2303120708986,1.45051200475619e-24,3.49614061707122e-23
"ENSMUSG00000014602",160.428389112338,0.384296780141889,0.142169482217178,2.70308911693747,0.00686983248725532,0.0147433530542582
"ENSMUSG00000091996",2.74590463895747,0.888232385825044,0.323846047350769,2.74276123822184,0.00609249668101699,0.0132133400507448
"ENSMUSG00000038648",1659.30084326417,-0.226436306693599,0.0458280041192341,-4.94100301868838,7.77217049738792e-07,3.19906507043648e-06
"ENSMUSG00000032089",723.957375313875,1.59039231536422,0.11937810422602,13.3223117059483,1.71707197750591e-40,1.21087110976227e-38
"ENSMUSG00000073436",334.879711301357,-0.271665127107957,0.0851427848960154,-3.19070050903011,0.00141928319629694,0.00348176648223246
"ENSMUSG00000020250",1219.77257095671,0.303860560103227,0.0696893517424835,4.36021504728663,1.2993468597674e-05,4.50924814674758e-05
"ENSMUSG00000021314",328.005096767615,-0.396992038888569,0.0858609070217564,-4.62366462991096,3.77019252812841e-06,1.41415511552674e-05
"ENSMUSG00000024163",1616.11108128721,-0.301178584018009,0.0694738003594303,-4.33513903744763,1.45668022055534e-05,5.01476888285385e-05
"ENSMUSG00000037129",19.6330540909235,-0.67161998437682,0.153625433764252,-4.37180203772419,1.23225231044794e-05,4.29595342673726e-05
"ENSMUSG00000025421",495.454853103266,-0.296124732088203,0.0392800742340709,-7.53880276100264,4.74305712226774e-14,4.53770059503442e-13
"ENSMUSG00000084989",101.507839868676,0.986374868542294,0.184023764654108,5.3600407012447,8.32032042423141e-08,3.86334219698173e-07
"ENSMUSG00000047793",1430.52404873409,-0.585063706581763,0.0654210996825029,-8.94304298492616,3.78598398471478e-19,5.81688245753668e-18
"ENSMUSG00000025420",43.261049293032,0.459724683506623,0.122600004421254,3.74979336808999,0.000176980341908855,0.000509086378661657
"ENSMUSG00000002808",163.794272856526,-0.342342218160221,0.0713014448386245,-4.80133633946744,1.57610290964835e-06,6.23021366934127e-06
"ENSMUSG00000034591",430.222208850246,0.409224134436926,0.0672525470331558,6.08488678109361,1.16573657679145e-09,6.931832154419e-09
"ENSMUSG00000025423",1239.97188032597,-0.208299444254013,0.061749830006527,-3.37327963869691,0.000742784746416056,0.00191810799986398
"ENSMUSG00000059412",8.05330378317211,-1.4100326361884,0.378741481857479,-3.72294217489226,0.000196914633115638,0.000562306211900762
"ENSMUSG00000020255",540.032177960536,0.118287348431052,0.0440237785166644,2.68689677298545,0.00721192369600518,0.0154115599531228
"ENSMUSG00000020256",74.9789539954391,1.18605527498008,0.143771604132457,8.24957947806828,1.58952865570228e-16,1.91688449040703e-15
"ENSMUSG00000026273",339.85053590679,-0.193946954034203,0.0377172263708531,-5.14213193004246,2.71638251788141e-07,1.18337001919192e-06
"ENSMUSG00000026274",141.343169359333,1.01129288278782,0.083096256791976,12.1701376431372,4.4832586896797e-34,2.1411711408674e-32
"ENSMUSG00000047462",43.4794342549206,-1.87601023319462,0.214339605132403,-8.75251324661048,2.08653021247248e-18,2.94512352820685e-17
"ENSMUSG00000053101",381.336438550822,2.54963206941541,0.210427129798488,12.1164607997886,8.64106997034238e-34,4.05187626427509e-32
"ENSMUSG00000041112",2023.94183898313,-0.14222420870793,0.0419712088344823,-3.38861359149329,0.000702469262390256,0.00182286583210167
"ENSMUSG00000069045",1.15976188131583,-2.28500259321286,0.693876669173015,-3.29309615775986,0.000990905789788845,0.0025016690075116
"ENSMUSG00000029089",126.060090404838,0.151076834531974,0.0515850379903244,2.92869483900178,0.00340388423590172,0.00779925398029367
"ENSMUSG00000034560",2679.42273959087,0.162933611233889,0.0709900805551208,2.29516025280994,0.0217239421144637,0.0417704044086072
"ENSMUSG00000029088",38.2409562476824,-1.38842314899185,0.199684670013469,-6.95307831541698,3.57400145410633e-12,2.81016760675007e-11
"ENSMUSG00000032086",681.531754353472,-0.43879082702291,0.0489749820023313,-8.95948929602512,3.2618562456386e-19,5.04163448651658e-18
"ENSMUSG00000025429",68.0760003634917,0.634691390365672,0.122742534705563,5.17091643812133,2.32948724904462e-07,1.02396477494528e-06
"ENSMUSG00000021322",150.302695705744,2.5307707604563,0.19707375815165,12.8417440464542,9.56940831530055e-38,5.89612724628399e-36
"ENSMUSG00000034088",6635.96442516103,0.229085943196322,0.0443592131426477,5.16433739389473,2.41292127108919e-07,1.05909233423227e-06
"ENSMUSG00000039840",1282.20651956007,-0.0632410580791325,0.0235530723266434,-2.68504495728116,0.0072520050680826,0.0154845237179967
"ENSMUSG00000021326",433.188348731413,0.204197632846878,0.0522263060949859,3.90986167919853,9.23489870901128e-05,0.000278698807077534
"ENSMUSG00000020263",1599.22935715397,-0.360751746094017,0.0421947980372923,-8.54967348759862,1.23437202144144e-17,1.63974378977794e-16
"ENSMUSG00000024548",1624.70593360115,-0.356002125171167,0.035545705336597,-10.0153343927216,1.30519777257675e-23,2.95642853053049e-22
"ENSMUSG00000056214",368.958790995547,-0.42285438892118,0.0575991989958283,-7.34132412070185,2.11490943671561e-13,1.89481191369861e-12
"ENSMUSG00000042790",825.500470104815,-0.179118818794979,0.0346693057786382,-5.16649568752961,2.38523703411202e-07,1.04770521111495e-06
"ENSMUSG00000034006",471.749642041257,-0.235238068151795,0.0562834894584258,-4.17952174634722,2.92122785835315e-05,9.58156368583748e-05
"ENSMUSG00000036721",209.414792211145,-0.398745550129989,0.0578386470102432,-6.89410231292879,5.42060018264952e-12,4.1659470028681e-11
"ENSMUSG00000021327",2085.81923150138,-0.247424841929401,0.0682010939984846,-3.62787203875203,0.000285766822177139,0.000795809370842753
"ENSMUSG00000033323",371.685657831164,0.178249196249055,0.059993041970812,2.97116449497223,0.00296672830088686,0.00685766274211403
"ENSMUSG00000087651",58.0650206762708,0.503812225739322,0.119079764465818,4.23088026751969,2.32778560486153e-05,7.75914208356077e-05
"ENSMUSG00000020032",766.813709444042,-0.332108927824421,0.0771388479668091,-4.3053394829972,1.66729850181906e-05,5.68455899024352e-05
"ENSMUSG00000033016",631.249597543895,0.147123384470779,0.0586403923943258,2.50890859463305,0.0121104817403596,0.0246566512753707
"ENSMUSG00000055313",53.7929929345483,-0.309566156223931,0.100838609290194,-3.06991695346629,0.00214118299567921,0.00507014383801112
"ENSMUSG00000046841",521.980548646529,1.2223476506341,0.108025930578862,11.3153170177206,1.10203238191992e-29,3.84073177428579e-28
"ENSMUSG00000020034",951.920677965591,-0.677988856747428,0.0646093119932621,-10.4936708940366,9.23684702417582e-26,2.41670723662965e-24
"ENSMUSG00000022228",2775.76988297549,-0.538414517594226,0.0605299770120329,-8.89500614690789,5.84160652583834e-19,8.78591728545293e-18
"ENSMUSG00000024566",1356.92244608733,-0.0548796315016043,0.0231082371478377,-2.37489476806496,0.0175539539429725,0.0345335335471123
"ENSMUSG00000034066",406.245566151082,-0.300103683474633,0.0461794890921794,-6.49863585271791,8.10515837468464e-11,5.47818884830332e-10
"ENSMUSG00000059395",39.5759492029097,-0.426555079941133,0.107895398062001,-3.95341309826781,7.70442535215992e-05,0.000235902291184775
"ENSMUSG00000054931",70.24642161067,-0.64318166220563,0.0822571747541063,-7.81915576517564,5.31787740092823e-15,5.55898324950535e-14
"ENSMUSG00000034453",823.876277819399,0.0783043226602756,0.0313809957046685,2.49527846079869,0.0125858318950324,0.0255495359497381
"ENSMUSG00000063894",1604.00872634374,-0.251307862797521,0.0696948067608718,-3.60583341108582,0.000311152707166678,0.000859562329377206
"ENSMUSG00000041258",1019.8459631438,-0.180379067284311,0.0366901933345304,-4.91627464700629,8.82066280388772e-07,3.60433285646412e-06
"ENSMUSG00000071516",5.46674729301655,0.672492686659771,0.2880374050304,2.33474081808505,0.0195569645380299,0.0380825813832829
"ENSMUSG00000069312",1.176243729967,1.44982304021307,0.478106856246679,3.03242470019094,0.00242597615494343,0.0056885501396537
"ENSMUSG00000096807",8.34376508598576,1.59257745887368,0.36829342494909,4.32420822906037,1.53080655298572e-05,5.25792441039787e-05
"ENSMUSG00000067455",7.81705837471793,0.730073519222688,0.264995977784624,2.75503622857271,0.0058685636916895,0.0127911368395095
"ENSMUSG00000063021",3.98916590036772,1.30833595135039,0.392058504658224,3.33709366282189,0.000846594129471521,0.00216726656542107
"ENSMUSG00000095217",5.87767490781104,0.989812184887494,0.371872403661682,2.66169840822067,0.00777475051298222,0.0164816311661423
"ENSMUSG00000024644",695.196046371919,0.331813347577675,0.0743503904861864,4.46283261470325,8.08832360607835e-06,2.90179861010597e-05
"ENSMUSG00000035620",653.165094333187,-0.215127584686686,0.048614656495491,-4.42515899925445,9.63712758013093e-06,3.41738487927919e-05
"ENSMUSG00000058773",66.4733033311024,1.71657927892203,0.180913608110192,9.48839226000339,2.34624898142023e-21,4.34875080714368e-20
"ENSMUSG00000024646",2906.10855110377,-0.540675224976592,0.059466241718695,-9.09213714117424,9.7111099717053e-20,1.56391318750398e-18
"ENSMUSG00000069308",2.31436514324169,1.39096993685911,0.411325887471908,3.3816737025921,0.000720456669815373,0.00186685865654901
"ENSMUSG00000034391",16.4627749805745,0.865702193950296,0.226368574164425,3.82430378044209,0.000131142140221683,0.000385399488429439
"ENSMUSG00000049038",111.539156775915,-0.259442638907944,0.0882552144015906,-2.93968623459905,0.00328544762061365,0.00754128237697878
"ENSMUSG00000024645",263.678325894709,-0.172486453857882,0.065906369064249,-2.6171439317152,0.00886689439536325,0.018561461563021
"ENSMUSG00000020042",51.4473719645595,0.602365940747486,0.112358733493698,5.36109585803823,8.27186065695678e-08,3.84182918549115e-07
"ENSMUSG00000006720",75.8360046132687,-0.265217005656776,0.0861060321247903,-3.08012109154451,0.00206916450155758,0.00492285539623339
"ENSMUSG00000034135",696.025933577498,0.144864793802591,0.0617012950401254,2.34784040932014,0.0188826099100477,0.036892614362131
"ENSMUSG00000069302",0.553905305060385,1.49810246582122,0.653029363941455,2.294081320906,0.0217858280802134,0.0418760172840814
"ENSMUSG00000001785",462.550009469565,0.2553510954467,0.0601400989773045,4.24593739932261,2.17681405750927e-05,7.29497385933077e-05
"ENSMUSG00000062727",4.53638724055833,1.52818812642863,0.342736680499162,4.45878195529868,8.24267179116993e-06,2.95403112227044e-05
"ENSMUSG00000060639",17.0471795391737,0.668663084273764,0.235985063920201,2.83349748143329,0.00460416707828373,0.0102755628958161
"ENSMUSG00000069301",1.68787492535233,2.26206698938157,0.427611871874253,5.29000043770248,1.22316067227267e-07,5.57760030728429e-07
"ENSMUSG00000069300",6.72066460252531,2.27157500962857,0.357209650621742,6.35922071443136,2.02779860214878e-10,1.31493707487758e-09
"ENSMUSG00000035529",687.850249102625,0.245086190244166,0.0439687499551965,5.57409957057922,2.48813402287723e-08,1.24807678563497e-07
"ENSMUSG00000001783",1458.31417216849,0.17628494554377,0.0454072681576525,3.88230679132061,0.000103470220591734,0.000309850479771562
"ENSMUSG00000093972",22.4470214884008,-1.1554788529844,0.190800945712882,-6.05593881449186,1.39601061037513e-09,8.1984969255375e-09
"ENSMUSG00000050108",3.82341686258879,1.00194319841491,0.303227793969255,3.30425910270119,0.000952277767384476,0.00241317666122852
"ENSMUSG00000064373",16674.8175573905,-0.85506951253345,0.087223975702679,-9.80314765114733,1.09130839121604e-22,2.27761738573678e-21
"ENSMUSG00000032078",391.351524874239,0.232421251030132,0.047609059864003,4.88187020903273,1.05084415682665e-06,4.25200336587391e-06
"ENSMUSG00000055737",3187.93942020593,-0.192581981761412,0.0626803894364169,-3.07244392533277,0.00212313719119259,0.00503401572269501
"ENSMUSG00000001786",534.581532740426,0.174774397991403,0.0325067595154823,5.3765555409533,7.59242856159219e-08,3.55369750641493e-07
"ENSMUSG00000022184",320.018482071332,0.14105593163322,0.0561275148804187,2.51313338803159,0.0119664080334375,0.0243853216195561
"ENSMUSG00000046351",969.364111255004,-0.195686242952795,0.0800375919378735,-2.44492916659323,0.0144880593382905,0.0290259610735944
"ENSMUSG00000041935",1964.26868339182,-0.273293375029623,0.0775654756408339,-3.52338940452199,0.000426064870692823,0.00114870805116749
"ENSMUSG00000022186",2093.60963436747,-0.275544992415185,0.0769139598129942,-3.58250950913378,0.000340309224775415,0.000933394475063898
"ENSMUSG00000036376",127.260207291155,-0.126734241253181,0.0561419412465333,-2.25738972396162,0.0239837332599052,0.0456198858435433
"ENSMUSG00000059602",77.6156825371655,-0.727567582785338,0.0893118769016888,-8.14636986731583,3.75011916215252e-16,4.39616241781425e-15
"ENSMUSG00000000706",1.34537779940307,1.3870729341927,0.440053401205111,3.15205593319838,0.00162125214071736,0.00393181957232274
"ENSMUSG00000049148",76.55063637377,-0.470793590688143,0.100165094209544,-4.70017618815644,2.5993712614284e-06,9.95892389273492e-06
"ENSMUSG00000022181",1145.99636791196,-0.52592826019893,0.139708370753652,-3.76447207394824,0.000166901318289524,0.000482013997613307
"ENSMUSG00000020044",22998.8830843615,-0.285448064847921,0.0790184837416185,-3.61242144029622,0.00030335102375308,0.000840324694155955
"ENSMUSG00000041849",330.034777670946,-0.18225496480487,0.0622674621639583,-2.92696953546892,0.00342282406763041,0.00783867092387819
"ENSMUSG00000060981",21.0004713150727,-0.883679788673359,0.36039666437119,-2.45196439377479,0.0142078720146501,0.0285120846465627
"ENSMUSG00000020048",13126.279003105,0.257898820559199,0.081475526747406,3.16535321531273,0.00154894792519683,0.00377065222405317
"ENSMUSG00000022151",547.534251869278,-0.263568551036123,0.0509832095221578,-5.16971280361573,2.34454021351011e-07,1.03033068341037e-06
"ENSMUSG00000039942",188.710593492733,1.04955981019791,0.0965134115861539,10.8747560877693,1.5206195078344e-27,4.56009036128477e-26
"ENSMUSG00000037653",45.8743761924531,-0.69920282201055,0.118716716406023,-5.88967453933957,3.86956928053076e-09,2.13435179411616e-08
"ENSMUSG00000062417",2.54444036287103,1.29407196638078,0.427764271144717,3.02519881550131,0.00248469736851899,0.00581415963627651
"ENSMUSG00000022150",1665.17864337942,0.459686439604997,0.0746109935910736,6.16110867152417,7.22373948317163e-10,4.40128818392499e-09
"ENSMUSG00000064168",7.01064657160836,1.28682098779099,0.356681790665104,3.60775632922403,0.000308856347639465,0.000854264385465797
"ENSMUSG00000038301",878.154183500679,0.864618235520095,0.0976544371957516,8.8538550868604,8.45471446344757e-19,1.25006519417378e-17
"ENSMUSG00000032076",4506.770478347,-0.66472654916234,0.071347019324608,-9.31680896349754,1.19891824743103e-20,2.10340827219362e-19
"ENSMUSG00000029208",887.288561802418,-0.230101603194589,0.0787886424295081,-2.92049204173634,0.0034947912292362,0.00798828387710828
"ENSMUSG00000052565",131.375199144437,0.7208958668211,0.162883070063792,4.42584896354646,9.6063723090809e-06,3.40848740754397e-05
"ENSMUSG00000024208",139.070077001777,0.47673314286176,0.0982909663921882,4.85022337617029,1.23322512518031e-06,4.94303134655422e-06
"ENSMUSG00000069272",2.70254475157484,1.51026269363242,0.312884497398192,4.82690164003358,1.38673567334311e-06,5.51790590938134e-06
"ENSMUSG00000059182",1311.89842929584,0.275280525149049,0.0556423353695267,4.94732155508718,7.52416261301406e-07,3.10619043340368e-06
"ENSMUSG00000069268",5.73373779746547,0.897630175282429,0.309677105241462,2.8986003811374,0.00374832301019391,0.00851497109639243
"ENSMUSG00000062808",14.0984460827286,0.817000362761165,0.195434036495312,4.18044050776571,2.90944925299962e-05,9.54987042989129e-05
"ENSMUSG00000024210",16.2700575078118,-0.589551023452539,0.21288890914904,-2.76928951258708,0.00561786907831003,0.0123156515447153
"ENSMUSG00000047246",201.327950738744,-0.798164143759205,0.121291017230311,-6.580570944043,4.68645150440429e-11,3.25151840926252e-10
"ENSMUSG00000022148",811.387075494081,1.48277796463383,0.142413391779931,10.4117874456999,2.19069204462741e-25,5.59385622088523e-24
"ENSMUSG00000044937",102.43830231394,-0.293162422111743,0.0790740876503755,-3.70743983045312,0.000209365139474536,0.000595223442981699
"ENSMUSG00000029844",20.953175047772,-0.356472707378476,0.1202230469677,-2.96509460015806,0.00302589865764527,0.00698727915918011
"ENSMUSG00000006611",446.153346495858,-0.21000347752822,0.0560266516483944,-3.74827820955882,0.00017805268984438,0.00051192629555034
"ENSMUSG00000054027",391.014533017628,-0.180543642735371,0.0466305245974476,-3.8717909415339,0.000108038598705005,0.000322490215347462
"ENSMUSG00000046711",28.2635054428359,1.14889108257168,0.213773413435381,5.37434035462487,7.68635494275119e-08,3.59393332767385e-07
"ENSMUSG00000032028",56.0543761673174,-0.483834701199903,0.148372953802349,-3.26093596441054,0.00111045115047296,0.0027843020304845
"ENSMUSG00000000942",46.1993074345576,0.205614409975423,0.0886264689036863,2.32001130721874,0.0203402656679059,0.0394417632763378
"ENSMUSG00000035459",66.70518938086,-0.960306627921271,0.124002984702349,-7.74422188487113,9.61689443140935e-15,9.84205188039869e-14
"ENSMUSG00000029209",651.465387694608,-0.181643092106451,0.0667836564747998,-2.71987341955427,0.00653069105211936,0.0140841674308817
"ENSMUSG00000022146",2849.57836996431,0.745871354674923,0.0997874360122463,7.47460185852843,7.74379458806071e-14,7.25097114617531e-13
"ENSMUSG00000038253",295.220174506926,-0.294510589619966,0.0880333708324436,-3.3454426069918,0.000821513591750759,0.00210844254647092
"ENSMUSG00000043219",10.7089180338973,-0.689427423549665,0.206790103899706,-3.33394785605428,0.000856227075628784,0.00218913289850254
"ENSMUSG00000038236",26.8021225394616,-0.665861623684271,0.144831201173638,-4.59750121719952,4.27588131011191e-06,1.59291137621647e-05
"ENSMUSG00000054263",7775.81011805896,-0.485883989945869,0.0804465237490796,-6.03983823417141,1.54268810141804e-09,8.99843240546037e-09
"ENSMUSG00000069310",3.07900425821662,1.51551880738653,0.38207752907386,3.96652169275719,7.29291407658239e-05,0.000224291273977073
"ENSMUSG00000075031",105.261387458098,1.58820257861764,0.152830026437311,10.3919538302842,2.6976936790391e-25,6.84971364102571e-24
"ENSMUSG00000061615",6.70718790455732,1.7410270777199,0.244559538056795,7.11903159268961,1.08687997571853e-12,9.02135365592946e-12
"ENSMUSG00000069267",11.177878369264,1.58253017037993,0.278836163973823,5.67548393948104,1.38297119200465e-08,7.14357050908725e-08
"ENSMUSG00000042961",966.229614521327,-0.639721186659156,0.0666354583121897,-9.60031194896322,7.97028314497212e-22,1.5471776517869e-20
"ENSMUSG00000069265",4.90510250792618,1.55336333339894,0.347437876683692,4.4709095859837,7.78876233629293e-06,2.80268141233997e-05
"ENSMUSG00000073429",0.736277040216118,1.77311951061243,0.569968892910413,3.11090575760794,0.00186514454717823,0.00447758703593199
"ENSMUSG00000049539",91.6239125809712,1.978007457884,0.179714235346816,11.0064038837369,3.55928507078721e-28,1.13928676210854e-26
"ENSMUSG00000032026",599.404519976782,0.382028117506942,0.0465967936404076,8.19859238502747,2.43218110805643e-16,2.89440774843393e-15
"ENSMUSG00000042396",1342.72113257091,0.224411177334511,0.066252377022133,3.38721699388297,0.000706055195647689,0.0018313813860672
"ENSMUSG00000032271",63.5415595066694,1.25677964881175,0.133059173728317,9.44526869960777,3.5449361070978e-21,6.46431631731683e-20
"ENSMUSG00000022142",1092.90265728411,0.188651614941511,0.0548101723614191,3.44190880659048,0.000577624942244553,0.0015218714364187
"ENSMUSG00000039801",1553.39561397005,-0.212625880247959,0.0514876304906948,-4.12964974735799,3.63316300220354e-05,0.000117417636374473
"ENSMUSG00000066687",1525.43235580159,-0.968844166978525,0.27742213978993,-3.49231019453658,0.000478861790293203,0.00128053501705869
"ENSMUSG00000040276",18.0156795838043,1.12974498730372,0.181905923261636,6.21060033146254,5.2782562951277e-10,3.26665618429689e-09
"ENSMUSG00000029211",17.3299114735734,-0.480969837335696,0.174944706337885,-2.74926773952657,0.00597285759973515,0.0129928904986165
"ENSMUSG00000022141",6299.57999396879,-0.137858611104572,0.0602890623159332,-2.28662722239981,0.0222175909077329,0.0425970867308095
"ENSMUSG00000029212",8.64946437121492,-0.531797217281817,0.182766610357121,-2.90970662662452,0.00361768163788247,0.00824309057285021
"ENSMUSG00000047129",1.23172886155275,-1.90175669413919,0.601420396237355,-3.16210874462702,0.00156631060807544,0.00380675894017042
"ENSMUSG00000005360",1079.21988077495,-0.25931592600786,0.0918354407698449,-2.82370208967309,0.00474724874860903,0.0105622481708946
"ENSMUSG00000020052",7.76230816809604,-0.720019776550294,0.224564163835799,-3.2062986553668,0.00134454361728362,0.00331327408173918
"ENSMUSG00000048424",2.3381432673785,-1.60557048255006,0.420715604210389,-3.8162846029052,0.000135476233225502,0.00039723119025824
"ENSMUSG00000022253",504.392720559253,-0.386753384862638,0.0733027339189081,-5.27611132881466,1.31953943335329e-07,5.99437478367564e-07
"ENSMUSG00000054115",134.89983161228,0.621762822632799,0.0718348481228184,8.65544841926513,4.90977497782893e-18,6.75580546301416e-17
"ENSMUSG00000053007",121.905072067908,0.581687949705653,0.0816631951894217,7.12301237242065,1.05593337198773e-12,8.77255644937624e-12
"ENSMUSG00000043496",358.142566266934,-0.917658271321943,0.15320155960387,-5.98987551885708,2.10001709800407e-09,1.20201676189814e-08
"ENSMUSG00000024217",261.367944675722,0.313933993136442,0.0522499159638995,6.00831575218887,1.87460487745834e-09,1.08087645649171e-08
"ENSMUSG00000020053",1227.51177656887,1.22886304800662,0.183022961083612,6.71425618256299,1.8902795710481e-11,1.36500868384525e-10
"ENSMUSG00000039676",182.443650580249,0.219098225956904,0.0848333663792581,2.58268928026972,0.00980335701795601,0.0203496237578678
"ENSMUSG00000003882",517.940921039702,0.413141405796434,0.13379815538352,3.08779597605215,0.00201646858642247,0.00480952667336304
"ENSMUSG00000039512",466.786539816841,0.216881631737607,0.0543750574468567,3.98862349616046,6.64578026863089e-05,0.000205820365790042
"ENSMUSG00000072889",430.566097112775,0.235475114247293,0.0457783845936893,5.14380567023664,2.69228029700508e-07,1.17400328989934e-06
"ENSMUSG00000005268",52.7241127735196,-0.654865501188198,0.18627670144663,-3.51555238042383,0.000438840182807651,0.0011817395316567
"ENSMUSG00000024219",793.978863619782,-0.390331041148107,0.109190039970299,-3.57478613666853,0.000350514290811856,0.000959053424071906
"ENSMUSG00000032259",0.905299944153304,1.18031565924357,0.4970001328011,2.37487996751891,0.0175546578054534,0.0345335335471123
"ENSMUSG00000035365",59.831554115415,1.62268514709368,0.133809791328642,12.1268042568597,7.61640719083488e-34,3.59945023602466e-32
"ENSMUSG00000045725",59.0720100505807,0.308656838781977,0.0818057363941783,3.7730463948729,0.000161266284825158,0.000466710522595155
"ENSMUSG00000086040",261.55850778665,-0.338687425731239,0.10418503171219,-3.2508261519453,0.00115070197799781,0.00287484400896685
"ENSMUSG00000040219",318.521632956095,-0.120753503744372,0.0471508100284177,-2.56100592273164,0.0104369576886034,0.0215335311031266
"ENSMUSG00000019124",531.973511653648,-0.562785324276353,0.0634237855972004,-8.8734111181972,7.09388604974535e-19,1.05664954501694e-17
"ENSMUSG00000035351",123.932996894684,0.476362308497518,0.0644481896013911,7.39139937745025,1.45291493751838e-13,1.32405216390809e-12
"ENSMUSG00000020056",283.231457837687,0.288351899655678,0.0368265767926613,7.82999466062617,4.87890686802178e-15,5.11789109171395e-14
"ENSMUSG00000022247",363.424797236169,0.260770594235432,0.0716431993591887,3.63985132668404,0.000272795503167087,0.000762585509240541
"ENSMUSG00000020057",3570.85795137618,-0.599798281007769,0.0930820492523689,-6.44375887537204,1.16550203028632e-10,7.72706873035582e-10
"ENSMUSG00000067220",16.7833095781641,-0.920655389235049,0.18069585215126,-5.09505546626698,3.48639167114764e-07,1.49856735331496e-06
"ENSMUSG00000067219",161.238120506998,-0.449020110658836,0.138231624918588,-3.24831680827951,0.00116089935227684,0.00289831503341913
"ENSMUSG00000035311",1589.3656676798,0.210025182562132,0.0426721011644389,4.92183831662731,8.57350332898731e-07,3.50730694761405e-06
"ENSMUSG00000022244",103.76964926604,-0.229315084908705,0.0702637680528254,-3.26363204342104,0.00109993915653752,0.00276024486974865
"ENSMUSG00000047497",209.615124226046,0.579568377372179,0.134404201649206,4.31212990561743,1.61689383798096e-05,5.52313802404357e-05
"ENSMUSG00000032068",902.61943356358,-0.396409703693435,0.104534957924185,-3.79212573061861,0.000149363255252984,0.000434771823134815
"ENSMUSG00000032067",373.18591522353,-0.180509959872754,0.0760496116523317,-2.37358161272372,0.0176164994038029,0.0346438631521627
"ENSMUSG00000054892",87.4381426498742,1.14705994640726,0.123963839120218,9.25318185164356,2.17907258677846e-20,3.71119664476297e-19
"ENSMUSG00000022241",777.508755092524,0.411637592694933,0.0657543201173978,6.26023646750503,3.84394146987501e-10,2.41372783845752e-09
"ENSMUSG00000039217",276.707008417834,-0.27152029693259,0.104408788664683,-2.60055020659801,0.00930743985554132,0.0194071623599085
"ENSMUSG00000000171",889.055721360184,0.275225873489038,0.0421445015610864,6.53052861688519,6.55379636661355e-11,4.46305868753204e-10
"ENSMUSG00000022206",3002.36843540206,-1.41703393962849,0.164936007720648,-8.5914165088106,8.59036195385759e-18,1.15474165564401e-16
"ENSMUSG00000038065",191.899982433574,-1.91126112643025,0.128411958362882,-14.8838250798198,4.19796331195471e-50,4.51106140897133e-48
"ENSMUSG00000029217",258.075052004926,0.413034843416816,0.0719385379004984,5.741496219844,9.38436541055956e-09,4.95368271218806e-08
"ENSMUSG00000039458",1089.50402906307,-0.173453792156326,0.0296559202193238,-5.84887573454232,4.94906634209688e-09,2.69762967010492e-08
"ENSMUSG00000060002",3790.66367856237,-0.592028756359074,0.102728640448634,-5.76303505793107,8.26146260204405e-09,4.38788421167111e-08
"ENSMUSG00000038058",735.116101100916,0.281600575590238,0.0793709137375923,3.54790643485894,0.000388306136187626,0.00105414897392409
"ENSMUSG00000022197",9431.77143481151,-1.04201570142778,0.0875492807732435,-11.9020475351094,1.15478553417574e-32,5.09714993850237e-31
"ENSMUSG00000002797",90.87648604242,0.780923004465601,0.0832859303957515,9.37640968594423,6.82574605175354e-21,1.22490251960543e-19
"ENSMUSG00000024220",92.3643892837113,-0.449492482172594,0.153491303151052,-2.92845570364494,0.00340650367927884,0.00780426534543413
"ENSMUSG00000029777",1272.67171177638,0.698872391916311,0.074488741142876,9.38225537434995,6.45763508235846e-21,1.1623099316233e-19
"ENSMUSG00000032064",670.171260092175,-1.0127599226358,0.103210668748266,-9.81255072676599,9.94230336640885e-23,2.0822320495798e-21
"ENSMUSG00000002257",82.1339865218549,0.510183699008158,0.128339544944602,3.97526498343423,7.03009369840781e-05,0.0002167252075433
"ENSMUSG00000003477",13656.9528390891,-1.61471582934949,0.169407490008824,-9.53154922055329,1.54953297643716e-21,2.91392904412709e-20
"ENSMUSG00000006715",102.949972841132,0.559192276338875,0.080151512173184,6.97669028540129,3.02214924444989e-12,2.39819166198039e-11
"ENSMUSG00000004655",5788.86631648581,-0.637932295833896,0.0832953247240036,-7.65868069963907,1.87852791982427e-14,1.86951844192875e-13
"ENSMUSG00000019132",4835.88197206971,0.300279414102239,0.0734304593203259,4.08930322486925,4.32670938498284e-05,0.000138223472884614
"ENSMUSG00000029778",172.220765343178,-0.43578578733914,0.097859695371697,-4.45316926119493,8.46120008145306e-06,3.02475336773212e-05
"ENSMUSG00000006717",186.953766373027,-0.193580559874521,0.071890220473987,-2.69272452634314,0.00708707985912245,0.0151699137653234
"ENSMUSG00000004359",39.4464181483373,0.684085226979847,0.134480449328863,5.08687493530723,3.64011701027861e-07,1.56092713507268e-06
"ENSMUSG00000037805",2380.26145067371,0.170243962849708,0.0661177976044246,2.57485834401592,0.010028114789513,0.0207874102991249
"ENSMUSG00000036087",2586.01486671644,-0.352523294816699,0.0575636807488162,-6.1240575694762,9.12219121866936e-10,5.49859492723332e-09
"ENSMUSG00000070733",3646.28455792112,-0.0953406146283393,0.0269857250743404,-3.53300177652054,0.000410869710691513,0.00111122560106575
