a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
MERS	miR-1255b-2-3p	9606	14054	14061	14054	14061	723	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1255b-2-3p	9606	14886	14892	14886	14892	724	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1255b-2-3p	9606	16555	16561	16555	16561	725	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1255b-2-3p	9606	22210	22215	22210	22215	726	6mer	x	6mer	9606		0
MERS	miR-1255b-2-3p	9606	25003	25008	25003	25008	727	6mer	x	6mer	9606		0
MERS	miR-1255b-2-3p	9606	29601	29607	29601	29607	728	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1255b-2-3p	9606	3466	3472	3466	3472	729	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1255b-2-3p	9606	448	454	448	454	730	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1255b-2-3p	9606	5287	5292	5287	5292	731	6mer	x	6mer	9606		0
MERS	miR-1255b-2-3p	9606	8958	8963	8958	8963	732	6mer	x	6mer	9606		0
MERS	miR-1256	9606	11914	11920	11914	11920	733	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1256	9606	12798	12803	12798	12803	734	6mer	x	6mer	9606		0
MERS	miR-1256	9606	13454	13459	13454	13459	735	6mer	x	6mer	9606		0
MERS	miR-1256	9606	16358	16363	16358	16363	736	6mer	x	6mer	9606		0
MERS	miR-1256	9606	19969	19976	19969	19976	737	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1256	9606	20631	20638	20631	20638	738	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1256	9606	22119	22125	22119	22125	739	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1256	9606	2321	2327	2321	2327	740	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1256	9606	24840	24845	24840	24845	741	6mer	x	6mer	9606		0
MERS	miR-1256	9606	26694	26701	26694	26701	742	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1256	9606	28761	28767	28761	28767	743	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1256	9606	3056	3061	3056	3061	744	6mer	x	6mer	9606		0
MERS	miR-1256	9606	438	443	438	443	745	6mer	x	6mer	9606		0
MERS	miR-1257	9606	10402	10408	10402	10408	746	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1257	9606	10742	10747	10742	10747	747	6mer	x	6mer	9606		0
MERS	miR-1257	9606	10889	10895	10889	10895	748	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1257	9606	16232	16239	16232	16239	749	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1257	9606	17754	17760	17754	17760	750	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1257	9606	4705	4710	4705	4710	751	6mer	x	6mer	9606		0
MERS	miR-1257	9606	4972	4977	4972	4977	752	6mer	x	6mer	9606		0
MERS	miR-1257	9606	5797	5802	5797	5802	753	6mer	x	6mer	9606		0
MERS	miR-1257	9606	6149	6155	6149	6155	754	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1257	9606	7298	7303	7298	7303	755	6mer	x	6mer	9606		0
MERS	miR-1257	9606	8471	8476	8471	8476	756	6mer	x	6mer	9606		0
MERS	miR-1257	9606	9841	9846	9841	9846	757	6mer	x	6mer	9606		0
MERS	miR-1258	9606	10422	10427	10422	10427	758	6mer	x	6mer	9606		0
MERS	miR-1258	9606	25208	25214	25208	25214	759	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1258	9606	28983	28989	28983	28989	760	7mer-1a	x	7mer-1a	9606		0
MERS	miR-125a-3p	9606	10894	10900	10894	10900	761	7mer-1a	x	7mer-1a	9606		0
MERS	miR-125a-3p	9606	17055	17060	17055	17060	762	6mer	x	6mer	9606		0
MERS	miR-125a-3p	9606	18056	18062	18056	18062	763	7mer-m8	x	7mer-m8	9606		0
MERS	miR-125a-3p	9606	23581	23586	23581	23586	764	6mer	x	6mer	9606		0
MERS	miR-125a-3p	9606	25033	25039	25033	25039	765	7mer-1a	x	7mer-1a	9606		0
MERS	miR-125a-3p	9606	27819	27825	27819	27825	766	7mer-1a	x	7mer-1a	9606		0
MERS	miR-125a-3p	9606	2839	2844	2839	2844	767	6mer	x	6mer	9606		0
MERS	miR-125a-3p	9606	28738	28743	28738	28743	768	6mer	x	6mer	9606		0
MERS	miR-125a-3p	9606	3523	3528	3523	3528	769	6mer	x	6mer	9606		0
MERS	miR-125a-3p	9606	8617	8622	8617	8622	770	6mer	x	6mer	9606		0
MERS	miR-125b-1-3p	9606	26865	26870	26865	26870	771	6mer	x	6mer	9606		0
MERS	miR-125b-2-3p	9606	26865	26870	26865	26870	772	6mer	x	6mer	9606		0
MERS	miR-126-3p.1	9606	317	323	317	323	773	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-3p.1	9606	5021	5026	5021	5026	774	6mer	x	6mer	9606		0
MERS	miR-126-3p.1	9606	7325	7331	7325	7331	775	7mer-1a	x	7mer-1a	9606		0
MERS	miR-126-3p.2	9606	11780	11786	11780	11786	776	7mer-1a	x	7mer-1a	9606		0
MERS	miR-126-3p.2	9606	15963	15970	15963	15970	777	8mer-1a	x	8mer-1a	9606		0
MERS	miR-126-3p.2	9606	16976	16982	16976	16982	778	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-3p.2	9606	29021	29026	29021	29026	779	6mer	x	6mer	9606		0
MERS	miR-126-3p.2	9606	29553	29559	29553	29559	780	7mer-1a	x	7mer-1a	9606		0
MERS	miR-126-3p.2	9606	317	322	317	322	781	6mer	x	6mer	9606		0
MERS	miR-126-5p	9606	12660	12665	12660	12665	782	6mer	x	6mer	9606		0
MERS	miR-126-5p	9606	14896	14902	14896	14902	783	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-5p	9606	17579	17585	17579	17585	784	7mer-1a	x	7mer-1a	9606		0
MERS	miR-126-5p	9606	18823	18828	18823	18828	785	6mer	x	6mer	9606		0
MERS	miR-126-5p	9606	19168	19174	19168	19174	786	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-5p	9606	20111	20116	20111	20116	787	6mer	x	6mer	9606		0
MERS	miR-126-5p	9606	21073	21080	21073	21080	788	8mer-1a	x	8mer-1a	9606		0
MERS	miR-126-5p	9606	21076	21082	21076	21082	789	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-5p	9606	4782	4788	4782	4788	790	7mer-1a	x	7mer-1a	9606		0
MERS	miR-126-5p	9606	5045	5051	5045	5051	791	7mer-m8	x	7mer-m8	9606		0
MERS	miR-126-5p	9606	8211	8216	8211	8216	792	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	112	118	112	118	793	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1260a/1260b	9606	12524	12529	12524	12529	794	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	13311	13316	13311	13316	795	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	16254	16259	16254	16259	796	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	16705	16710	16705	16710	797	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	1737	1742	1737	1742	798	6mer	x	6mer	9606		0
MERS	miR-1260a/1260b	9606	23057	23063	23057	23063	799	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1261	9606	1331	1337	1331	1337	800	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1261	9606	15901	15907	15901	15907	801	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1261	9606	20505	20511	20505	20511	802	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1261	9606	21341	21348	21341	21348	803	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1261	9606	22361	22367	22361	22367	804	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1261	9606	23035	23040	23035	23040	805	6mer	x	6mer	9606		0
MERS	miR-1261	9606	24553	24559	24553	24559	806	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1261	9606	2641	2646	2641	2646	807	6mer	x	6mer	9606		0
MERS	miR-1261	9606	27109	27116	27109	27116	808	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1261	9606	28059	28066	28059	28066	809	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1261	9606	3497	3502	3497	3502	810	6mer	x	6mer	9606		0
MERS	miR-1262/4701-3p/6736-5p	9606	25548	25553	25548	25553	811	6mer	x	6mer	9606		0
MERS	miR-1262/4701-3p/6736-5p	9606	26426	26432	26426	26432	812	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1262/4701-3p/6736-5p	9606	7300	7306	7300	7306	813	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1262/4701-3p/6736-5p	9606	9452	9457	9452	9457	814	6mer	x	6mer	9606		0
MERS	miR-1262/4701-3p/6736-5p	9606	9985	9991	9985	9991	815	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1263	9606	10870	10875	10870	10875	816	6mer	x	6mer	9606		0
MERS	miR-1263	9606	15121	15126	15121	15126	817	6mer	x	6mer	9606		0
MERS	miR-1263	9606	15446	15452	15446	15452	818	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1263	9606	19154	19160	19154	19160	819	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1263	9606	23357	23362	23357	23362	820	6mer	x	6mer	9606		0
MERS	miR-1263	9606	26368	26373	26368	26373	821	6mer	x	6mer	9606		0
MERS	miR-1264	9606	13186	13192	13186	13192	822	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1264	9606	14378	14384	14378	14384	823	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1264	9606	14661	14667	14661	14667	824	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1264	9606	16239	16244	16239	16244	825	6mer	x	6mer	9606		0
MERS	miR-1264	9606	16614	16619	16614	16619	826	6mer	x	6mer	9606		0
MERS	miR-1264	9606	20196	20202	20196	20202	827	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1264	9606	20278	20283	20278	20283	828	6mer	x	6mer	9606		0
MERS	miR-1264	9606	21565	21570	21565	21570	829	6mer	x	6mer	9606		0
MERS	miR-1264	9606	2396	2401	2396	2401	830	6mer	x	6mer	9606		0
MERS	miR-1264	9606	24660	24666	24660	24666	831	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1264	9606	2823	2829	2823	2829	832	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1264	9606	28336	28341	28336	28341	833	6mer	x	6mer	9606		0
MERS	miR-1264	9606	3029	3034	3029	3034	834	6mer	x	6mer	9606		0
MERS	miR-1264	9606	3241	3246	3241	3246	835	6mer	x	6mer	9606		0
MERS	miR-1264	9606	3274	3279	3274	3279	836	6mer	x	6mer	9606		0
MERS	miR-1264	9606	4379	4385	4379	4385	837	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1264	9606	4573	4580	4573	4580	838	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1264	9606	5616	5622	5616	5622	839	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1264	9606	7237	7242	7237	7242	840	6mer	x	6mer	9606		0
MERS	miR-1265	9606	13235	13241	13235	13241	841	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1265	9606	14921	14926	14921	14926	842	6mer	x	6mer	9606		0
MERS	miR-1265	9606	2101	2106	2101	2106	843	6mer	x	6mer	9606		0
MERS	miR-1265	9606	21198	21203	21198	21203	844	6mer	x	6mer	9606		0
MERS	miR-1265	9606	23751	23757	23751	23757	845	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1265	9606	25593	25598	25593	25598	846	6mer	x	6mer	9606		0
MERS	miR-1265	9606	3130	3135	3130	3135	847	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	10790	10795	10790	10795	848	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	20337	20343	20337	20343	849	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1266-3p	9606	21019	21024	21019	21024	850	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	22581	22587	22581	22587	851	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1266-3p	9606	24415	24420	24415	24420	852	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	24482	24487	24482	24487	853	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	24639	24646	24639	24646	854	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1266-3p	9606	26051	26057	26051	26057	855	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1266-3p	9606	3907	3913	3907	3913	856	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1266-3p	9606	4318	4323	4318	4323	857	6mer	x	6mer	9606		0
MERS	miR-1266-3p	9606	6214	6220	6214	6220	858	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1266-5p/4518	9606	10896	10901	10896	10901	859	6mer	x	6mer	9606		0
MERS	miR-1266-5p/4518	9606	13803	13809	13803	13809	860	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1266-5p/4518	9606	25035	25040	25035	25040	861	6mer	x	6mer	9606		0
MERS	miR-1266-5p/4518	9606	25616	25621	25616	25621	862	6mer	x	6mer	9606		0
MERS	miR-1266-5p/4518	9606	28189	28195	28189	28195	863	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1266-5p/4518	9606	779	785	779	785	864	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1267	9606	10339	10344	10339	10344	865	6mer	x	6mer	9606		0
MERS	miR-1267	9606	11865	11870	11865	11870	866	6mer	x	6mer	9606		0
MERS	miR-1267	9606	11938	11944	11938	11944	867	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1267	9606	16584	16590	16584	16590	868	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1267	9606	18192	18197	18192	18197	869	6mer	x	6mer	9606		0
MERS	miR-1267	9606	18733	18739	18733	18739	870	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1267	9606	19082	19087	19082	19087	871	6mer	x	6mer	9606		0
MERS	miR-1267	9606	20336	20341	20336	20341	872	6mer	x	6mer	9606		0
MERS	miR-1267	9606	21561	21567	21561	21567	873	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1267	9606	22087	22093	22087	22093	874	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1267	9606	24413	24419	24413	24419	875	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1267	9606	29688	29695	29688	29695	876	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1267	9606	4317	4322	4317	4322	877	6mer	x	6mer	9606		0
MERS	miR-1267	9606	6212	6218	6212	6218	878	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1268a/1268b	9606	24646	24652	24646	24652	879	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1269	9606	1385	1391	1385	1391	880	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1269	9606	15141	15146	15141	15146	881	6mer	x	6mer	9606		0
MERS	miR-1269	9606	16719	16725	16719	16725	882	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1269	9606	4987	4993	4987	4993	883	7mer-m8	x	7mer-m8	9606		0
MERS	miR-127-5p	9606	12435	12441	12435	12441	884	7mer-1a	x	7mer-1a	9606		0
MERS	miR-127-5p	9606	13199	13205	13199	13205	885	7mer-m8	x	7mer-m8	9606		0
MERS	miR-127-5p	9606	15311	15316	15311	15316	886	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	24487	24492	24487	24492	887	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	27726	27732	27726	27732	888	7mer-1a	x	7mer-1a	9606		0
MERS	miR-127-5p	9606	3201	3206	3201	3206	889	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	3765	3771	3765	3771	890	7mer-1a	x	7mer-1a	9606		0
MERS	miR-127-5p	9606	6489	6494	6489	6494	891	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	6978	6983	6978	6983	892	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	8289	8294	8289	8294	893	6mer	x	6mer	9606		0
MERS	miR-127-5p	9606	997	1002	997	1002	894	6mer	x	6mer	9606		0
MERS	miR-1270	9606	14491	14496	14491	14496	895	6mer	x	6mer	9606		0
MERS	miR-1270	9606	22739	22745	22739	22745	896	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1270	9606	23090	23096	23090	23096	897	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1270	9606	23957	23962	23957	23962	898	6mer	x	6mer	9606		0
MERS	miR-1270	9606	26171	26177	26171	26177	899	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1270	9606	26757	26762	26757	26762	900	6mer	x	6mer	9606		0
MERS	miR-1270	9606	29163	29168	29163	29168	901	6mer	x	6mer	9606		0
MERS	miR-1272	9606	13604	13609	13604	13609	902	6mer	x	6mer	9606		0
MERS	miR-1272	9606	1360	1366	1360	1366	903	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1272	9606	14589	14594	14589	14594	904	6mer	x	6mer	9606		0
MERS	miR-1272	9606	18585	18591	18585	18591	905	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1272	9606	24614	24620	24614	24620	906	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1272	9606	26308	26314	26308	26314	907	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1272	9606	26686	26691	26686	26691	908	6mer	x	6mer	9606		0
MERS	miR-1272	9606	26816	26821	26816	26821	909	6mer	x	6mer	9606		0
MERS	miR-1272	9606	275	280	275	280	910	6mer	x	6mer	9606		0
MERS	miR-1273c	9606	14602	14607	14602	14607	911	6mer	x	6mer	9606		0
MERS	miR-1273c	9606	21426	21432	21426	21432	912	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273c	9606	29491	29497	29491	29497	913	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273d	9606	10841	10846	10841	10846	914	6mer	x	6mer	9606		0
MERS	miR-1273d	9606	15254	15260	15254	15260	915	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273d	9606	16957	16962	16957	16962	916	6mer	x	6mer	9606		0
MERS	miR-1273d	9606	21796	21802	21796	21802	917	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273d	9606	21901	21906	21901	21906	918	6mer	x	6mer	9606		0
MERS	miR-1273d	9606	27830	27835	27830	27835	919	6mer	x	6mer	9606		0
MERS	miR-1273d	9606	4132	4139	4132	4139	920	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1273d	9606	9693	9698	9693	9698	921	6mer	x	6mer	9606		0
MERS	miR-1273e	9606	12282	12287	12282	12287	922	6mer	x	6mer	9606		0
MERS	miR-1273e	9606	13392	13397	13392	13397	923	6mer	x	6mer	9606		0
MERS	miR-1273e	9606	19255	19260	19255	19260	924	6mer	x	6mer	9606		0
MERS	miR-1273e	9606	19799	19804	19799	19804	925	6mer	x	6mer	9606		0
MERS	miR-1273e	9606	20692	20698	20692	20698	926	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273e	9606	4389	4394	4389	4394	927	6mer	x	6mer	9606		0
MERS	miR-1273f	9606	17937	17943	17937	17943	928	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273f	9606	22255	22260	22255	22260	929	6mer	x	6mer	9606		0
MERS	miR-1273f	9606	24028	24033	24028	24033	930	6mer	x	6mer	9606		0
MERS	miR-1273f	9606	29856	29863	29856	29863	931	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1273g-3p	9606	10046	10052	10046	10052	932	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273g-3p	9606	11374	11380	11374	11380	933	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273g-3p	9606	12225	12231	12225	12231	934	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273g-3p	9606	148	155	148	155	935	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1273g-3p	9606	18737	18742	18737	18742	936	6mer	x	6mer	9606		0
MERS	miR-1273g-3p	9606	20861	20866	20861	20866	937	6mer	x	6mer	9606		0
MERS	miR-1273g-3p	9606	29558	29564	29558	29564	938	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273g-5p	9606	14199	14204	14199	14204	939	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	16590	16595	16590	16595	940	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	16725	16730	16725	16730	941	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	1784	1790	1784	1790	942	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273g-5p	9606	19711	19716	19711	19716	943	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	24887	24894	24887	24894	944	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1273g-5p	9606	28660	28665	28660	28665	945	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	5782	5787	5782	5787	946	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	8426	8431	8426	8431	947	6mer	x	6mer	9606		0
MERS	miR-1273g-5p	9606	9981	9987	9981	9987	948	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273h-3p	9606	13518	13524	13518	13524	949	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273h-3p	9606	14823	14828	14823	14828	950	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	18580	18586	18580	18586	951	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273h-3p	9606	18661	18667	18661	18667	952	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273h-3p	9606	19400	19405	19400	19405	953	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	19496	19501	19496	19501	954	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	20606	20611	20606	20611	955	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	21180	21185	21180	21185	956	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	21717	21722	21717	21722	957	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	25721	25726	25721	25726	958	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	3482	3488	3482	3488	959	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1273h-3p	9606	5265	5270	5265	5270	960	6mer	x	6mer	9606		0
MERS	miR-1273h-3p	9606	7032	7038	7032	7038	961	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1273h-3p	9606	7862	7868	7862	7868	962	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1275/4665-5p	9606	11245	11250	11245	11250	963	6mer	x	6mer	9606		0
MERS	miR-1275/4665-5p	9606	6127	6132	6127	6132	964	6mer	x	6mer	9606		0
MERS	miR-1276	9606	10282	10287	10282	10287	965	6mer	x	6mer	9606		0
MERS	miR-1276	9606	11629	11634	11629	11634	966	6mer	x	6mer	9606		0
MERS	miR-1276	9606	11976	11981	11976	11981	967	6mer	x	6mer	9606		0
MERS	miR-1276	9606	12067	12072	12067	12072	968	6mer	x	6mer	9606		0
MERS	miR-1276	9606	14255	14260	14255	14260	969	6mer	x	6mer	9606		0
MERS	miR-1276	9606	17948	17953	17948	17953	970	6mer	x	6mer	9606		0
MERS	miR-1276	9606	20642	20648	20642	20648	971	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1276	9606	22133	22138	22133	22138	972	6mer	x	6mer	9606		0
MERS	miR-1276	9606	23615	23620	23615	23620	973	6mer	x	6mer	9606		0
MERS	miR-1276	9606	24732	24738	24732	24738	974	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1276	9606	25578	25583	25578	25583	975	6mer	x	6mer	9606		0
MERS	miR-1276	9606	26437	26443	26437	26443	976	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1276	9606	27564	27569	27564	27569	977	6mer	x	6mer	9606		0
MERS	miR-1276	9606	2817	2823	2817	2823	978	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1276	9606	28513	28520	28513	28520	979	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1276	9606	9821	9827	9821	9827	980	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1277-3p	9606	15430	15435	15430	15435	981	6mer	x	6mer	9606		0
MERS	miR-1277-3p	9606	20292	20297	20292	20297	982	6mer	x	6mer	9606		0
MERS	miR-1277-3p	9606	22393	22400	22393	22400	983	8mer-1a	x	8mer-1a	9606		0
MERS	miR-1277-3p	9606	26191	26196	26191	26196	984	6mer	x	6mer	9606		0
MERS	miR-1277-3p	9606	26296	26302	26296	26302	985	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1277-3p	9606	27005	27010	27005	27010	986	6mer	x	6mer	9606		0
MERS	miR-1277-3p	9606	4424	4429	4424	4429	987	6mer	x	6mer	9606		0
MERS	miR-1277-5p	9606	11926	11932	11926	11932	988	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1277-5p	9606	15866	15872	15866	15872	989	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1277-5p	9606	16395	16400	16395	16400	990	6mer	x	6mer	9606		0
MERS	miR-1277-5p	9606	21285	21291	21285	21291	991	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1277-5p	9606	22950	22956	22950	22956	992	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1277-5p	9606	27374	27380	27374	27380	993	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1277-5p	9606	3801	3806	3801	3806	994	6mer	x	6mer	9606		0
MERS	miR-1277-5p	9606	9417	9423	9417	9423	995	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1278	9606	14265	14270	14265	14270	996	6mer	x	6mer	9606		0
MERS	miR-1278	9606	14844	14849	14844	14849	997	6mer	x	6mer	9606		0
MERS	miR-1278	9606	17279	17285	17279	17285	998	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1278	9606	21320	21325	21320	21325	999	6mer	x	6mer	9606		0
MERS	miR-1278	9606	23682	23687	23682	23687	1000	6mer	x	6mer	9606		0
MERS	miR-1278	9606	9174	9180	9174	9180	1001	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1278	9606	9874	9879	9874	9879	1002	6mer	x	6mer	9606		0
MERS	miR-1279	9606	10908	10913	10908	10913	1003	6mer	x	6mer	9606		0
MERS	miR-1279	9606	14477	14482	14477	14482	1004	6mer	x	6mer	9606		0
MERS	miR-1279	9606	15045	15050	15045	15050	1005	6mer	x	6mer	9606		0
MERS	miR-1279	9606	15293	15298	15293	15298	1006	6mer	x	6mer	9606		0
MERS	miR-1279	9606	15405	15410	15405	15410	1007	6mer	x	6mer	9606		0
MERS	miR-1279	9606	16490	16495	16490	16495	1008	6mer	x	6mer	9606		0
MERS	miR-1279	9606	17034	17039	17034	17039	1009	6mer	x	6mer	9606		0
MERS	miR-1279	9606	20791	20797	20791	20797	1010	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1279	9606	22283	22289	22283	22289	1011	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1279	9606	23181	23187	23181	23187	1012	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1279	9606	24234	24240	24234	24240	1013	7mer-m8	x	7mer-m8	9606		0
MERS	miR-1279	9606	24279	24284	24279	24284	1014	6mer	x	6mer	9606		0
MERS	miR-1279	9606	2688	2693	2688	2693	1015	6mer	x	6mer	9606		0
MERS	miR-1279	9606	27859	27865	27859	27865	1016	7mer-1a	x	7mer-1a	9606		0
MERS	miR-1279	9606	820	825	820	825	1017	6mer	x	6mer	9606		0
MERS	miR-128-1-5p	9606	23568	23573	23568	23573	1018	6mer	x	6mer	9606		0
MERS	miR-128-1-5p	9606	29443	29449	29443	29449	1019	7mer-1a	x	7mer-1a	9606		0
