a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
229E	miR-1273h-3p	9606	11549	11554	11549	11554	748	6mer	x	6mer	9606		0
229E	miR-1273h-3p	9606	1541	1546	1541	1546	749	6mer	x	6mer	9606		0
229E	miR-1273h-3p	9606	22501	22507	22501	22507	750	7mer-m8	x	7mer-m8	9606		0
229E	miR-1273h-3p	9606	25610	25615	25610	25615	751	6mer	x	6mer	9606		0
229E	miR-1273h-3p	9606	341	347	341	347	752	7mer-1a	x	7mer-1a	9606		0
229E	miR-1273h-3p	9606	483	489	483	489	753	7mer-m8	x	7mer-m8	9606		0
229E	miR-1273h-3p	9606	9767	9773	9767	9773	754	7mer-1a	x	7mer-1a	9606		0
229E	miR-1276	9606	10864	10870	10864	10870	755	7mer-m8	x	7mer-m8	9606		0
229E	miR-1276	9606	11450	11455	11450	11455	756	6mer	x	6mer	9606		0
229E	miR-1276	9606	11526	11531	11526	11531	757	6mer	x	6mer	9606		0
229E	miR-1276	9606	14160	14166	14160	14166	758	7mer-1a	x	7mer-1a	9606		0
229E	miR-1276	9606	23513	23520	23513	23520	759	8mer-1a	x	8mer-1a	9606		0
229E	miR-1276	9606	24244	24249	24244	24249	760	6mer	x	6mer	9606		0
229E	miR-1276	9606	25753	25759	25753	25759	761	7mer-1a	x	7mer-1a	9606		0
229E	miR-1276	9606	3261	3266	3261	3266	762	6mer	x	6mer	9606		0
229E	miR-1277-3p	9606	10549	10554	10549	10554	763	6mer	x	6mer	9606		0
229E	miR-1277-3p	9606	21102	21107	21102	21107	764	6mer	x	6mer	9606		0
229E	miR-1277-3p	9606	25581	25588	25581	25588	765	8mer-1a	x	8mer-1a	9606		0
229E	miR-1277-3p	9606	7310	7316	7310	7316	766	7mer-1a	x	7mer-1a	9606		0
229E	miR-1277-5p	9606	10598	10603	10598	10603	767	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	12685	12690	12685	12690	768	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	14021	14027	14021	14027	769	7mer-1a	x	7mer-1a	9606		0
229E	miR-1277-5p	9606	14564	14570	14564	14570	770	7mer-m8	x	7mer-m8	9606		0
229E	miR-1277-5p	9606	16911	16916	16911	16916	771	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	21173	21179	21173	21179	772	7mer-1a	x	7mer-1a	9606		0
229E	miR-1277-5p	9606	23666	23671	23666	23671	773	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	24363	24369	24363	24369	774	7mer-m8	x	7mer-m8	9606		0
229E	miR-1277-5p	9606	6550	6555	6550	6555	775	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	7634	7639	7634	7639	776	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	8801	8806	8801	8806	777	6mer	x	6mer	9606		0
229E	miR-1277-5p	9606	9817	9822	9817	9822	778	6mer	x	6mer	9606		0
229E	miR-1278	9606	12934	12939	12934	12939	779	6mer	x	6mer	9606		0
229E	miR-1278	9606	13334	13339	13334	13339	780	6mer	x	6mer	9606		0
229E	miR-1278	9606	16351	16356	16351	16356	781	6mer	x	6mer	9606		0
229E	miR-1278	9606	21792	21798	21792	21798	782	7mer-1a	x	7mer-1a	9606		0
229E	miR-1278	9606	2774	2779	2774	2779	783	6mer	x	6mer	9606		0
229E	miR-1278	9606	5745	5751	5745	5751	784	7mer-1a	x	7mer-1a	9606		0
229E	miR-1278	9606	9045	9051	9045	9051	785	7mer-1a	x	7mer-1a	9606		0
229E	miR-1279	9606	11501	11506	11501	11506	786	6mer	x	6mer	9606		0
229E	miR-1279	9606	13295	13301	13295	13301	787	7mer-1a	x	7mer-1a	9606		0
229E	miR-1279	9606	14278	14283	14278	14283	788	6mer	x	6mer	9606		0
229E	miR-1279	9606	16898	16904	16898	16904	789	7mer-1a	x	7mer-1a	9606		0
229E	miR-1279	9606	19852	19858	19852	19858	790	7mer-1a	x	7mer-1a	9606		0
229E	miR-1279	9606	2458	2463	2458	2463	791	6mer	x	6mer	9606		0
229E	miR-1279	9606	6515	6520	6515	6520	792	6mer	x	6mer	9606		0
229E	miR-1279	9606	7343	7348	7343	7348	793	6mer	x	6mer	9606		0
229E	miR-1279	9606	825	830	825	830	794	6mer	x	6mer	9606		0
229E	miR-1279	9606	8286	8292	8286	8292	795	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-1-5p	9606	13991	13996	13991	13996	796	6mer	x	6mer	9606		0
229E	miR-128-1-5p	9606	24903	24909	24903	24909	797	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-1-5p	9606	26481	26487	26481	26487	798	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-3p	9606	10329	10334	10329	10334	799	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	10685	10690	10685	10690	800	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	1108	1113	1108	1113	801	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	12076	12083	12076	12083	802	8mer-1a	x	8mer-1a	9606		0
229E	miR-128-3p	9606	12578	12583	12578	12583	803	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	12890	12896	12890	12896	804	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-3p	9606	15488	15493	15488	15493	805	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	15521	15527	15521	15527	806	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	1713	1718	1713	1718	807	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	17994	18000	17994	18000	808	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	19462	19468	19462	19468	809	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-3p	9606	2119	2126	2119	2126	810	8mer-1a	x	8mer-1a	9606		0
229E	miR-128-3p	9606	22687	22693	22687	22693	811	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	25144	25149	25144	25149	812	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	25412	25418	25412	25418	813	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-3p	9606	2614	2620	2614	2620	814	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	26630	26636	26630	26636	815	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	26661	26666	26661	26666	816	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	26862	26868	26862	26868	817	7mer-m8	x	7mer-m8	9606		0
229E	miR-128-3p	9606	6405	6411	6405	6411	818	7mer-1a	x	7mer-1a	9606		0
229E	miR-128-3p	9606	7780	7785	7780	7785	819	6mer	x	6mer	9606		0
229E	miR-128-3p	9606	9259	9265	9259	9265	820	7mer-m8	x	7mer-m8	9606		0
229E	miR-1282	9606	10956	10961	10956	10961	821	6mer	x	6mer	9606		0
229E	miR-1282	9606	213	218	213	218	822	6mer	x	6mer	9606		0
229E	miR-1282	9606	23481	23486	23481	23486	823	6mer	x	6mer	9606		0
229E	miR-1282	9606	25891	25897	25891	25897	824	7mer-m8	x	7mer-m8	9606		0
229E	miR-1282	9606	5701	5706	5701	5706	825	6mer	x	6mer	9606		0
229E	miR-1282	9606	790	795	790	795	826	6mer	x	6mer	9606		0
229E	miR-1283	9606	1289	1296	1289	1296	827	8mer-1a	x	8mer-1a	9606		0
229E	miR-1283	9606	12930	12935	12930	12935	828	6mer	x	6mer	9606		0
229E	miR-1283	9606	14939	14945	14939	14945	829	7mer-1a	x	7mer-1a	9606		0
229E	miR-1283	9606	15746	15751	15746	15751	830	6mer	x	6mer	9606		0
229E	miR-1283	9606	17416	17422	17416	17422	831	7mer-m8	x	7mer-m8	9606		0
229E	miR-1283	9606	20766	20772	20766	20772	832	7mer-1a	x	7mer-1a	9606		0
229E	miR-1283	9606	22149	22155	22149	22155	833	7mer-1a	x	7mer-1a	9606		0
229E	miR-1283	9606	2855	2862	2855	2862	834	8mer-1a	x	8mer-1a	9606		0
229E	miR-1283	9606	3075	3081	3075	3081	835	7mer-1a	x	7mer-1a	9606		0
229E	miR-1283	9606	5063	5069	5063	5069	836	7mer-m8	x	7mer-m8	9606		0
229E	miR-1283	9606	6351	6357	6351	6357	837	7mer-m8	x	7mer-m8	9606		0
229E	miR-1283	9606	8010	8015	8010	8015	838	6mer	x	6mer	9606		0
229E	miR-1283	9606	8918	8924	8918	8924	839	7mer-m8	x	7mer-m8	9606		0
229E	miR-1283	9606	9414	9419	9414	9419	840	6mer	x	6mer	9606		0
229E	miR-1284	9606	10924	10930	10924	10930	841	7mer-m8	x	7mer-m8	9606		0
229E	miR-1284	9606	12563	12569	12563	12569	842	7mer-1a	x	7mer-1a	9606		0
229E	miR-1284	9606	13685	13690	13685	13690	843	6mer	x	6mer	9606		0
229E	miR-1284	9606	14144	14149	14144	14149	844	6mer	x	6mer	9606		0
229E	miR-1284	9606	14864	14869	14864	14869	845	6mer	x	6mer	9606		0
229E	miR-1284	9606	15108	15113	15108	15113	846	6mer	x	6mer	9606		0
229E	miR-1284	9606	21048	21053	21048	21053	847	6mer	x	6mer	9606		0
229E	miR-1284	9606	4320	4325	4320	4325	848	6mer	x	6mer	9606		0
229E	miR-1284	9606	9396	9401	9396	9401	849	6mer	x	6mer	9606		0
229E	miR-1285-5p	9606	12080	12086	12080	12086	850	7mer-m8	x	7mer-m8	9606		0
229E	miR-1285-5p	9606	1580	1586	1580	1586	851	7mer-m8	x	7mer-m8	9606		0
229E	miR-1285-5p	9606	21354	21359	21354	21359	852	6mer	x	6mer	9606		0
229E	miR-1285-5p	9606	22515	22521	22515	22521	853	7mer-m8	x	7mer-m8	9606		0
229E	miR-1285-5p	9606	6570	6575	6570	6575	854	6mer	x	6mer	9606		0
229E	miR-1286	9606	16281	16287	16281	16287	855	7mer-1a	x	7mer-1a	9606		0
229E	miR-1286	9606	16610	16616	16610	16616	856	7mer-m8	x	7mer-m8	9606		0
229E	miR-1286	9606	18330	18335	18330	18335	857	6mer	x	6mer	9606		0
229E	miR-1286	9606	21532	21537	21532	21537	858	6mer	x	6mer	9606		0
229E	miR-1286	9606	26338	26344	26338	26344	859	7mer-m8	x	7mer-m8	9606		0
229E	miR-1287-3p	9606	2587	2592	2587	2592	860	6mer	x	6mer	9606		0
229E	miR-1287-3p	9606	6785	6790	6785	6790	861	6mer	x	6mer	9606		0
229E	miR-1287-5p	9606	10801	10806	10801	10806	862	6mer	x	6mer	9606		0
229E	miR-1287-5p	9606	16494	16499	16494	16499	863	6mer	x	6mer	9606		0
229E	miR-1288-3p	9606	12726	12733	12726	12733	864	8mer-1a	x	8mer-1a	9606		0
229E	miR-1288-3p	9606	2026	2032	2026	2032	865	7mer-1a	x	7mer-1a	9606		0
229E	miR-1289	9606	11165	11171	11165	11171	866	7mer-1a	x	7mer-1a	9606		0
229E	miR-1289	9606	15844	15850	15844	15850	867	7mer-1a	x	7mer-1a	9606		0
229E	miR-1289	9606	26115	26120	26115	26120	868	6mer	x	6mer	9606		0
229E	miR-129-3p 	9606	2336	2341	2336	2341	869	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	18837	18842	18837	18842	870	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	19346	19351	19346	19351	871	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	22705	22710	22705	22710	872	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	23303	23308	23303	23308	873	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	23825	23830	23825	23830	874	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	25835	25840	25835	25840	875	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	25866	25871	25866	25871	876	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	27277	27283	27277	27283	877	7mer-1a	x	7mer-1a	9606		0
229E	miR-129-5p	9606	3821	3826	3821	3826	878	6mer	x	6mer	9606		0
229E	miR-129-5p	9606	4607	4612	4607	4612	879	6mer	x	6mer	9606		0
229E	miR-1290	9606	10118	10124	10118	10124	880	7mer-1a	x	7mer-1a	9606		0
229E	miR-1290	9606	1076	1081	1076	1081	881	6mer	x	6mer	9606		0
229E	miR-1290	9606	14209	14215	14209	14215	882	7mer-1a	x	7mer-1a	9606		0
229E	miR-1290	9606	15913	15919	15913	15919	883	7mer-1a	x	7mer-1a	9606		0
229E	miR-1290	9606	23324	23329	23324	23329	884	6mer	x	6mer	9606		0
229E	miR-1290	9606	24738	24744	24738	24744	885	7mer-1a	x	7mer-1a	9606		0
229E	miR-1291/6775-3p	9606	21577	21582	21577	21582	886	6mer	x	6mer	9606		0
229E	miR-1291/6775-3p	9606	6990	6996	6990	6996	887	7mer-m8	x	7mer-m8	9606		0
229E	miR-1292-3p	9606	12299	12304	12299	12304	888	6mer	x	6mer	9606		0
229E	miR-1292-5p	9606	1118	1123	1118	1123	889	6mer	x	6mer	9606		0
229E	miR-1292-5p	9606	9621	9626	9621	9626	890	6mer	x	6mer	9606		0
229E	miR-1294	9606	11268	11273	11268	11273	891	6mer	x	6mer	9606		0
229E	miR-1295a	9606	2593	2598	2593	2598	892	6mer	x	6mer	9606		0
229E	miR-1295a	9606	6996	7002	6996	7002	893	7mer-m8	x	7mer-m8	9606		0
229E	miR-1295b-3p	9606	12167	12172	12167	12172	894	6mer	x	6mer	9606		0
229E	miR-1295b-3p	9606	12388	12394	12388	12394	895	7mer-1a	x	7mer-1a	9606		0
229E	miR-1295b-3p	9606	15364	15369	15364	15369	896	6mer	x	6mer	9606		0
229E	miR-1295b-3p	9606	16249	16255	16249	16255	897	7mer-1a	x	7mer-1a	9606		0
229E	miR-1295b-3p	9606	21763	21769	21763	21769	898	7mer-1a	x	7mer-1a	9606		0
229E	miR-1295b-3p	9606	2241	2246	2241	2246	899	6mer	x	6mer	9606		0
229E	miR-1295b-3p	9606	2593	2600	2593	2600	900	8mer-1a	x	8mer-1a	9606		0
229E	miR-1295b-3p	9606	5336	5341	5336	5341	901	6mer	x	6mer	9606		0
229E	miR-1295b-3p	9606	6997	7003	6997	7003	902	7mer-m8	x	7mer-m8	9606		0
229E	miR-1295b-3p	9606	9095	9100	9095	9100	903	6mer	x	6mer	9606		0
229E	miR-1295b-5p/1912	9606	15138	15143	15138	15143	904	6mer	x	6mer	9606		0
229E	miR-1295b-5p/1912	9606	22009	22015	22009	22015	905	7mer-m8	x	7mer-m8	9606		0
229E	miR-1295b-5p/1912	9606	23459	23465	23459	23465	906	7mer-m8	x	7mer-m8	9606		0
229E	miR-1295b-5p/1912	9606	25573	25578	25573	25578	907	6mer	x	6mer	9606		0
229E	miR-1295b-5p/1912	9606	25987	25993	25987	25993	908	7mer-m8	x	7mer-m8	9606		0
229E	miR-1295b-5p/1912	9606	3454	3459	3454	3459	909	6mer	x	6mer	9606		0
229E	miR-1296-3p	9606	15519	15524	15519	15524	910	6mer	x	6mer	9606		0
229E	miR-1296-3p	9606	3722	3728	3722	3728	911	7mer-1a	x	7mer-1a	9606		0
229E	miR-1296-5p	9606	21405	21410	21405	21410	912	6mer	x	6mer	9606		0
229E	miR-1296-5p	9606	23033	23038	23033	23038	913	6mer	x	6mer	9606		0
229E	miR-1296-5p	9606	7828	7833	7828	7833	914	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	11576	11581	11576	11581	915	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	14974	14979	14974	14979	916	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	21383	21388	21383	21388	917	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	22067	22072	22067	22072	918	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	25113	25118	25113	25118	919	6mer	x	6mer	9606		0
229E	miR-1298-3p	9606	6757	6763	6757	6763	920	7mer-m8	x	7mer-m8	9606		0
229E	miR-1298-3p	9606	9775	9780	9775	9780	921	6mer	x	6mer	9606		0
229E	miR-1298-5p	9606	23311	23316	23311	23316	922	6mer	x	6mer	9606		0
229E	miR-1299	9606	14973	14978	14973	14978	923	6mer	x	6mer	9606		0
229E	miR-1299	9606	23284	23290	23284	23290	924	7mer-m8	x	7mer-m8	9606		0
229E	miR-1299	9606	23724	23730	23724	23730	925	7mer-m8	x	7mer-m8	9606		0
229E	miR-1299	9606	25112	25117	25112	25117	926	6mer	x	6mer	9606		0
229E	miR-1299	9606	9001	9007	9001	9007	927	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	10443	10449	10443	10449	928	7mer-m8	x	7mer-m8	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	10493	10498	10493	10498	929	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	11619	11625	11619	11625	930	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	15352	15358	15352	15358	931	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	1543	1548	1543	1548	932	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	16414	16420	16414	16420	933	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	17028	17033	17028	17033	934	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	20241	20247	20241	20247	935	7mer-m8	x	7mer-m8	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	21121	21127	21121	21127	936	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	22712	22718	22712	22718	937	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	23053	23058	23053	23058	938	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	26756	26762	26756	26762	939	7mer-1a	x	7mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	3985	3990	3985	3990	940	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	4798	4803	4798	4803	941	6mer	x	6mer	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	5415	5422	5415	5422	942	8mer-1a	x	8mer-1a	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	6653	6659	6653	6659	943	7mer-m8	x	7mer-m8	9606		0
229E	miR-130-3p/301-3p/454-3p	9606	8650	8656	8650	8656	944	7mer-m8	x	7mer-m8	9606		0
229E	miR-1301-3p	9606	11378	11383	11378	11383	945	6mer	x	6mer	9606		0
229E	miR-1301-3p	9606	12160	12166	12160	12166	946	7mer-m8	x	7mer-m8	9606		0
229E	miR-1301-3p	9606	13822	13828	13822	13828	947	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-3p	9606	15437	15443	15437	15443	948	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-3p	9606	22952	22957	22952	22957	949	6mer	x	6mer	9606		0
229E	miR-1301-3p	9606	23686	23692	23686	23692	950	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-3p	9606	2380	2386	2380	2386	951	7mer-m8	x	7mer-m8	9606		0
229E	miR-1301-3p	9606	25915	25921	25915	25921	952	7mer-m8	x	7mer-m8	9606		0
229E	miR-1301-3p	9606	6423	6429	6423	6429	953	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-3p	9606	8537	8543	8537	8543	954	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-3p	9606	8783	8788	8783	8788	955	6mer	x	6mer	9606		0
229E	miR-1301-3p	9606	8942	8947	8942	8947	956	6mer	x	6mer	9606		0
229E	miR-1301-5p/6502-5p	9606	12547	12553	12547	12553	957	7mer-m8	x	7mer-m8	9606		0
229E	miR-1301-5p/6502-5p	9606	14349	14354	14349	14354	958	6mer	x	6mer	9606		0
229E	miR-1301-5p/6502-5p	9606	15984	15989	15984	15989	959	6mer	x	6mer	9606		0
229E	miR-1301-5p/6502-5p	9606	16976	16983	16976	16983	960	8mer-1a	x	8mer-1a	9606		0
229E	miR-1301-5p/6502-5p	9606	18507	18513	18507	18513	961	7mer-1a	x	7mer-1a	9606		0
229E	miR-1301-5p/6502-5p	9606	5776	5781	5776	5781	962	6mer	x	6mer	9606		0
229E	miR-1302/4298	9606	21851	21856	21851	21856	963	6mer	x	6mer	9606		0
229E	miR-1303	9606	16514	16521	16514	16521	964	8mer-1a	x	8mer-1a	9606		0
229E	miR-1304-3p	9606	13234	13239	13234	13239	965	6mer	x	6mer	9606		0
229E	miR-1304-3p	9606	22514	22520	22514	22520	966	7mer-1a	x	7mer-1a	9606		0
229E	miR-1304-3p	9606	25614	25620	25614	25620	967	7mer-m8	x	7mer-m8	9606		0
229E	miR-1304-3p	9606	6356	6362	6356	6362	968	7mer-1a	x	7mer-1a	9606		0
229E	miR-1304-5p	9606	14360	14365	14360	14365	969	6mer	x	6mer	9606		0
229E	miR-1304-5p	9606	16483	16488	16483	16488	970	6mer	x	6mer	9606		0
229E	miR-1304-5p	9606	20929	20934	20929	20934	971	6mer	x	6mer	9606		0
229E	miR-1304-5p	9606	26178	26183	26178	26183	972	6mer	x	6mer	9606		0
229E	miR-1305	9606	11027	11033	11027	11033	973	7mer-m8	x	7mer-m8	9606		0
229E	miR-1305	9606	122	127	122	127	974	6mer	x	6mer	9606		0
229E	miR-1305	9606	12423	12429	12423	12429	975	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	12947	12952	12947	12952	976	6mer	x	6mer	9606		0
229E	miR-1305	9606	13290	13296	13290	13296	977	7mer-m8	x	7mer-m8	9606		0
229E	miR-1305	9606	17042	17047	17042	17047	978	6mer	x	6mer	9606		0
229E	miR-1305	9606	1721	1727	1721	1727	979	7mer-m8	x	7mer-m8	9606		0
229E	miR-1305	9606	18361	18366	18361	18366	980	6mer	x	6mer	9606		0
229E	miR-1305	9606	23601	23607	23601	23607	981	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	23790	23796	23790	23796	982	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	24068	24075	24068	24075	983	8mer-1a	x	8mer-1a	9606		0
229E	miR-1305	9606	2435	2440	2435	2440	984	6mer	x	6mer	9606		0
229E	miR-1305	9606	24504	24510	24504	24510	985	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	26824	26829	26824	26829	986	6mer	x	6mer	9606		0
229E	miR-1305	9606	26873	26878	26873	26878	987	6mer	x	6mer	9606		0
229E	miR-1305	9606	2708	2715	2708	2715	988	8mer-1a	x	8mer-1a	9606		0
229E	miR-1305	9606	3393	3398	3393	3398	989	6mer	x	6mer	9606		0
229E	miR-1305	9606	4031	4037	4031	4037	990	7mer-m8	x	7mer-m8	9606		0
229E	miR-1305	9606	5492	5498	5492	5498	991	7mer-m8	x	7mer-m8	9606		0
229E	miR-1305	9606	7026	7032	7026	7032	992	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	7941	7947	7941	7947	993	7mer-1a	x	7mer-1a	9606		0
229E	miR-1305	9606	873	878	873	878	994	6mer	x	6mer	9606		0
229E	miR-1305	9606	8931	8936	8931	8936	995	6mer	x	6mer	9606		0
229E	miR-1305	9606	9010	9017	9010	9017	996	8mer-1a	x	8mer-1a	9606		0
229E	miR-1306-5p	9606	11863	11869	11863	11869	997	7mer-1a	x	7mer-1a	9606		0
229E	miR-1306-5p	9606	19047	19052	19047	19052	998	6mer	x	6mer	9606		0
229E	miR-1306-5p	9606	19921	19926	19921	19926	999	6mer	x	6mer	9606		0
229E	miR-1306-5p	9606	21644	21650	21644	21650	1000	7mer-1a	x	7mer-1a	9606		0
229E	miR-1306-5p	9606	615	621	615	621	1001	7mer-m8	x	7mer-m8	9606		0
229E	miR-1306-5p	9606	9650	9657	9650	9657	1002	8mer-1a	x	8mer-1a	9606		0
229E	miR-1307-3p	9606	25510	25515	25510	25515	1003	6mer	x	6mer	9606		0
229E	miR-1307-3p	9606	3534	3539	3534	3539	1004	6mer	x	6mer	9606		0
229E	miR-1307-3p	9606	7355	7360	7355	7360	1005	6mer	x	6mer	9606		0
229E	miR-1307-5p	9606	17988	17993	17988	17993	1006	6mer	x	6mer	9606		0
229E	miR-1307-5p	9606	26159	26164	26159	26164	1007	6mer	x	6mer	9606		0
229E	miR-130b-5p	9606	10472	10477	10472	10477	1008	6mer	x	6mer	9606		0
229E	miR-130b-5p	9606	15655	15660	15655	15660	1009	6mer	x	6mer	9606		0
229E	miR-130b-5p	9606	15697	15702	15697	15702	1010	6mer	x	6mer	9606		0
229E	miR-130b-5p	9606	26616	26621	26616	26621	1011	6mer	x	6mer	9606		0
229E	miR-130b-5p	9606	4097	4103	4097	4103	1012	7mer-1a	x	7mer-1a	9606		0
229E	miR-130b-5p	9606	7109	7114	7109	7114	1013	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	10447	10452	10447	10452	1014	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	12431	12436	12431	12436	1015	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	13657	13662	13657	13662	1016	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	13921	13928	13921	13928	1017	8mer-1a	x	8mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	16354	16360	16354	16360	1018	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	16630	16635	16630	16635	1019	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	17698	17703	17698	17703	1020	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	19494	19500	19494	19500	1021	7mer-m8	x	7mer-m8	9606		0
229E	miR-132-3p/212-3p	9606	19560	19566	19560	19566	1022	7mer-m8	x	7mer-m8	9606		0
229E	miR-132-3p/212-3p	9606	1967	1972	1967	1972	1023	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	20371	20377	20371	20377	1024	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	20436	20442	20436	20442	1025	7mer-m8	x	7mer-m8	9606		0
229E	miR-132-3p/212-3p	9606	21260	21265	21260	21265	1026	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	21525	21531	21525	21531	1027	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	23720	23725	23720	23725	1028	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	23819	23824	23819	23824	1029	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	24205	24211	24205	24211	1030	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	26097	26102	26097	26102	1031	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	2627	2633	2627	2633	1032	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	283	288	283	288	1033	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	4160	4165	4160	4165	1034	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	5885	5890	5885	5890	1035	6mer	x	6mer	9606		0
229E	miR-132-3p/212-3p	9606	6286	6292	6286	6292	1036	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	6361	6368	6361	6368	1037	8mer-1a	x	8mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	6698	6704	6698	6704	1038	7mer-1a	x	7mer-1a	9606		0
229E	miR-132-3p/212-3p	9606	8654	8659	8654	8659	1039	6mer	x	6mer	9606		0
229E	miR-132-5p	9606	26423	26429	26423	26429	1040	7mer-m8	x	7mer-m8	9606		0
229E	miR-1322	9606	15716	15722	15716	15722	1041	7mer-1a	x	7mer-1a	9606		0
229E	miR-1322	9606	16040	16045	16040	16045	1042	6mer	x	6mer	9606		0
229E	miR-1322	9606	20261	20266	20261	20266	1043	6mer	x	6mer	9606		0
