a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
OC43	miR-3141	9606	11625	11630	11625	11630	3388	6mer	x	6mer	9606		0
OC43	miR-3141	9606	27782	27788	27782	27788	3389	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3141	9606	5315	5321	5315	5321	3390	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3141	9606	7160	7165	7160	7165	3391	6mer	x	6mer	9606		0
OC43	miR-3143	9606	11205	11210	11205	11210	3392	6mer	x	6mer	9606		0
OC43	miR-3143	9606	1126	1131	1126	1131	3393	6mer	x	6mer	9606		0
OC43	miR-3143	9606	12424	12429	12424	12429	3394	6mer	x	6mer	9606		0
OC43	miR-3143	9606	12655	12661	12655	12661	3395	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3143	9606	13980	13985	13980	13985	3396	6mer	x	6mer	9606		0
OC43	miR-3143	9606	15104	15109	15104	15109	3397	6mer	x	6mer	9606		0
OC43	miR-3143	9606	15324	15330	15324	15330	3398	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	16197	16202	16197	16202	3399	6mer	x	6mer	9606		0
OC43	miR-3143	9606	16275	16280	16275	16280	3400	6mer	x	6mer	9606		0
OC43	miR-3143	9606	17416	17421	17416	17421	3401	6mer	x	6mer	9606		0
OC43	miR-3143	9606	17724	17729	17724	17729	3402	6mer	x	6mer	9606		0
OC43	miR-3143	9606	17765	17772	17765	17772	3403	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3143	9606	18093	18098	18093	18098	3404	6mer	x	6mer	9606		0
OC43	miR-3143	9606	19149	19155	19149	19155	3405	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	20513	20520	20513	20520	3406	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3143	9606	21260	21266	21260	21266	3407	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3143	9606	21798	21804	21798	21804	3408	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	23425	23431	23425	23431	3409	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3143	9606	23602	23608	23602	23608	3410	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3143	9606	23767	23772	23767	23772	3411	6mer	x	6mer	9606		0
OC43	miR-3143	9606	25435	25441	25435	25441	3412	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	27411	27417	27411	27417	3413	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3143	9606	28531	28536	28531	28536	3414	6mer	x	6mer	9606		0
OC43	miR-3143	9606	28777	28782	28777	28782	3415	6mer	x	6mer	9606		0
OC43	miR-3143	9606	28981	28987	28981	28987	3416	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	29975	29982	29975	29982	3417	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3143	9606	30648	30654	30648	30654	3418	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	3868	3874	3868	3874	3419	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	5701	5707	5701	5707	3420	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	5742	5749	5742	5749	3421	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3143	9606	5761	5766	5761	5766	3422	6mer	x	6mer	9606		0
OC43	miR-3143	9606	5848	5854	5848	5854	3423	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	6115	6121	6115	6121	3424	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	6403	6409	6403	6409	3425	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	7050	7055	7050	7055	3426	6mer	x	6mer	9606		0
OC43	miR-3143	9606	7293	7298	7293	7298	3427	6mer	x	6mer	9606		0
OC43	miR-3143	9606	7477	7482	7477	7482	3428	6mer	x	6mer	9606		0
OC43	miR-3143	9606	7651	7657	7651	7657	3429	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	7717	7723	7717	7723	3430	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3143	9606	8617	8622	8617	8622	3431	6mer	x	6mer	9606		0
OC43	miR-3144-3p	9606	12544	12550	12544	12550	3432	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3144-3p	9606	13208	13215	13208	13215	3433	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3144-3p	9606	15624	15629	15624	15629	3434	6mer	x	6mer	9606		0
OC43	miR-3144-3p	9606	25167	25172	25167	25172	3435	6mer	x	6mer	9606		0
OC43	miR-3144-3p	9606	27155	27161	27155	27161	3436	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3144-3p	9606	28847	28854	28847	28854	3437	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3144-3p	9606	4386	4391	4386	4391	3438	6mer	x	6mer	9606		0
OC43	miR-3144-3p	9606	9022	9028	9022	9028	3439	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3144-3p	9606	9150	9155	9150	9155	3440	6mer	x	6mer	9606		0
OC43	miR-3144-5p	9606	28269	28274	28269	28274	3441	6mer	x	6mer	9606		0
OC43	miR-3145-3p	9606	18067	18073	18067	18073	3442	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3145-3p	9606	20751	20756	20751	20756	3443	6mer	x	6mer	9606		0
OC43	miR-3145-3p	9606	22498	22504	22498	22504	3444	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3145-3p	9606	22559	22566	22559	22566	3445	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3145-3p	9606	23485	23490	23485	23490	3446	6mer	x	6mer	9606		0
OC43	miR-3145-3p	9606	27816	27822	27816	27822	3447	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-3p	9606	29061	29066	29061	29066	3448	6mer	x	6mer	9606		0
OC43	miR-3145-3p	9606	6679	6685	6679	6685	3449	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-3p	9606	8869	8875	8869	8875	3450	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	1064	1070	1064	1070	3451	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	12765	12771	12765	12771	3452	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	14171	14177	14171	14177	3453	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3145-5p	9606	1622	1628	1622	1628	3454	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	1697	1702	1697	1702	3455	6mer	x	6mer	9606		0
OC43	miR-3145-5p	9606	17115	17120	17115	17120	3456	6mer	x	6mer	9606		0
OC43	miR-3145-5p	9606	18786	18792	18786	18792	3457	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3145-5p	9606	26047	26052	26047	26052	3458	6mer	x	6mer	9606		0
OC43	miR-3145-5p	9606	28000	28007	28000	28007	3459	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3145-5p	9606	28718	28724	28718	28724	3460	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	2882	2887	2882	2887	3461	6mer	x	6mer	9606		0
OC43	miR-3145-5p	9606	5000	5005	5000	5005	3462	6mer	x	6mer	9606		0
OC43	miR-3145-5p	9606	6783	6789	6783	6789	3463	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3145-5p	9606	7259	7265	7259	7265	3464	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3145-5p	9606	8840	8845	8840	8845	3465	6mer	x	6mer	9606		0
OC43	miR-3146	9606	10561	10566	10561	10566	3466	6mer	x	6mer	9606		0
OC43	miR-3146	9606	11243	11248	11243	11248	3467	6mer	x	6mer	9606		0
OC43	miR-3146	9606	18202	18207	18202	18207	3468	6mer	x	6mer	9606		0
OC43	miR-3146	9606	23357	23364	23357	23364	3469	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3146	9606	27754	27760	27754	27760	3470	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3147	9606	18956	18962	18956	18962	3471	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3147	9606	27324	27329	27324	27329	3472	6mer	x	6mer	9606		0
OC43	miR-3148	9606	11529	11534	11529	11534	3473	6mer	x	6mer	9606		0
OC43	miR-3148	9606	18236	18242	18236	18242	3474	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3148	9606	21547	21553	21547	21553	3475	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3148	9606	24812	24819	24812	24819	3476	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3148	9606	26297	26303	26297	26303	3477	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3148	9606	5052	5059	5052	5059	3478	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3148	9606	9056	9062	9056	9062	3479	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	10108	10114	10108	10114	3480	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	10542	10547	10542	10547	3481	6mer	x	6mer	9606		0
OC43	miR-3149	9606	12727	12733	12727	12733	3482	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	12996	13001	12996	13001	3483	6mer	x	6mer	9606		0
OC43	miR-3149	9606	16559	16564	16559	16564	3484	6mer	x	6mer	9606		0
OC43	miR-3149	9606	19608	19613	19608	19613	3485	6mer	x	6mer	9606		0
OC43	miR-3149	9606	21447	21453	21447	21453	3486	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	21632	21638	21632	21638	3487	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	22994	23000	22994	23000	3488	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3149	9606	28507	28512	28507	28512	3489	6mer	x	6mer	9606		0
OC43	miR-3149	9606	3512	3517	3512	3517	3490	6mer	x	6mer	9606		0
OC43	miR-3150a-3p	9606	30007	30012	30007	30012	3491	6mer	x	6mer	9606		0
OC43	miR-3150a-5p/3150b-5p	9606	1609	1614	1609	1614	3492	6mer	x	6mer	9606		0
OC43	miR-3150a-5p/3150b-5p	9606	25551	25557	25551	25557	3493	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3150a-5p/3150b-5p	9606	565	570	565	570	3494	6mer	x	6mer	9606		0
OC43	miR-3150a-5p/3150b-5p	9606	7316	7321	7316	7321	3495	6mer	x	6mer	9606		0
OC43	miR-3150b-3p	9606	18324	18329	18324	18329	3496	6mer	x	6mer	9606		0
OC43	miR-3150b-3p	9606	22880	22886	22880	22886	3497	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3150b-3p	9606	23740	23745	23740	23745	3498	6mer	x	6mer	9606		0
OC43	miR-3151-3p	9606	12630	12636	12630	12636	3499	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3151-3p	9606	13514	13519	13514	13519	3500	6mer	x	6mer	9606		0
OC43	miR-3151-3p	9606	26513	26518	26513	26518	3501	6mer	x	6mer	9606		0
OC43	miR-3151-3p	9606	29160	29165	29160	29165	3502	6mer	x	6mer	9606		0
OC43	miR-3151-3p	9606	3439	3444	3439	3444	3503	6mer	x	6mer	9606		0
OC43	miR-3151-3p	9606	5115	5121	5115	5121	3504	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3151-3p	9606	8742	8747	8742	8747	3505	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	12848	12854	12848	12854	3506	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3152-3p	9606	13929	13934	13929	13934	3507	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	14190	14196	14190	14196	3508	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3152-3p	9606	17362	17367	17362	17367	3509	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	25477	25484	25477	25484	3510	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3152-3p	9606	29761	29766	29761	29766	3511	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	4027	4032	4027	4032	3512	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	620	625	620	625	3513	6mer	x	6mer	9606		0
OC43	miR-3152-3p	9606	7906	7912	7906	7912	3514	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3152-5p	9606	14294	14300	14294	14300	3515	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3152-5p	9606	16515	16520	16515	16520	3516	6mer	x	6mer	9606		0
OC43	miR-3152-5p	9606	18003	18008	18003	18008	3517	6mer	x	6mer	9606		0
OC43	miR-3152-5p	9606	25330	25336	25330	25336	3518	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3152-5p	9606	27456	27462	27456	27462	3519	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3153/6733-5p/6739-5p	9606	18217	18223	18217	18223	3520	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3153/6733-5p/6739-5p	9606	26299	26304	26299	26304	3521	6mer	x	6mer	9606		0
OC43	miR-3153/6733-5p/6739-5p	9606	9512	9517	9512	9517	3522	6mer	x	6mer	9606		0
OC43	miR-3154	9606	21414	21420	21414	21420	3523	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3154	9606	24987	24993	24987	24993	3524	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3154	9606	28272	28279	28272	28279	3525	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3154	9606	30374	30379	30374	30379	3526	6mer	x	6mer	9606		0
OC43	miR-3154	9606	4401	4406	4401	4406	3527	6mer	x	6mer	9606		0
OC43	miR-3156-3p	9606	27613	27618	27613	27618	3528	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	10375	10380	10375	10380	3529	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	13691	13696	13691	13696	3530	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	14108	14113	14108	14113	3531	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	15451	15458	15451	15458	3532	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3156-5p	9606	15996	16002	15996	16002	3533	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3156-5p	9606	22172	22177	22172	22177	3534	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	23089	23095	23089	23095	3535	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3156-5p	9606	27739	27745	27739	27745	3536	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3156-5p	9606	3315	3320	3315	3320	3537	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	3498	3503	3498	3503	3538	6mer	x	6mer	9606		0
OC43	miR-3156-5p	9606	4482	4488	4482	4488	3539	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3156-5p	9606	49	55	49	55	3540	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3156-5p	9606	5528	5534	5528	5534	3541	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3156-5p	9606	7210	7216	7210	7216	3542	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3157-3p	9606	13412	13417	13412	13417	3543	6mer	x	6mer	9606		0
OC43	miR-3157-3p	9606	19186	19192	19186	19192	3544	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3157-3p	9606	4516	4521	4516	4521	3545	6mer	x	6mer	9606		0
OC43	miR-3157-5p	9606	12172	12178	12172	12178	3546	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3157-5p	9606	13602	13609	13602	13609	3547	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3157-5p	9606	28115	28121	28115	28121	3548	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3157-5p	9606	29534	29539	29534	29539	3549	6mer	x	6mer	9606		0
OC43	miR-3157-5p	9606	29552	29557	29552	29557	3550	6mer	x	6mer	9606		0
OC43	miR-3157-5p	9606	29773	29779	29773	29779	3551	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3158-3p	9606	11647	11653	11647	11653	3552	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3158-3p	9606	13867	13873	13867	13873	3553	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3158-3p	9606	30394	30400	30394	30400	3554	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3158-5p	9606	16500	16506	16500	16506	3555	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3158-5p	9606	17742	17748	17742	17748	3556	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3158-5p	9606	20840	20846	20840	20846	3557	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3158-5p	9606	25045	25050	25045	25050	3558	6mer	x	6mer	9606		0
OC43	miR-3158-5p	9606	25183	25188	25183	25188	3559	6mer	x	6mer	9606		0
OC43	miR-3158-5p	9606	25374	25381	25374	25381	3560	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3158-5p	9606	30358	30364	30358	30364	3561	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3158-5p	9606	679	684	679	684	3562	6mer	x	6mer	9606		0
OC43	miR-3158-5p	9606	9644	9650	9644	9650	3563	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3159	9606	1178	1185	1178	1185	3564	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3159	9606	13776	13782	13776	13782	3565	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3159	9606	13817	13822	13817	13822	3566	6mer	x	6mer	9606		0
OC43	miR-3159	9606	15134	15139	15134	15139	3567	6mer	x	6mer	9606		0
OC43	miR-3159	9606	15799	15806	15799	15806	3568	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3159	9606	1660	1665	1660	1665	3569	6mer	x	6mer	9606		0
OC43	miR-3159	9606	21764	21769	21764	21769	3570	6mer	x	6mer	9606		0
OC43	miR-3159	9606	22533	22539	22533	22539	3571	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3159	9606	24983	24989	24983	24989	3572	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3159	9606	30096	30101	30096	30101	3573	6mer	x	6mer	9606		0
OC43	miR-3159	9606	572	579	572	579	3574	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3159	9606	9969	9975	9969	9975	3575	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3160-3p	9606	17961	17967	17961	17967	3576	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3160-3p	9606	20046	20052	20046	20052	3577	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3160-3p	9606	22829	22834	22829	22834	3578	6mer	x	6mer	9606		0
OC43	miR-3160-3p	9606	3094	3099	3094	3099	3579	6mer	x	6mer	9606		0
OC43	miR-3160-3p	9606	6281	6287	6281	6287	3580	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3160-5p	9606	12103	12109	12103	12109	3581	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3160-5p	9606	16160	16166	16160	16166	3582	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3160-5p	9606	18319	18324	18319	18324	3583	6mer	x	6mer	9606		0
OC43	miR-3160-5p	9606	23169	23175	23169	23175	3584	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3160-5p	9606	2518	2524	2518	2524	3585	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3160-5p	9606	6178	6184	6178	6184	3586	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3160-5p	9606	8359	8366	8359	8366	3587	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3160-5p	9606	9648	9654	9648	9654	3588	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3161	9606	10183	10190	10183	10190	3589	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3161	9606	10826	10832	10826	10832	3590	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	14858	14863	14858	14863	3591	6mer	x	6mer	9606		0
OC43	miR-3161	9606	15664	15670	15664	15670	3592	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	16900	16906	16900	16906	3593	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	17953	17958	17953	17958	3594	6mer	x	6mer	9606		0
OC43	miR-3161	9606	18662	18668	18662	18668	3595	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	20394	20399	20394	20399	3596	6mer	x	6mer	9606		0
OC43	miR-3161	9606	21540	21546	21540	21546	3597	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	22673	22679	22673	22679	3598	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3161	9606	24290	24296	24290	24296	3599	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	4751	4757	4751	4757	3600	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3161	9606	5719	5725	5719	5725	3601	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3161	9606	7197	7203	7197	7203	3602	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3161	9606	7633	7639	7633	7639	3603	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3161	9606	8798	8803	8798	8803	3604	6mer	x	6mer	9606		0
OC43	miR-3161	9606	9248	9253	9248	9253	3605	6mer	x	6mer	9606		0
OC43	miR-3162-3p	9606	18506	18511	18506	18511	3606	6mer	x	6mer	9606		0
OC43	miR-3162-3p	9606	18831	18836	18831	18836	3607	6mer	x	6mer	9606		0
OC43	miR-3162-5p	9606	27097	27102	27097	27102	3608	6mer	x	6mer	9606		0
OC43	miR-3162-5p	9606	8773	8778	8773	8778	3609	6mer	x	6mer	9606		0
OC43	miR-3163	9606	10366	10371	10366	10371	3610	6mer	x	6mer	9606		0
OC43	miR-3163	9606	10488	10493	10488	10493	3611	6mer	x	6mer	9606		0
OC43	miR-3163	9606	11267	11273	11267	11273	3612	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	11389	11394	11389	11394	3613	6mer	x	6mer	9606		0
OC43	miR-3163	9606	1293	1299	1293	1299	3614	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	12991	12998	12991	12998	3615	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3163	9606	1326	1331	1326	1331	3616	6mer	x	6mer	9606		0
OC43	miR-3163	9606	14418	14424	14418	14424	3617	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	14558	14563	14558	14563	3618	6mer	x	6mer	9606		0
OC43	miR-3163	9606	15082	15088	15082	15088	3619	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	15257	15262	15257	15262	3620	6mer	x	6mer	9606		0
OC43	miR-3163	9606	15679	15684	15679	15684	3621	6mer	x	6mer	9606		0
OC43	miR-3163	9606	17626	17631	17626	17631	3622	6mer	x	6mer	9606		0
OC43	miR-3163	9606	18121	18127	18121	18127	3623	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	19436	19442	19436	19442	3624	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	19597	19602	19597	19602	3625	6mer	x	6mer	9606		0
OC43	miR-3163	9606	19982	19987	19982	19987	3626	6mer	x	6mer	9606		0
OC43	miR-3163	9606	20193	20200	20193	20200	3627	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3163	9606	20391	20397	20391	20397	3628	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	21537	21543	21537	21543	3629	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	21945	21952	21945	21952	3630	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3163	9606	22046	22051	22046	22051	3631	6mer	x	6mer	9606		0
OC43	miR-3163	9606	2230	2235	2230	2235	3632	6mer	x	6mer	9606		0
OC43	miR-3163	9606	22313	22318	22313	22318	3633	6mer	x	6mer	9606		0
OC43	miR-3163	9606	22457	22462	22457	22462	3634	6mer	x	6mer	9606		0
OC43	miR-3163	9606	22612	22618	22612	22618	3635	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	22648	22653	22648	22653	3636	6mer	x	6mer	9606		0
OC43	miR-3163	9606	22738	22744	22738	22744	3637	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	22927	22932	22927	22932	3638	6mer	x	6mer	9606		0
OC43	miR-3163	9606	23588	23594	23588	23594	3639	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	2372	2377	2372	2377	3640	6mer	x	6mer	9606		0
OC43	miR-3163	9606	23935	23941	23935	23941	3641	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	24288	24293	24288	24293	3642	6mer	x	6mer	9606		0
OC43	miR-3163	9606	24309	24314	24309	24314	3643	6mer	x	6mer	9606		0
OC43	miR-3163	9606	24520	24526	24520	24526	3644	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	24749	24754	24749	24754	3645	6mer	x	6mer	9606		0
OC43	miR-3163	9606	25013	25019	25013	25019	3646	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	25420	25426	25420	25426	3647	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	25588	25594	25588	25594	3648	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	25646	25651	25646	25651	3649	6mer	x	6mer	9606		0
OC43	miR-3163	9606	26585	26591	26585	26591	3650	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	27076	27082	27076	27082	3651	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	28164	28170	28164	28170	3652	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	28306	28311	28306	28311	3653	6mer	x	6mer	9606		0
OC43	miR-3163	9606	2835	2840	2835	2840	3654	6mer	x	6mer	9606		0
OC43	miR-3163	9606	28478	28483	28478	28483	3655	6mer	x	6mer	9606		0
OC43	miR-3163	9606	2921	2927	2921	2927	3656	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	3037	3042	3037	3042	3657	6mer	x	6mer	9606		0
OC43	miR-3163	9606	3360	3366	3360	3366	3658	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	3711	3716	3711	3716	3659	6mer	x	6mer	9606		0
OC43	miR-3163	9606	3955	3961	3955	3961	3660	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	4648	4653	4648	4653	3661	6mer	x	6mer	9606		0
OC43	miR-3163	9606	4749	4754	4749	4754	3662	6mer	x	6mer	9606		0
OC43	miR-3163	9606	5669	5675	5669	5675	3663	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	6637	6643	6637	6643	3664	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	6841	6848	6841	6848	3665	8mer-1a	x	8mer-1a	9606		0
OC43	miR-3163	9606	6873	6878	6873	6878	3666	6mer	x	6mer	9606		0
OC43	miR-3163	9606	7179	7184	7179	7184	3667	6mer	x	6mer	9606		0
OC43	miR-3163	9606	7238	7243	7238	7243	3668	6mer	x	6mer	9606		0
OC43	miR-3163	9606	7320	7326	7320	7326	3669	7mer-1a	x	7mer-1a	9606		0
OC43	miR-3163	9606	7340	7345	7340	7345	3670	6mer	x	6mer	9606		0
OC43	miR-3163	9606	7562	7567	7562	7567	3671	6mer	x	6mer	9606		0
OC43	miR-3163	9606	7844	7850	7844	7850	3672	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	8510	8515	8510	8515	3673	6mer	x	6mer	9606		0
OC43	miR-3163	9606	8886	8891	8886	8891	3674	6mer	x	6mer	9606		0
OC43	miR-3163	9606	9047	9052	9047	9052	3675	6mer	x	6mer	9606		0
OC43	miR-3163	9606	9348	9353	9348	9353	3676	6mer	x	6mer	9606		0
OC43	miR-3163	9606	9430	9436	9430	9436	3677	7mer-m8	x	7mer-m8	9606		0
OC43	miR-3163	9606	9495	9500	9495	9500	3678	6mer	x	6mer	9606		0
OC43	miR-3163	9606	9707	9712	9707	9712	3679	6mer	x	6mer	9606		0
